"","Country","Year","Debt","RGDP","GDP","dRGDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI","lRGDP","lRGDP1","lRGDP2"
"286","Denmark",1986,NA,NA,NA,4.94924089258804,NA,NA,685565,92135,978.489,NA,NA,3.678,464340.03015,211.4,NA,NA,NA,NA,67.731,NA,NA,NA,88897,932.345
"287","Denmark",1987,NA,NA,NA,0.289936831175419,NA,NA,720942,92406,981.326,NA,NA,4.015,467545.30584,225.2,NA,NA,NA,NA,64.852,NA,NA,NA,92135,978.489
"288","Denmark",1988,NA,NA,NA,-0.142664109582336,NA,NA,748274,93482,979.926,NA,NA,4.521,469018.1432,242.9,NA,NA,NA,NA,62.68,NA,NA,NA,92406,981.326
"289","Denmark",1989,NA,NA,NA,0.572900402683452,NA,NA,788600,93728,985.54,NA,NA,4.781,482607.428,250.8,NA,NA,NA,NA,61.198,NA,NA,NA,93482,979.926
"290","Denmark",1990,NA,NA,NA,1.60744363496155,NA,NA,840648,94863,1001.382,NA,NA,2.632,525600,277.2,NA,NA,NA,NA,62.5231963913552,NA,NA,NA,93728,985.54
"291","Denmark",1991,NA,NA,NA,1.3004028432706,NA,NA,874363,96096.60112,1014.404,NA,NA,2.399,554700,299.6,NA,NA,NA,NA,63.44047037672,NA,NA,NA,94863,1001.382
"292","Denmark",1992,NA,NA,NA,1.97544568041923,NA,NA,906595,97994.93667,1034.443,NA,NA,2.113,616100,310.2,NA,NA,NA,NA,67.9575775291062,NA,NA,NA,96096.60112,1014.404
"293","Denmark",1993,NA,NA,NA,-0.089613444143366,NA,NA,911809,97907.11101,1033.516,NA,NA,1.237,727800,350.4,NA,NA,NA,NA,79.819348131023,NA,NA,NA,97994.93667,1034.443
"294","Denmark",1994,NA,NA,NA,5.52541034681611,NA,NA,976945,103316.88533,1090.622,NA,NA,2,750300,364.3,NA,NA,NA,NA,76.8006387258239,NA,NA,NA,97907.11101,1033.516
"295","Denmark",1995,NA,NA,NA,3.06522333127333,NA,NA,1019540,106483.77889,1124.052,NA,NA,2.092,770000,385.7,NA,NA,NA,NA,75.5242560370363,NA,NA,NA,103316.88533,1090.622
"296","Denmark",1996,NA,NA,NA,2.83456637237425,NA,NA,1069490,109502.13439,1155.914,NA,NA,2.113,788600,426,NA,NA,NA,NA,73.736079813743,NA,NA,NA,106483.77889,1124.052
"297","Denmark",1997,NA,NA,NA,3.19850784746962,NA,NA,1125640,113004.57022,1192.886,NA,NA,2.194,777300,459.7,NA,NA,NA,NA,69.0540492519811,NA,NA,NA,109502.13439,1155.914
"298","Denmark",1998,NA,NA,NA,2.16039085042494,NA,NA,1163620,115447,1218.657,NA,NA,1.84,744700,488,NA,NA,NA,NA,63.998556229697,NA,NA,NA,113004.57022,1192.886
"299","Denmark",1999,NA,NA,NA,2.56044153523098,NA,NA,1213470,118399,1249.86,NA,NA,2.49,738600,708.3,NA,NA,NA,NA,60.8667705011249,NA,NA,NA,115447,1218.657
"300","Denmark",2000,NA,NA,NA,3.52871521610421,NA,NA,1293960,122628,1293.964,NA,NA,2.919,711200,715.6,NA,NA,NA,NA,54.9630591362948,NA,NA,NA,118399,1249.86
"301","Denmark",2001,NA,NA,NA,0.70488823491226,NA,NA,1335610,123502,1303.085,NA,NA,2.361,694800,697.3,NA,NA,NA,NA,52.0211738456585,NA,NA,NA,122628,1293.964
"302","Denmark",2002,NA,NA,NA,0.465817655793743,NA,NA,1372740,124062,1309.155,NA,NA,2.418,708600,719.4,NA,NA,NA,NA,51.6193889593077,NA,NA,NA,123502,1303.085
"303","Denmark",2003,NA,NA,NA,0.383758989577254,NA,NA,1400690,124543,1314.179,NA,NA,2.088,694900,767.713,NA,NA,NA,NA,49.6112630203685,NA,NA,NA,124062,1309.155
"304","Denmark",2004,NA,NA,NA,2.29649081289534,NA,NA,1466180,127175,1344.359,NA,NA,1.156,688500,812.123,NA,NA,NA,NA,46.9587635897366,NA,NA,NA,124543,1314.179
"305","Denmark",2005,NA,NA,NA,2.44518019368338,NA,NA,1545260,131082,1377.231,NA,NA,1.811,607160,886.254,NA,NA,NA,NA,39.291769669829,NA,NA,NA,127175,1344.359
"306","Denmark",2006,NA,NA,NA,3.34395609741576,NA,NA,1628630,135711,1423.285,NA,NA,1.9,534241,918.911,NA,NA,NA,NA,32.8030921694922,NA,NA,NA,131082,1377.231
"307","Denmark",2007,NA,NA,NA,1.64654303249172,NA,NA,1687890,NA,1446.72,NA,NA,1.712,470682,939.988,NA,NA,NA,NA,27.8858219433731,NA,NA,NA,135711,1423.285
"308","Denmark",2008,NA,NA,NA,-1.20182205264322,NA,NA,1734650,NA,1429.333,NA,NA,3.399,562601,966.197,NA,NA,NA,NA,32.4331133081601,NA,NA,NA,NA,1446.72
"309","Denmark",2009,NA,NA,NA,-2.43302295546245,NA,NA,1674260,NA,1394.557,NA,NA,1.68,631556,1029.953,NA,NA,NA,NA,37.7215008421631,NA,NA,NA,NA,1429.333
"310","Finland",1946,NA,NA,NA,8.13212396862522,NA,1324.83,NA,14017.47,NA,NA,NA,39.68,935.62,NA,93562,NA,NA,NA,70.6218911105576,NA,NA,NA,12963.28,NA
"311","Finland",1947,NA,NA,NA,2.32452789269391,NA,1917.37,NA,14343.31,NA,NA,NA,42.01,1007.54,NA,100754,NA,NA,NA,52.548021508629,NA,NA,NA,14017.47,NA
"312","Finland",1948,NA,NA,NA,7.92871380455418,NA,2648.67,NA,15480.55,NA,NA,NA,22.64,1033.25,NA,103325,NA,NA,NA,39.0101447141395,NA,NA,NA,14343.31,NA
"313","Finland",1949,NA,NA,NA,6.06683871051092,NA,3591.96,NA,16419.73,NA,NA,NA,2.57,957,NA,95700,NA,NA,NA,26.6428356663214,NA,NA,NA,15480.55,NA
"314","Finland",1950,NA,NA,NA,3.84458209726957,NA,3811.54,912.25,17051,NA,NA,NA,17.4,971,NA,97100,NA,NA,NA,25.4752672148266,NA,NA,NA,16419.73,NA
"315","Finland",1951,NA,NA,NA,8.50390006451234,NA,4820.59,1328.85,18501,NA,NA,NA,13.34,924,NA,92400,NA,NA,NA,19.167778218019,NA,NA,NA,17051,NA
"316","Finland",1952,NA,NA,NA,3.35117020701583,NA,7056.13,1375.78,19121,NA,NA,NA,3.02,926,NA,92600,NA,NA,NA,13.1233409815295,NA,NA,NA,18501,NA
"317","Finland",1953,NA,NA,NA,0.700800167355253,NA,7258.21,1357.95,19255,NA,NA,NA,0.67,1329,NA,132900,NA,NA,NA,18.3102996468826,NA,NA,NA,19121,NA
"318","Finland",1954,NA,NA,NA,8.75616722929109,NA,7178.22,1508.65,20941,NA,NA,NA,-2.76,1360,NA,136000,NA,NA,NA,18.9462011473597,NA,NA,NA,19255,NA
"319","Finland",1955,NA,NA,NA,5.09526765674992,NA,8022.07,1676.83,22008,NA,NA,NA,-0.12,1367,NA,136700,NA,NA,NA,17.0404895494554,NA,NA,NA,20941,NA
"320","Finland",1956,NA,NA,NA,3.02162849872774,NA,9076.95,1855.11,22673,NA,NA,NA,14.29,1506,NA,150600,NA,NA,NA,16.5914762117231,NA,NA,NA,22008,NA
"321","Finland",1957,NA,NA,NA,4.70162748643761,NA,10006.39,2021.62,23739,NA,NA,NA,10.73,1690,NA,169000,NA,NA,NA,16.8892077962182,NA,NA,NA,22673,NA
"322","Finland",1958,NA,NA,NA,0.539197101815581,NA,10706.93,2178.03,23867,NA,NA,NA,6.64,1720,NA,172000,NA,NA,NA,16.0643620533617,NA,NA,NA,23739,NA
"323","Finland",1959,NA,NA,NA,5.94125780366197,NA,11600.97,2368.09,25285,NA,NA,NA,1.84,1746,NA,174600,NA,NA,NA,15.0504656076173,NA,NA,NA,23867,NA
"324","Finland",1960,NA,NA,NA,9.14771603717619,NA,12615.24,2724.64,27598,NA,NA,NA,3.1,1614,NA,161400,NA,NA,NA,12.7940491025141,NA,NA,NA,25285,NA
"325","Finland",1961,NA,NA,NA,7.62011739981159,NA,16567,3087.93,29701,NA,NA,NA,1.67,1678,NA,167800,NA,NA,NA,10.1285688416732,NA,NA,NA,27598,NA
"326","Finland",1962,NA,NA,NA,3.11774014342951,NA,17679,3306.57,30627,NA,NA,NA,4.9,2036,NA,2036000,NA,NA,NA,11.5164884891679,NA,NA,NA,29701,NA
"327","Finland",1963,NA,NA,NA,3.29447872791981,NA,19418,3590.81,31636,NA,NA,NA,5.05,2610,NA,2610000,NA,NA,NA,13.4411370892986,NA,NA,NA,30627,NA
"328","Finland",1964,NA,NA,NA,5.05436844101657,NA,22039,4049.97,33235,NA,NA,NA,10.17,3004,NA,3004000,NA,NA,NA,13.6303825037434,NA,NA,NA,31636,NA
"329","Finland",1965,NA,NA,NA,5.3166842184444,NA,24218,4478.84,35002,NA,NA,NA,4.47,3446,NA,3446000,NA,NA,NA,14.2290858039475,NA,NA,NA,33235,NA
"330","Finland",1966,NA,NA,NA,2.40271984458031,NA,25883,4801.77,35843,NA,NA,NA,4.3,3930,NA,3930000,NA,NA,NA,15.183711316308,NA,NA,NA,35002,NA
"331","Finland",1967,NA,NA,NA,2.11198839382865,NA,27992,5267.65,36600,NA,NA,NA,6.19,4431,NA,4431000,NA,NA,NA,15.8295227207774,NA,NA,NA,35843,NA
"332","Finland",1968,NA,NA,NA,2.30054644808744,NA,31840,6039.63,37442,NA,NA,NA,7.96,4995,NA,4995000,NA,NA,NA,15.6878140703518,NA,NA,NA,36600,NA
"333","Finland",1969,NA,NA,NA,9.63089578548155,NA,36624,6894.02,41048,NA,NA,NA,2.07,4426,NA,4426000,NA,NA,NA,12.0849716033202,NA,NA,NA,37442,NA
"334","Finland",1970,NA,NA,NA,7.4693042291951,NA,41078,7849.67,44114,NA,NA,NA,2.86,4200,NA,4200000,NA,NA,NA,10.2244510443546,NA,NA,NA,41048,NA
"335","Finland",1971,NA,NA,NA,2.09003944326065,NA,44915,8626.36,45036,NA,NA,NA,7.22,3993,NA,3993000,NA,NA,NA,8.89012579316487,NA,NA,NA,44114,NA
"336","Finland",1972,NA,NA,NA,7.63167243982592,NA,52335,10059.82,48473,NA,NA,NA,7.1,3842,NA,3842000,NA,NA,NA,7.34116747874272,NA,NA,NA,45036,NA
"337","Finland",1973,NA,NA,NA,6.70682648072123,NA,63799,12244.59,51724,NA,NA,NA,12.26,3154,NA,3154000,NA,NA,NA,4.94365115440681,NA,NA,NA,48473,NA
"338","Finland",1974,NA,NA,NA,3.02954141211043,NA,81760,15430.91,53291,NA,NA,NA,17,2681,NA,2681000,NA,NA,NA,3.2791095890411,NA,NA,NA,51724,NA
"339","Finland",1975,NA,NA,NA,1.15216453059617,NA,96237.59,17770.06,53905,NA,NA,NA,17.92,3544,NA,3544,18045,NA,69620,3.68255273225358,NA,NA,NA,53291,NA
"340","Finland",1976,NA,NA,NA,-0.42482144513496,NA,108592.81,20222.08,53676,NA,NA,NA,13.65,4627,NA,4627,20474,NA,69806,4.26087141496753,NA,NA,NA,53905,NA
"341","Finland",1977,NA,NA,NA,0.245919964229824,NA,118165.44,22271.95,53808,NA,NA,NA,12.36,6718,NA,6718,22527,NA,70037,5.68524942656668,NA,NA,NA,53676,NA
"342","Finland",1978,NA,NA,NA,2.09262563187631,NA,129444.49,24554.93,54934,NA,NA,NA,7.27,12227,2051,2051,24882,NA,71859,8.35270147379773,NA,NA,NA,53808,NA
"343","Finland",1979,NA,NA,NA,6.95743983689519,NA,151158.29,28464.97,58756,NA,NA,NA,7.79,15218,2555,2555,28864,NA,76876,8.97594481919356,NA,NA,NA,54934,NA
"344","Finland",1980,NA,NA,NA,5.33392334399891,NA,174037.46,32795.97,61890,80590,NA,NA,11.6,17585,3021,3021,33322,NA,80810,9.21149763217859,NA,NA,NA,58756,NA
"345","Finland",1981,NA,NA,NA,1.26938826157093,NA,196625.29,37138.08,63043,81613,NA,NA,12,21451,3717,3717,37665,NA,81835,10.0085949515969,NA,NA,NA,61890,80590
"346","Finland",1982,NA,NA,NA,3.02402803474937,NA,220610.37,41672.93,65090,84081,NA,NA,9.3,29398,5087,5087,42368,NA,84310,12.2069650490138,NA,NA,NA,63043,81613
"347","Finland",1983,NA,NA,NA,2.9471580975488,NA,246135.38,46510.02,66849,86559,NA,NA,8.4,37681,6412,6412,47216,NA,86796,13.7862765915818,NA,NA,NA,65090,84081
"348","Finland",1984,NA,NA,NA,3.04416640672835,NA,273854.38,52056.01,68866,89194,NA,NA,7,NA,7446,7446,52824,NA,89437,14.3038239004488,NA,NA,NA,66849,86559
"349","Finland",1985,NA,NA,NA,3.2804897190394,NA,296810.84,56663.02,71184,92120,NA,NA,5.82,NA,7902,7902,57499,NA,92371,13.9456033229433,NA,NA,NA,68866,89194
"350","Finland",1986,NA,NA,NA,2.62592270950934,NA,315860.96,60502.07,72873,94539,NA,NA,2.9,NA,8745,8745,61864,NA,94797,14.4540509109854,NA,NA,NA,71184,92120
"351","Finland",1987,NA,NA,NA,3.5583198468357,NA,341950.82,65693.03,75861,97903,NA,NA,4.08,NA,9841,9841,66814,NA,98170,14.9802802519537,NA,NA,NA,72873,94539
"352","Finland",1988,NA,NA,NA,5.10096728394431,NA,379902.42,74579.07,79581,102897,NA,NA,5.14,NA,9769,9769,75712,NA,103177,13.0988493152301,NA,NA,NA,75861,97903
"353","Finland",1989,NA,NA,NA,5.4151238617258,NA,424947.27,83098.96,84092,108469,NA,NA,6.57,NA,8899,8899,84780,NA,108765,10.7089186194388,NA,NA,NA,79581,102897
"354","Finland",1990,NA,NA,NA,0.082051092938995,NA,452125.2,88080.02,84103,108558,NA,NA,4.96,NA,9089,9089,89747,NA,108854,10.3190258131186,NA,NA,NA,84092,108469
"355","Finland",1991,NA,NA,NA,-6.24366697986329,NA,432147.55,84043,78731.05,101780,NA,NA,4.16,NA,14204,14204,85698,NA,102057,16.9008721725783,NA,NA,NA,84103,108558
"356","Finland",1992,NA,NA,NA,-3.73550795834152,NA,422366.82,82007.93,75731.07,97978,NA,NA,2.87,NA,27849,27849,83041,NA,98245,33.9589110467732,NA,NA,NA,78731.05,101780
"357","Finland",1993,NA,NA,NA,-0.920614831901034,NA,428544.44,83082.99,74790.22,97076,NA,NA,2.2,NA,43030,43030,83924,NA,97341,51.7915881457805,NA,NA,NA,75731.07,97978
"358","Finland",1994,NA,NA,NA,3.57348881288888,NA,455234.82,87889.96,77733.39,100545,NA,NA,1.08,NA,51722,51722,88103,NA,100822,58.8485874837126,NA,NA,NA,74790.22,97076
"359","Finland",1995,NA,NA,NA,3.92361629121289,NA,490653.53,95912.02,80411.97,104490,NA,NA,1,NA,60121,60121,95912,NA,104780,62.6834884720393,NA,NA,NA,77733.39,100545
"360","Finland",1996,NA,NA,NA,3.6998755861805,NA,509727.43,99258.96,83461.51,108356,NA,NA,1.07,NA,66121,66121,99259,NA,108650,66.6146411366792,NA,NA,NA,80411.97,104490
"361","Finland",1997,NA,NA,NA,6.19993355236443,NA,547863.35,107576.03,88627.97,115074,NA,NA,1.22,NA,69770,69770,107576,NA,115268,64.8564554761874,NA,NA,NA,83461.51,108356
"362","Finland",1998,NA,NA,NA,5.22533326381285,NA,595274.6,117057.96,93640,121087,NA,NA,1.35,NA,69795,69795,117058,NA,121246,59.6243091883713,NA,NA,NA,88627.97,115074
"363","Finland",1999,NA,NA,NA,3.92114760461486,NA,617553.25,122685.02,97261,125835,NA,NA,1.32,NA,68052,68052,122685,NA,125960,55.4688746841301,NA,NA,NA,93640,121087
"364","Finland",2000,NA,NA,NA,5.05662176659911,NA,677319.72,132198.06,102185,132198,NA,NA,2.95,NA,63236,63236,132198,NA,132272,47.8342874320546,NA,NA,NA,97261,125835
"365","Finland",2001,NA,NA,NA,2.70503335905232,NA,704580.9,139789.06,104880,135774,NA,NA,2.66,NA,61760,61760,139789,NA,135759,44.1808536376166,NA,NA,NA,102185,132198
"366","Finland",2002,NA,NA,NA,1.5732025277299,NA,143.97,143808.08,106570,137910,NA,NA,2,NA,59253,59253,143808,NA,137989,41.2028308840505,NA,NA,NA,104880,135774
"367","Finland",2003,NA,NA,NA,1.81060111667029,NA,145.94,145795.05,108490,140407,NA,NA,1.3,NA,63320,63320,145795,NA,140437,43.4308297846875,NA,NA,NA,106570,137910
"368","Finland",2004,NA,NA,NA,3.69639690328829,NA,151.94,152151.04,112500,145597,NA,NA,0.14,NA,63788,63788,152151,NA,145363,41.9241301275364,NA,NA,NA,108490,140407
"369","Finland",2005,NA,NA,NA,2.76791417405577,NA,157.38,157070.03,115800,149627,NA,NA,0.78,NA,60044,60044,157070,NA,149616,38.227534558948,NA,NA,NA,112500,145597
"370","Finland",2006,NA,NA,NA,4.92290829863593,NA,NA,167008.93,121580,156993,NA,NA,1.28,NA,58895,58895,167009,NA,NA,35.2645813610087,NA,NA,NA,115800,149627
"371","Finland",2007,NA,NA,NA,4.20273515379666,NA,NA,179658.34,NA,163591,NA,NA,1.58,NA,56068,56068,179659,NA,NA,31.2081253784266,NA,NA,NA,121580,156993
"372","Finland",2008,NA,NA,NA,1.04101081355332,NA,NA,184728,NA,165294,NA,NA,3.9,NA,54382,54382,184728,NA,NA,29.4389589017366,NA,NA,NA,NA,163591
"373","Finland",2009,NA,NA,NA,-6.35594758430433,NA,NA,176448,NA,154788,NA,NA,1,NA,58968,58968,176448,NA,NA,33.4194776931447,NA,NA,NA,NA,165294
"374","France",1950,NA,NA,NA,7.49400479616307,NA,100900,15073,179.3,NA,NA,NA,8.053,4133,NA,2845600,15305,NA,NA,27.4198898693027,NA,NA,NA,166.8,NA
"375","France",1951,NA,NA,NA,6.13496932515338,NA,123600,18765,190.3,NA,NA,NA,19.684,4286.6,NA,3032200,19290,NA,NA,22.8435917932321,NA,NA,NA,179.3,NA
"376","France",1952,NA,NA,NA,2.62743037309512,NA,145600,20732,195.3,NA,NA,NA,6.677,4871.5,NA,3573600,22466,NA,NA,23.4974918001158,NA,NA,NA,190.3,NA
"377","France",1953,NA,NA,NA,2.91858678955452,NA,151800,21013,201,NA,NA,NA,-2.005,5417.5,NA,4176900,23307,NA,NA,25.7816589730167,NA,NA,NA,195.3,NA
"378","France",1954,NA,NA,NA,4.82587064676616,NA,160700,22799,210.7,NA,NA,NA,1.254,5647,NA,4528000,24741,NA,NA,24.7686302030791,NA,NA,NA,201,NA
"379","France",1955,NA,NA,NA,5.79022306597059,NA,171900,24278,222.9,NA,NA,NA,0.869,5754,NA,4727000,26596,NA,NA,23.7004695609194,NA,NA,NA,210.7,NA
"380","France",1956,NA,NA,NA,5.02467474203678,NA,191000,27462,234.1,NA,NA,NA,2.819,6370,NA,5416000,29304,NA,NA,23.1956885878669,NA,NA,NA,222.9,NA
"381","France",1957,NA,NA,NA,6.02306706535669,NA,212700,29248,248.2,NA,NA,NA,4.67,7040,NA,6043000,33104,NA,NA,24.0700218818381,NA,NA,NA,234.1,NA
"382","France",1958,NA,NA,NA,2.5382755842063,NA,244700,29207,254.5,NA,NA,NA,12.115,7972,NA,6589000,38290,NA,NA,27.2948265826685,NA,NA,NA,248.2,NA
"383","France",1959,NA,NA,NA,2.82907662082514,NA,267200,30958,261.7,NA,NA,NA,5.843,8404,NA,6994000,41721,NA,NA,27.1464564894373,NA,NA,NA,254.5,NA
"384","France",1960,NA,NA,NA,7.06916316392816,NA,296500,33058,280.2,NA,NA,NA,3.913,7302.6,NA,71719000,46326,NA,NA,22.0902655938048,NA,NA,NA,261.7,NA
"385","France",1961,NA,NA,NA,5.49607423269094,NA,323500,39245,295.6,NA,NA,NA,3.168,7577.6,NA,74719000,50217,NA,NA,19.3084469359154,NA,NA,NA,280.2,NA
"386","France",1962,NA,NA,NA,6.63058186738834,NA,361200,42295,315.2,NA,NA,NA,4.728,8626.3,NA,78961000,56277,NA,NA,20.3955550301454,NA,NA,NA,295.6,NA
"387","France",1963,NA,NA,NA,5.48857868020305,NA,404900,45661,332.5,NA,NA,NA,5.055,8977.4,NA,83698000,63158,NA,NA,19.6609798296139,NA,NA,NA,315.2,NA
"388","France",1964,NA,NA,NA,6.49624060150376,NA,449200,50334,354.1,NA,NA,NA,2.67,8796.9,NA,82368000,70039,NA,NA,17.4770532840625,NA,NA,NA,332.5,NA
"389","France",1965,NA,NA,NA,4.6879412595312,NA,483500,55828,370.7,NA,NA,NA,2.786,8494.7,NA,80118000,75675,NA,NA,15.2158415132192,NA,NA,NA,354.1,NA
"390","France",1966,NA,NA,NA,5.3142702994335,NA,523400,54569,390.4,NA,NA,NA,2.649,8004.7,NA,75257000,82043,NA,NA,14.6689512360498,NA,NA,NA,370.7,NA
"391","France",1967,NA,NA,NA,4.58504098360657,NA,565400,59700,408.3,NA,NA,NA,3.06,9063,NA,86016000,88750,NA,NA,15.1809045226131,NA,NA,NA,390.4,NA
"392","France",1968,NA,NA,NA,4.35953955424933,NA,614500,63750,426.1,NA,NA,NA,4.947,9736,NA,90432000,96732,NA,NA,15.2721568627451,NA,NA,NA,408.3,NA
"393","France",1969,NA,NA,NA,6.94672612062894,NA,700700,69418,455.7,NA,NA,NA,5.995,10085.5,NA,93307000,111252,NA,NA,14.5286525108761,NA,NA,NA,426.1,NA
"394","France",1970,NA,NA,NA,5.79328505595786,NA,793500,79877,482.1,NA,NA,NA,5.709,9881.6,NA,89170000,124454,NA,NA,12.3710204439325,NA,NA,NA,455.7,NA
"395","France",1971,NA,NA,NA,5.37232939224226,NA,884200,89105,508,NA,NA,NA,5.743,9597.1,NA,87225000,138797,NA,NA,10.7705515964312,NA,NA,NA,482.1,NA
"396","France",1972,NA,NA,NA,5.88582677165355,NA,987900,98406,537.9,NA,NA,NA,6.553,8618.3,NA,77852000,155223,NA,NA,8.75790094099953,NA,NA,NA,508,NA
"397","France",1979,NA,NA,NA,3.30603579011224,NA,2580310,266107,681.2,NA,NA,NA,11.276,NA,82800,82800,393550,NA,NA,31.1153032426806,NA,NA,NA,659.4,NA
"398","France",1980,NA,NA,NA,1.07163828537873,NA,2911520,314698,688.5,1025780,NA,NA,13.057,NA,92900,92200,445233,NA,NA,29.5203655568196,NA,NA,NA,681.2,NA
"399","France",1981,NA,NA,NA,1.5475053130301,NA,3279640,360827,690.5,1041654,NA,NA,13.333,NA,110100,110100,500756,NA,NA,30.5132376457416,NA,NA,NA,688.5,1025780
"400","France",1982,NA,NA,NA,0.124993519921213,NA,3771840,399185,701.4,1042956,NA,NA,11.978,NA,145500,145500,574445,NA,NA,36.4492653782081,NA,NA,NA,690.5,1041654
"401","France",1983,NA,NA,NA,3.866893713637,NA,4212150,443475,NA,1083286,NA,NA,9.46,NA,170000,170000,636622,NA,NA,38.333615198151,NA,NA,NA,701.4,1042956
"402","France",1984,NA,NA,NA,5.89410368083774,NA,4589160,498656,NA,1147136,NA,NA,7.674,NA,201400,201400,693088,NA,NA,40.3885644612719,NA,NA,NA,NA,1083286
"403","France",1985,NA,NA,NA,5.35402951350146,NA,4932860,552432,NA,1208554,NA,NA,5.831,NA,227700,227700,743890,NA,NA,41.2177426361978,NA,NA,NA,NA,1147136
"404","France",1986,NA,NA,NA,4.0375523145842,NA,5292980,570893,NA,1257350,NA,NA,2.539,NA,249300,249300,802365,NA,NA,43.6684282343627,NA,NA,NA,NA,1208554
"405","France",1987,NA,NA,NA,1.78001352049946,NA,5564380,622867,NA,1279731,NA,NA,3.289,NA,281200,281200,845164,NA,NA,45.1460745231325,NA,NA,NA,NA,1257350
"406","France",1988,NA,NA,NA,-0.172848825260929,NA,5996200,652073,NA,1277519,NA,NA,2.701,NA,302800,302800,911194,NA,NA,46.4365186106464,NA,NA,NA,NA,1279731
"407","France",1989,NA,NA,NA,0.997558549031363,NA,6431720,695771,NA,1290263,NA,NA,3.498,NA,333300,333300,980534,NA,NA,47.9036924505333,NA,NA,NA,NA,1277519
"408","France",1990,NA,NA,NA,1.9275140029591,NA,6747870,736295,NA,1315133,NA,NA,3.38,NA,363600,363600,1033025,NA,NA,49.3823807033866,NA,NA,NA,NA,1290263
"409","France",1991,NA,NA,NA,3.10462896148147,NA,6986410,775727,NA,1355963,NA,NA,3.217,NA,385100,385100,1070023,NA,NA,49.6437535370046,NA,NA,NA,NA,1315133
"410","France",1992,NA,NA,NA,3.5231049814781,NA,7261230,797314,NA,1403735,NA,NA,2.366,NA,440100,440100,1107811,NA,NA,55.1978267031558,NA,NA,NA,NA,1355963
"411","France",1993,NA,NA,NA,2.78663707893585,NA,7316470,838297,NA,1442852,NA,NA,2.106,NA,515400,515400,1114699,NA,NA,61.4817898668372,NA,NA,NA,NA,1403735
"412","France",1994,NA,NA,NA,5.05138434156795,NA,7579430,878806,NA,1515736,NA,NA,1.661,NA,570000,570000,1154733,NA,NA,64.8607314925023,NA,NA,NA,NA,1442852
"413","France",1995,NA,NA,NA,4.18634907398121,NA,7836060,943437,NA,1579190,NA,NA,1.778,NA,662800,662800,1194600,NA,NA,70.2537636323358,NA,NA,NA,NA,1515736
"414","France",1996,NA,NA,NA,5.09976633590639,NA,8050470,1032990,NA,1659725,NA,NA,2.084,NA,711800,711800,1227251,NA,NA,68.9067657963775,NA,NA,NA,NA,1579190
"415","France",1997,NA,NA,NA,5.39264034704545,NA,8313670,1119180,NA,1749228,NA,NA,1.283,NA,751300,751300,1267425,NA,NA,67.1295055308351,NA,NA,NA,NA,1659725
"416","France",1998,NA,NA,NA,2.68278349077422,NA,8682580,1140360,NA,1796156,NA,NA,0.667,NA,786600,786600,1323654,NA,NA,68.97821740503,NA,NA,NA,NA,1749228
"417","France",1999,NA,NA,NA,2.02577059008238,NA,8973260,1240430,NA,1832542,NA,NA,0.562,NA,804500,804500,1367966,NA,NA,64.856541683126,NA,NA,NA,NA,1796156
"418","France",2000,NA,NA,NA,3.25356799462169,NA,9454790,1481240,NA,1892165,NA,NA,1.827,NA,826400,826400,1441372,NA,NA,55.7910939483136,NA,NA,NA,NA,1832542
"419","France",2001,NA,NA,NA,1.99015413560657,NA,9820890,1536890,NA,1929822,NA,NA,1.781,NA,851600,851600,1497185,NA,NA,55.4106019298714,NA,NA,NA,NA,1892165
"420","France",2002,NA,NA,NA,1.5020556300011,NA,10157900,1532310,NA,1958809,NA,NA,1.938,NA,910900,910900,1548555,NA,NA,59.4461956131592,NA,NA,NA,NA,1929822
"421","France",2003,NA,NA,NA,1.01352403424735,NA,10461300,1593830,NA,1978662,NA,NA,2.169,NA,1003400,1003400,1594814,NA,NA,62.9552712648149,NA,NA,NA,NA,1958809
"422","France",2004,NA,NA,NA,3.86412636417943,NA,10890100,1743040,NA,2055120,NA,NA,2.342,NA,1076900,1076900,1660189,NA,NA,61.7828621259409,NA,NA,NA,NA,1978662
"423","France",2005,NA,NA,NA,2.73920744287439,NA,11322300,1945720,NA,2111414,NA,NA,1.9,NA,1145400,1145400,1726068,NA,NA,58.8676685237341,NA,NA,NA,NA,2055120
"424","France",2006,NA,NA,NA,2.28088854199129,NA,11849400,2159570,NA,2159573,NA,NA,1.912,NA,1149900,1149900,1806430,NA,NA,53.246711150831,NA,NA,NA,NA,2111414
"425","France",2007,NA,NA,NA,3.13409178573727,NA,12428100,2277110,NA,2227256,NA,NA,1.607,NA,1208800,1208800,1894646,NA,NA,53.0848312114918,NA,NA,NA,NA,2159573
"426","France",2008,NA,NA,NA,2.13213029844797,NA,12791700,2548320,NA,2274744,NA,NA,3.159,NA,1314100,1314100,1950085,NA,NA,51.5673070885917,NA,NA,NA,NA,2227256
"427","France",2009,NA,NA,NA,-1.90667609190309,NA,NA,2379940,NA,2231372,NA,NA,0.337,NA,1428000,1428000,NA,NA,NA,60.0015126431759,NA,NA,NA,NA,2274744
