version4id,ccode1,state_name1,ccode2,state_name2,dyad_st_day,dyad_st_month,dyad_st_year,dyad_end_day,dyad_end_month,dyad_end_year,left_censor,right_censor,defense,neutrality,nonaggression,entente,asymmetric,version
266,439,"Burkina Faso",471,"Cameroon",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",481,"Gabon",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",482,"Central African Republic",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",483,"Chad",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",484,"Congo",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,439,"Burkina Faso",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",471,"Cameroon",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",481,"Gabon",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",482,"Central African Republic",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",483,"Chad",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",484,"Congo",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",517,"Rwanda",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,461,"Togo",580,"Madagascar",9,7,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",481,"Gabon",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",482,"Central African Republic",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",483,"Chad",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",484,"Congo",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,471,"Cameroon",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,481,"Gabon",482,"Central African Republic",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,481,"Gabon",483,"Chad",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,481,"Gabon",484,"Congo",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,481,"Gabon",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,481,"Gabon",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,482,"Central African Republic",483,"Chad",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,482,"Central African Republic",484,"Congo",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,482,"Central African Republic",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,482,"Central African Republic",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,483,"Chad",484,"Congo",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,483,"Chad",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,483,"Chad",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,484,"Congo",517,"Rwanda",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
266,484,"Congo",580,"Madagascar",9,9,1961,10,3,1964,0,0,1,0,1,1,0,4.1
266,517,"Rwanda",580,"Madagascar",9,3,1963,10,3,1964,0,0,1,0,1,1,0,4.1
267,2,"United States of America",20,"Canada",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",200,"United Kingdom",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",220,"France",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",290,"Poland",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",365,"Russia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,2,"United States of America",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",200,"United Kingdom",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",220,"France",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",290,"Poland",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",365,"Russia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,20,"Canada",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",220,"France",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",290,"Poland",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",365,"Russia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,200,"United Kingdom",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",290,"Poland",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",365,"Russia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,220,"France",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",365,"Russia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,290,"Poland",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",710,"China",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,365,"Russia",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",750,"India",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,710,"China",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,750,"India",775,"Myanmar",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,750,"India",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,750,"India",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,750,"India",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,750,"India",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,775,"Myanmar",800,"Thailand",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,775,"Myanmar",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,775,"Myanmar",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,775,"Myanmar",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,800,"Thailand",811,"Cambodia",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,800,"Thailand",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,800,"Thailand",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,811,"Cambodia",816,"Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,811,"Cambodia",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
267,816,"Vietnam",817,"Republic of Vietnam",23,7,1962,12,7,1964,0,0,0,1,0,0,0,4.1
268,663,"Jordan",670,"Saudi Arabia",29,8,1962,30,5,1967,0,0,0,0,0,1,0,4.1
269,651,"Egypt",678,"Yemen Arab Republic",10,11,1962,10,11,1967,0,0,1,0,0,0,0,4.1
270,501,"Kenya",530,"Ethiopia",22,11,1963,,,,0,1,1,0,0,0,0,4.1
271,90,"Guatemala",91,"Honduras",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,90,"Guatemala",92,"El Salvador",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,90,"Guatemala",93,"Nicaragua",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,90,"Guatemala",94,"Costa Rica",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,90,"Guatemala",95,"Panama",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,91,"Honduras",92,"El Salvador",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,91,"Honduras",93,"Nicaragua",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,91,"Honduras",94,"Costa Rica",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,91,"Honduras",95,"Panama",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,92,"El Salvador",93,"Nicaragua",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,92,"El Salvador",94,"Costa Rica",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,92,"El Salvador",95,"Panama",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,93,"Nicaragua",94,"Costa Rica",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,93,"Nicaragua",95,"Panama",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
271,94,"Costa Rica",95,"Panama",14,12,1963,14,7,1969,0,0,1,0,0,1,0,4.1
272,265,"German Democratic Republic",365,"Russia",12,6,1964,7,11,1989,0,0,1,0,0,0,0,4.1
273,490,"Democratic Republic of the Congo",516,"Burundi",30,8,1966,6,4,1994,0,0,1,0,0,0,0,4.1
273,490,"Democratic Republic of the Congo",517,"Rwanda",30,8,1966,6,4,1994,0,0,1,0,0,0,0,4.1
273,516,"Burundi",517,"Rwanda",30,8,1966,6,4,1994,0,0,1,0,0,0,0,4.1
274,651,"Egypt",652,"Syria",4,11,1966,10,6,1967,0,0,1,0,0,0,0,4.1
275,265,"German Democratic Republic",290,"Poland",15,3,1967,7,8,1989,0,0,1,0,0,0,0,4.1
276,265,"German Democratic Republic",315,"Czechoslovakia",17,3,1967,7,11,1989,0,0,1,0,0,1,0,4.1
277,265,"German Democratic Republic",310,"Hungary",18,5,1967,7,11,1989,0,0,1,0,0,1,0,4.1
278,645,"Iraq",651,"Egypt",4,6,1967,31,3,1979,0,0,1,0,0,1,0,4.1
278,645,"Iraq",663,"Jordan",4,6,1967,31,3,1979,0,0,1,0,0,1,0,4.1
278,651,"Egypt",663,"Jordan",30,5,1967,31,3,1979,0,0,1,0,0,1,0,4.1
279,265,"German Democratic Republic",355,"Bulgaria",7,9,1967,7,11,1989,0,0,1,0,0,1,0,4.1
280,200,"United Kingdom",590,"Mauritius",12,3,1968,30,3,1976,0,0,0,0,0,1,0,4.1
281,482,"Central African Republic",483,"Chad",2,4,1968,9,12,1968,0,0,1,0,0,1,0,4.1
281,482,"Central African Republic",484,"Congo",2,4,1968,9,12,1968,0,0,1,0,0,1,0,4.1
281,483,"Chad",484,"Congo",2,4,1968,9,12,1968,0,0,1,0,0,1,0,4.1
282,600,"Morocco",615,"Algeria",15,1,1969,28,12,1975,0,0,0,0,1,0,0,4.1
283,615,"Algeria",616,"Tunisia",6,1,1970,19,3,1983,0,0,0,0,1,0,0,4.1
284,435,"Mauritania",600,"Morocco",8,6,1970,18,3,1981,0,0,0,0,1,0,0,4.1
285,2,"United States of America",230,"Spain",6,8,1970,10,12,1981,0,0,0,0,0,1,0,4.1
286,220,"France",365,"Russia",13,10,1970,13,10,1990,0,0,0,0,0,1,0,4.1
287,20,"Canada",365,"Russia",19,5,1971,19,5,1992,0,0,0,0,0,1,0,4.1
288,365,"Russia",651,"Egypt",27,5,1971,14,3,1976,0,0,0,0,0,1,0,4.1
289,365,"Russia",750,"India",9,8,1971,25,12,1991,0,0,0,0,1,1,0,4.1
290,750,"India",771,"Bangladesh",19,3,1972,19,3,1997,0,0,0,1,1,1,0,4.1
291,365,"Russia",645,"Iraq",9,4,1972,12,9,1990,0,0,0,0,1,1,0,4.1
292,265,"German Democratic Republic",360,"Romania",12,5,1972,7,11,1989,0,0,1,0,0,0,0,4.1
293,500,"Uganda",625,"Sudan",28,6,1972,11,4,1979,0,0,1,0,0,0,0,4.1
294,750,"India",770,"Pakistan",2,7,1972,,,,0,1,0,0,1,0,0,4.1
295,436,"Niger",620,"Libya",9,3,1974,13,1,1981,0,0,1,0,0,0,0,4.1
296,615,"Algeria",620,"Libya",28,12,1975,13,8,1984,0,0,1,0,0,0,0,4.1
297,625,"Sudan",651,"Egypt",15,7,1976,10,6,1989,0,0,1,0,0,1,0,4.1
298,365,"Russia",540,"Angola",8,10,1976,25,12,1991,0,0,0,0,0,1,0,4.1
299,365,"Russia",541,"Mozambique",31,3,1977,25,12,1991,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",404,"Guinea-Bissau",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",420,"Gambia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",432,"Mali",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",433,"Senegal",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",434,"Benin",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",435,"Mauritania",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",436,"Niger",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",437,"Ivory Coast",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",439,"Burkina Faso",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",461,"Togo",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,402,"Cape Verde",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",420,"Gambia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",432,"Mali",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",433,"Senegal",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",434,"Benin",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",435,"Mauritania",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",436,"Niger",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",437,"Ivory Coast",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",439,"Burkina Faso",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",461,"Togo",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,404,"Guinea-Bissau",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",432,"Mali",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",433,"Senegal",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",434,"Benin",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",435,"Mauritania",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",436,"Niger",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",437,"Ivory Coast",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",439,"Burkina Faso",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",461,"Togo",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,420,"Gambia",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",433,"Senegal",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",434,"Benin",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",435,"Mauritania",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",436,"Niger",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",437,"Ivory Coast",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",439,"Burkina Faso",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",461,"Togo",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,432,"Mali",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",434,"Benin",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",435,"Mauritania",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",436,"Niger",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",437,"Ivory Coast",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",439,"Burkina Faso",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",461,"Togo",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,433,"Senegal",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",435,"Mauritania",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",436,"Niger",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",437,"Ivory Coast",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",439,"Burkina Faso",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",461,"Togo",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,434,"Benin",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",436,"Niger",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",437,"Ivory Coast",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",439,"Burkina Faso",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",461,"Togo",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,435,"Mauritania",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",437,"Ivory Coast",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",439,"Burkina Faso",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",461,"Togo",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,436,"Niger",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",438,"Guinea",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",439,"Burkina Faso",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",461,"Togo",9,6,1977,29,5,1981,0,0,0,0,1,1,0,4.1
300,437,"Ivory Coast",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",439,"Burkina Faso",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",452,"Ghana",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",461,"Togo",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,438,"Guinea",475,"Nigeria",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,439,"Burkina Faso",450,"Liberia",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
300,439,"Burkina Faso",451,"Sierra Leone",22,4,1978,29,5,1981,0,0,0,0,1,1,0,4.1
