Date  Hour Minute Second Price Volume 
20100608 12 47 48 10.685 300
20100608 12 47 48 10.685 400
20100608 12 47 48 10.685 300
20100608 12 47 50 10.69 500
20100608 12 47 50 10.69 100
20100608 12 47 51 10.69 400
20100608 12 47 51 10.69 100
20100608 12 47 51 10.69 400
20100608 12 47 51 10.69 200
20100608 12 47 51 10.69 100
20100608 12 47 51 10.69 100
20100608 12 47 51 10.69 100
20100608 12 47 51 10.6881 2000
20100608 12 47 53 10.68 1800
20100608 12 47 58 10.69 100
20100608 12 47 59 10.69 200
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 800
20100608 12 47 59 10.69 602
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 134
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 200
20100608 12 47 59 10.69 266
20100608 12 47 59 10.69 200
20100608 12 47 59 10.69 300
20100608 12 47 59 10.69 134
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 234
20100608 12 47 59 10.69 260
20100608 12 47 59 10.69 400
20100608 12 47 59 10.69 260
20100608 12 47 59 10.69 134
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 160
20100608 12 47 59 10.69 208
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 700
20100608 12 47 59 10.69 380
20100608 12 47 59 10.69 420
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 300
20100608 12 47 59 10.69 134
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 1300
20100608 12 47 59 10.69 100
20100608 12 47 59 10.685 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 1400
20100608 12 47 59 10.69 900
20100608 12 47 59 10.69 1800
20100608 12 47 59 10.69 1400
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 200
20100608 12 47 59 10.7 200
20100608 12 47 59 10.7 600
20100608 12 47 59 10.7 100
20100608 12 47 59 10.7 300
20100608 12 47 59 10.7 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.69 100
20100608 12 47 59 10.7 200
20100608 12 47 59 10.7 396
20100608 12 47 59 10.7 163
20100608 12 47 59 10.7 100
20100608 12 47 59 10.7 100
20100608 12 47 59 10.7 100
20100608 12 47 59 10.7 200
20100608 12 47 59 10.7 200
20100608 12 47 59 10.7 941
20100608 12 48 0 10.69 100
20100608 12 48 0 10.69 100
20100608 12 48 0 10.695 6200
20100608 12 48 0 10.69 200
20100608 12 48 0 10.69 100
20100608 12 48 2 10.695 200
20100608 12 48 3 10.6996 6000
20100608 12 48 13 10.6925 1000
20100608 12 48 13 10.69 200
20100608 12 48 13 10.69 500
20100608 12 48 13 10.69 200
20100608 12 48 13 10.69 100
20100608 12 48 13 10.69 200
20100608 12 48 13 10.69 300
20100608 12 48 13 10.69 200
20100608 12 48 13 10.69 200
20100608 12 48 13 10.69 100
20100608 12 48 14 10.695 3000
20100608 12 48 23 10.7 4056
20100608 12 48 23 10.7 500
20100608 12 48 23 10.7 200
20100608 12 48 23 10.7 200
20100608 12 48 23 10.7 200
20100608 12 48 23 10.7 344
20100608 12 48 23 10.6998 500
20100608 12 48 24 10.69 100
20100608 12 48 24 10.695 300
20100608 12 48 24 10.695 500
20100608 12 48 24 10.695 500
20100608 12 48 24 10.695 100
20100608 12 48 24 10.695 100
20100608 12 48 24 10.695 100
20100608 12 48 24 10.7 400
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 400
20100608 12 48 24 10.7 400
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 600
20100608 12 48 24 10.7 800
20100608 12 48 24 10.7 700
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 200
20100608 12 48 24 10.7 400
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 400
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 24 10.7 100
20100608 12 48 25 10.7 400
20100608 12 48 25 10.7 500
20100608 12 48 25 10.7 1000
20100608 12 48 25 10.7 200
20100608 12 48 25 10.7 200
20100608 12 48 25 10.7 2700
20100608 12 48 25 10.7 800
20100608 12 48 25 10.7 100
20100608 12 48 25 10.7 100
20100608 12 48 26 10.7 100
20100608 12 48 26 10.7 100
20100608 12 48 26 10.7 100
20100608 12 48 26 10.7 700
20100608 12 48 26 10.7 133
20100608 12 48 26 10.7 133
20100608 12 48 26 10.7 100
20100608 12 48 26 10.7 367
20100608 12 48 26 10.7 817
20100608 12 48 26 10.7 400
20100608 12 48 26 10.7 400
20100608 12 48 26 10.7 400
20100608 12 48 26 10.7 1300
20100608 12 48 26 10.7 284
20100608 12 48 27 10.7 534
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 100
20100608 12 48 27 10.7 100
20100608 12 48 27 10.7 400
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 4200
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 180
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 400
20100608 12 48 27 10.7 120
20100608 12 48 27 10.7 140
20100608 12 48 27 10.7 220
20100608 12 48 27 10.7 100
20100608 12 48 27 10.7 500
20100608 12 48 27 10.7 187
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 260
20100608 12 48 27 10.7 560
20100608 12 48 27 10.7 100
20100608 12 48 27 10.695 100
20100608 12 48 28 10.7 100
20100608 12 48 28 10.7 400
20100608 12 48 33 10.7 100
20100608 12 48 33 10.7 200
20100608 12 48 33 10.7 400
20100608 12 48 38 10.69 1200
20100608 12 48 38 10.6902 6300
20100608 12 48 43 10.7 200
20100608 12 48 43 10.7 100
20100608 12 48 43 10.7 1200
20100608 12 48 43 10.7 300
20100608 12 48 43 10.7 200
20100608 12 48 43 10.7 200
20100608 12 48 43 10.7 100
20100608 12 48 43 10.7 100
20100608 12 48 43 10.7 100
20100608 12 48 43 10.7 100
20100608 12 48 43 10.7 100
20100608 12 48 44 10.7 200
20100608 12 48 44 10.7 200
20100608 12 48 44 10.7 100
20100608 12 48 46 10.6901 1000
20100608 12 48 47 10.7 1000
20100608 12 48 47 10.7 200
20100608 12 48 47 10.7 100
20100608 12 48 47 10.7 504
20100608 12 48 48 10.7 200
20100608 12 48 48 10.7 200
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 200
20100608 12 48 48 10.7 400
20100608 12 48 48 10.7 200
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 200
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 300
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 300
20100608 12 48 48 10.7 100
20100608 12 48 48 10.7 200
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 400
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 700
20100608 12 48 49 10.7 300
20100608 12 48 49 10.7 800
20100608 12 48 49 10.7 700
20100608 12 48 49 10.7 3900
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 3900
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 1700
20100608 12 48 49 10.7 1500
20100608 12 48 49 10.7 150
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 345
20100608 12 48 49 10.7 6000
20100608 12 48 49 10.7 133
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 400
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 500
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 300
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 200
20100608 12 48 49 10.7 300
20100608 12 48 49 10.7 300
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.7 100
20100608 12 48 49 10.705 15000
20100608 12 48 49 10.7 100
20100608 12 48 49 10.705 3700
20100608 12 48 50 10.7 100
20100608 12 48 50 10.705 1700
20100608 12 48 50 10.7 130
20100608 12 48 50 10.705 600
20100608 12 48 51 10.71 1600
20100608 12 48 51 10.705 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 300
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.705 600
20100608 12 48 51 10.705 400
20100608 12 48 51 10.71 400
20100608 12 48 51 10.71 300
20100608 12 48 51 10.71 300
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 500
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 165
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 600
20100608 12 48 51 10.71 300
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 900
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 260
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 700
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.72 15100
20100608 12 48 51 10.71 1400
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 3700
20100608 12 48 51 10.71 700
20100608 12 48 51 10.71 400
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 494
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 300
20100608 12 48 51 10.71 163
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 400
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 4800
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 1501
20100608 12 48 51 10.71 1434
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 1908
20100608 12 48 51 10.71 892
20100608 12 48 51 10.71 500
20100608 12 48 51 10.71 245
20100608 12 48 51 10.71 200
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 12800
20100608 12 48 51 10.72 100
20100608 12 48 51 10.71 300
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 500
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.705 200
20100608 12 48 51 10.71 100
20100608 12 48 51 10.71 200
20100608 12 48 51 10.72 500
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 1100
20100608 12 48 51 10.72 500
20100608 12 48 51 10.72 400
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 500
20100608 12 48 51 10.72 400
20100608 12 48 51 10.72 500
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 300
20100608 12 48 51 10.72 900
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 800
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 100
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 400
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 100
20100608 12 48 51 10.7075 100
20100608 12 48 51 10.71 100
20100608 12 48 51 10.72 3700
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 1000
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 200
20100608 12 48 51 10.72 400
20100608 12 48 51 10.72 500
20100608 12 48 51 10.72 1700
20100608 12 48 52 10.72 8400
20100608 12 48 52 10.72 2200
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 200
20100608 12 48 52 10.72 3600
20100608 12 48 52 10.72 1200
20100608 12 48 52 10.72 3500
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 3500
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 495
20100608 12 48 52 10.72 105
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 300
20100608 12 48 52 10.72 200
20100608 12 48 52 10.72 400
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 100
20100608 12 48 52 10.72 100
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 400
20100608 12 48 53 10.72 200
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 400
20100608 12 48 53 10.72 200
20100608 12 48 53 10.72 200
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 3000
20100608 12 48 53 10.72 100
20100608 12 48 53 10.72 100
20100608 12 48 54 10.72 100
20100608 12 48 54 10.72 100
20100608 12 48 54 10.72 100
20100608 12 48 55 10.72 100
20100608 12 48 55 10.72 100
20100608 12 48 55 10.72 100
20100608 12 48 55 10.72 100
20100608 12 48 56 10.72 200
20100608 12 48 57 10.72 100
20100608 12 48 57 10.72 114
20100608 12 48 57 10.72 100
20100608 12 48 57 10.72 100
20100608 12 48 57 10.7101 500
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 58 10.71 100
20100608 12 48 59 10.715 100
20100608 12 48 59 10.715 100
20100608 12 48 59 10.715 100
20100608 12 48 59 10.7199 700
20100608 12 48 59 10.7101 5000
20100608 12 49 0 10.72 100
20100608 12 49 1 10.72 100
20100608 12 49 1 10.715 100
20100608 12 49 1 10.715 260
20100608 12 49 3 10.715 100
20100608 12 49 3 10.715 100
20100608 12 49 3 10.715 100
20100608 12 49 3 10.715 1600
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 430
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 300
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 170
20100608 12 49 3 10.71 1300
20100608 12 49 3 10.71 2900
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 700
20100608 12 49 3 10.71 100
20100608 12 49 3 10.71 200
20100608 12 49 3 10.71 1300
20100608 12 49 3 10.71 400
20100608 12 49 4 10.715 100
20100608 12 49 4 10.715 100
20100608 12 49 5 10.715 200
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 500
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 1200
20100608 12 49 5 10.72 800
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 6700
20100608 12 49 5 10.72 1500
20100608 12 49 5 10.72 2500
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 500
20100608 12 49 5 10.72 2600
20100608 12 49 5 10.72 260
20100608 12 49 5 10.72 140
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 1400
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 700
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 2396
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 500
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 900
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 304
20100608 12 49 5 10.72 104
20100608 12 49 5 10.72 396
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 500
20100608 12 49 5 10.72 2800
20100608 12 49 5 10.72 2100
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 400
20100608 12 49 5 10.715 100
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 150
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 136
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 136
20100608 12 49 5 10.72 100
20100608 12 49 5 10.715 100
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 400
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 100
20100608 12 49 5 10.72 200
20100608 12 49 5 10.72 2100
20100608 12 49 5 10.72 300
20100608 12 49 5 10.72 100
20100608 12 49 6 10.73 200
20100608 12 49 6 10.73 200
20100608 12 49 6 10.725 100
20100608 12 49 6 10.72 400
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 500
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 100
20100608 12 49 7 10.72 100
20100608 12 49 8 10.72 400
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 200
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 300
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.725 100
20100608 12 49 8 10.7225 100
20100608 12 49 8 10.725 100
20100608 12 49 8 10.72 300
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 300
20100608 12 49 8 10.72 300
20100608 12 49 8 10.72 400
20100608 12 49 8 10.72 300
20100608 12 49 8 10.725 100
20100608 12 49 8 10.725 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 100
20100608 12 49 8 10.72 16200
20100608 12 49 8 10.72 100
20100608 12 49 9 10.72 1000
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 804
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 500
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 211
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 400
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 3100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 300
20100608 12 49 9 10.72 500
20100608 12 49 9 10.72 600
20100608 12 49 9 10.72 2100
20100608 12 49 9 10.72 1000
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 2000
20100608 12 49 9 10.72 1100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 500
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 300
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 200
20100608 12 49 9 10.72 193
20100608 12 49 9 10.72 507
20100608 12 49 9 10.72 411
20100608 12 49 9 10.72 389
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 2000
20100608 12 49 9 10.72 2000
20100608 12 49 9 10.72 100
20100608 12 49 9 10.72 100
20100608 12 49 10 10.72 100
20100608 12 49 10 10.72 2100
20100608 12 49 11 10.72 100
20100608 12 49 13 10.72 100
20100608 12 49 15 10.72 400
20100608 12 49 15 10.72 100
20100608 12 49 15 10.72 100
20100608 12 49 15 10.72 100
20100608 12 49 17 10.725 100
20100608 12 49 17 10.725 400
20100608 12 49 17 10.72 2900
20100608 12 49 17 10.72 100
20100608 12 49 18 10.72 100
20100608 12 49 19 10.71 100
20100608 12 49 20 10.7178 300
20100608 12 49 21 10.72 500
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 1100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 500
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 2700
20100608 12 49 21 10.72 201
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 1700
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 503
20100608 12 49 21 10.72 700
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 400
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 2100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 2796
20100608 12 49 21 10.72 6900
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 1400
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 600
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 500
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 900
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 300
20100608 12 49 21 10.72 900
20100608 12 49 21 10.72 600
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 332
20100608 12 49 21 10.72 168
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 700
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 400
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 480
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 400
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 417
20100608 12 49 21 10.72 417
20100608 12 49 21 10.72 266
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 600
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 100
20100608 12 49 21 10.72 132
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 200
20100608 12 49 21 10.72 200
