date            abt          sprtn
20080610      -0.010040     -0.002438
20080611      -0.013461     -0.016894
20080612       0.008037      0.003280
20080613       0.003338      0.015046
20080616       0.004066      0.000081
20080617      -0.013989     -0.006771
20080618      -0.008587     -0.009712
20080619       0.019394      0.003752
20080620      -0.014592     -0.018543
20080623       0.017620      0.000053
20080624      -0.009947     -0.002815
20080625      -0.004093      0.005843
20080626      -0.014758     -0.029365
20080627       0.004930     -0.003717
20080630      -0.000566      0.001267
20080701       0.023409      0.003836
20080702       0.000553     -0.018204
20080703       0.009403      0.001094
20080707      -0.010228     -0.008385
20080708       0.058682      0.017080
20080709      -0.008018     -0.022776
20080710       0.007731      0.006990
20080711      -0.009765     -0.011090
20080714      -0.003721     -0.009028
20080715       0.028993     -0.010901
20080716      -0.015212      0.025064
20080717       0.009303      0.012013
20080718       0.001391      0.000286
20080721      -0.013894     -0.000539
20080722       0.016027      0.013492
20080723      -0.012134      0.004064
20080724      -0.000526     -0.023125
20080725       0.008076      0.004168
20080728      -0.021073     -0.018597
20080729      -0.004803      0.023356
20080730       0.016267      0.016672
20080731      -0.008971     -0.013144
20080801      -0.004792     -0.005578
20080804       0.021223     -0.008966
20080805       0.025323      0.028719
20080806       0.001192      0.003354
20080807      -0.007145     -0.017934
20080808       0.011480      0.023893
20080811      -0.002202      0.006943
20080812      -0.000340     -0.012051
20080813      -0.007303     -0.002916
20080814       0.004277      0.005522
20080815       0.015673      0.004076
20080818      -0.011070     -0.015098
20080819      -0.001696     -0.009315
20080820      -0.008835      0.006197
20080821      -0.005142      0.002495
20080822       0.007581      0.011333
20080825      -0.012312     -0.019625
20080826      -0.003289      0.003686
20080827       0.002606      0.007983
20080828       0.017845      0.014840
20080829      -0.022468     -0.013724
20080902       0.027512     -0.004093
20080903      -0.018302     -0.002035
20080904      -0.023477     -0.029922
20080905       0.007778      0.004431
20080908       0.024733      0.020510
20080909      -0.016090     -0.034138
20080910       0.007307      0.006149
20080911       0.024352      0.013806
20080912      -0.003709      0.002122
20080915      -0.010323     -0.047136
20080916       0.022743      0.017515
20080917      -0.042802     -0.047133
20080918       0.014498      0.043342
20080919       0.010847      0.040257
20080922      -0.026742     -0.038237
20080923       0.023976     -0.015633
20080924       0.005811     -0.001978
20080925       0.008156      0.019656
20080926       0.001180      0.003167
20080929      -0.033670     -0.087897
20080930       0.003136      0.054203
20081001       0.012331     -0.004544
20081002       0.010465     -0.040291
20081003      -0.006621     -0.013506
20081006      -0.036062     -0.038518
20081007      -0.009220     -0.057395
20081008      -0.010558     -0.011333
20081009      -0.091156     -0.076167
20081010      -0.008756     -0.011759
20081013       0.096259      0.115800
20081014       0.010515     -0.005322
20081015      -0.016429     -0.090350
20081016       0.027840      0.042507
20081017       0.001445     -0.006213
20081020       0.037685      0.047685
20081021      -0.027107     -0.030800
20081022      -0.038043     -0.061013
20081023       0.021537      0.012634
20081024      -0.013086     -0.034511
20081027      -0.020810     -0.031764
20081028       0.034418      0.107890
20081029      -0.015091     -0.011079
20081030       0.007200      0.025804
20081031       0.010814      0.015365
20081103       0.015412     -0.002529
20081104       0.007321      0.040826
20081105      -0.021805     -0.052677
20081106      -0.026096     -0.050264
20081107       0.029029      0.028855
20081110       0.001447     -0.012653
20081111      -0.003792     -0.022041
20081112      -0.012144     -0.051894
20081113       0.048440      0.069213
20081114      -0.036402     -0.041699
20081117       0.004722     -0.025810
20081118       0.022596      0.009838
20081119      -0.036238     -0.061156
20081120      -0.076486     -0.067123
20081121       0.023237      0.063248
20081124      -0.014363      0.064723
20081125       0.008665      0.006551
20081126       0.002928      0.035328
20081128       0.019856      0.009643
20081201      -0.042756     -0.089295
20081202       0.036291      0.039941
20081203       0.022705      0.025836
20081204      -0.021072     -0.029308
20081205       0.013838      0.036499
20081208       0.003223      0.038387
20081209      -0.017952     -0.023118
20081210      -0.008659      0.011894
20081211      -0.009511     -0.028524
20081212      -0.005487      0.007028
20081215       0.017537     -0.012686
20081216       0.029435      0.051360
20081217      -0.020692     -0.009593
20081218      -0.001345     -0.021163
20081219       0.005386      0.002937
20081222       0.008418     -0.018302
20081223      -0.004743     -0.009717
20081224       0.003622      0.005781
20081226      -0.002659      0.005356
20081229      -0.006475     -0.003873
20081230       0.018976      0.024407
20081231       0.003950      0.014158
20090102       0.003560      0.031608
20090105      -0.017177     -0.004668
20090106      -0.032675      0.007817
20090107      -0.005499     -0.030010
20090108       0.011058      0.003397
20090109      -0.000586     -0.021303
20090112      -0.021692     -0.022564
20090113       0.007191      0.001758
20090114      -0.011786     -0.033460
20090115      -0.005054      0.001329
20090116       0.014222      0.007562
20090120      -0.014423     -0.052816
20090121       0.063415      0.043491
20090122       0.013188     -0.015162
20090123      -0.003773      0.005378
20090126       0.023480      0.005553
20090127       0.006290      0.010926
20090128       0.010480      0.033558
20090129       0.008188     -0.033120
20090130       0.000541     -0.022789
20090202       0.002345     -0.000533
20090203       0.025373      0.015834
20090204      -0.018779     -0.007489
20090205       0.011089      0.016366
20090206       0.010968      0.026896
20090209       0.001750      0.001485
20090210      -0.025502     -0.049121
20090211      -0.001613      0.007955
20090212       0.007720      0.001739
20090213      -0.021201     -0.009998
20090217      -0.018384     -0.045559
20090218       0.005006     -0.000950
20090219       0.004797     -0.012024
20090220      -0.007896     -0.011413
20090223      -0.011660     -0.034699
20090224       0.025094      0.040103
20090225      -0.020460     -0.010658
20090226      -0.056695     -0.015780
20090227      -0.064057     -0.023564
20090302      -0.006337     -0.046620
20090303      -0.025935     -0.006407
20090304       0.029681      0.023753
20090305      -0.024163     -0.042532
20090306       0.018462      0.001216
20090309      -0.005118     -0.010024
20090310       0.007074      0.063663
20090311      -0.053427      0.002446
20090312       0.049022      0.040729
20090313       0.004287      0.007739
20090316       0.021345     -0.003516
20090317       0.026959      0.032140
20090318      -0.010378      0.020858
20090319      -0.022620     -0.012979
20090320       0.000210     -0.019769
20090323       0.025663      0.070758
20090324      -0.047170     -0.020415
20090325      -0.009255      0.009626
20090326       0.009125      0.023320
20090327       0.003229     -0.020316
20090330       0.027682     -0.034819
20090331      -0.003967      0.013130
20090401      -0.020964      0.016557
20090402      -0.028266      0.028727
20090403      -0.027766      0.009732
20090406      -0.017226     -0.008332
20090407      -0.010148     -0.023855
20090408       0.017474      0.011783
20090409       0.008244      0.038053
20090413       0.017034      0.002533
20090414       0.007436     -0.020065
20090415      -0.045851      0.012549
20090416       0.000703      0.015539
20090417       0.028110      0.004969
20090420       0.004557     -0.042790
20090421       0.006351      0.021252
20090422      -0.042146     -0.007682
20090423       0.020235      0.009922
20090424      -0.006227      0.016797
20090427       0.001624     -0.010067
20090428      -0.003475     -0.002740
20090429      -0.009068      0.021610
20090430      -0.018067     -0.000950
20090501      -0.007885      0.005396
20090504       0.039981      0.033868
20090505       0.012737     -0.003792
20090506      -0.018294      0.017404
20090507       0.039366     -0.013202
20090508       0.006948      0.024069
20090511      -0.001335     -0.021512
20090512       0.012035     -0.000979
20090513       0.001982     -0.026895
20090514      -0.019121      0.010352
20090515      -0.029352     -0.011410
20090518      -0.002770      0.030389
20090519      -0.007407     -0.001737
20090520       0.004664     -0.005131
20090521       0.005571     -0.016758
20090522       0.014312     -0.001497
20090526       0.014338      0.026302
20090527      -0.004039     -0.018971
20090528       0.004731      0.015419
20090529       0.010314      0.013575
20090601      -0.001775      0.025818
20090602       0.003780      0.001983
20090603      -0.000665     -0.013739
20090604      -0.008200      0.011484
20090605       0.005140     -0.002515
20090608      -0.005558     -0.001011
20090609      -0.008495      0.003503
20090610      -0.004510     -0.003480
20090611       0.009287      0.006112
20090612       0.019300      0.001397
20090615      -0.015192     -0.023769
20090616       0.000000     -0.012720
20090617       0.026604     -0.001382
20090618       0.037892      0.008411
20090619      -0.001679      0.003114
20090622      -0.018285     -0.030600
20090623       0.003211      0.002307
20090624       0.002774      0.006524
20090625       0.021920      0.021444
20090626      -0.012287     -0.001478
20090629       0.008223      0.009065
20090630      -0.016311     -0.008531
20090701      -0.008503      0.004362
20090702      -0.007719     -0.029145
20090706      -0.006050      0.002566
20090707      -0.014348     -0.019684
20090708       0.021394     -0.001669
20090709      -0.008206      0.003547
20090710      -0.011322     -0.004022
20090713       0.025105      0.024934
20090714       0.007367      0.005316
20090715      -0.026027      0.029630
20090716      -0.007509      0.008642
20090717      -0.010458     -0.000383
20090720       0.012143      0.011432
20090721      -0.000222      0.003627
20090722      -0.017333     -0.000534
20090723      -0.008593      0.023290
20090724       0.026688      0.003042
20090727       0.000444      0.002982
20090728       0.008883     -0.002606
20090729       0.005723     -0.004563
20090730       0.000219      0.011896
20090731      -0.015536      0.000740
20090803      -0.003779      0.015342
20090804      -0.011602      0.003012
20090805      -0.006772     -0.002914
20090806      -0.008409     -0.005625
20090807       0.004813      0.013439
20090810       0.015511     -0.003345
20090811       0.004043     -0.012660
20090812      -0.015436      0.011525
20090813       0.007044      0.006880
20090814       0.000903     -0.008531
20090817       0.009017     -0.024261
20090818      -0.009607      0.010146
20090819       0.018949      0.006861
20090820       0.002435      0.010949
20090821       0.002429      0.018623
20090824       0.015202     -0.000546
20090825      -0.003472      0.002369
20090826       0.003267      0.000117
20090827       0.011721      0.002782
20090828      -0.014804     -0.001988
20090831      -0.015026     -0.008076
20090901      -0.002432     -0.022124
20090902      -0.002660     -0.003296
20090903       0.001333      0.008535
20090904       0.012650      0.013118
20090908       0.006136      0.008845
20090909       0.009802      0.007782
20090910       0.011001      0.010422
20090911      -0.000853     -0.001350
20090914       0.010677      0.006339
20090915      -0.005071      0.003135
20090916      -0.007857      0.015324
20090917      -0.007705     -0.003060
20090918      -0.008412      0.002637
20090921       0.011964     -0.003407
20090922       0.004514      0.006575
20090923      -0.012840     -0.010068
20090924       0.017559     -0.009511
20090925       0.008309     -0.006091
20090928       0.026410      0.017810
20090929       0.010704     -0.002230
20090930       0.007536     -0.003328
20091001      -0.015969     -0.025760
20091002       0.023829     -0.004506
20091005       0.009831      0.014875
20091006      -0.002980      0.013705
20091007      -0.002790      0.002712
20091008       0.001399      0.007470
20091009      -0.000599      0.005641
20091012      -0.001597      0.004386
20091013       0.001000     -0.002788
20091014       0.031219      0.017546
20091015       0.013867      0.004157
20091016      -0.009247     -0.008098
20091019       0.015555      0.009405
20091020      -0.007084     -0.006239
20091021      -0.013691     -0.008854
20091022       0.019941      0.010644
20091023      -0.016485     -0.012179
20091026      -0.008186     -0.011717
20091027       0.006485     -0.003318
20091028      -0.003905     -0.019541
20091029      -0.003136      0.022520
20091030      -0.005702     -0.028065
20091102       0.006723      0.006456
20091103      -0.009428      0.002426
20091104       0.009518      0.001043
20091105       0.013946      0.019236
20091106      -0.001744      0.002503
20091109       0.015913      0.022239
20091110       0.008596     -0.000064
20091111       0.008712      0.005032
20091112      -0.000563     -0.010259
20091113      -0.005260      0.005739
20091116       0.012842      0.014468
20091117      -0.005967      0.000919
20091118      -0.002439     -0.000468
20091119      -0.004137     -0.013426
20091120       0.012840     -0.003215
20091123      -0.009508      0.013616
20091124       0.020892     -0.000533
20091125       0.003134      0.004504
20091127      -0.006065     -0.017233
20091130       0.007581      0.003793
20091201      -0.000184      0.012075
20091202      -0.000734      0.000343
20091203      -0.003674     -0.008402
20091204      -0.008481      0.005509
20091207      -0.002231     -0.002468
20091208      -0.007827     -0.010252
20091209       0.006950      0.003672
20091210       0.008580      0.005840
20091211      -0.005548      0.003683
20091214       0.000186      0.006959
20091215       0.003905     -0.005547
20091216      -0.002037      0.001128
20091217      -0.005568     -0.011811
20091218      -0.004479      0.005830
20091221       0.010874      0.010504
20091222       0.003709      0.003564
20091223      -0.000554      0.002299
20091224       0.001109      0.005256
20091228       0.007017      0.001154
20091229      -0.004951     -0.001401
20091230       0.005160      0.000195
20091231      -0.010084     -0.010050
20100104       0.008705      0.016043
20100105      -0.008079      0.003116
20100106       0.005553      0.000546
20100107       0.008284      0.004001
20100108       0.005112      0.002882
20100111       0.005086      0.001747
20100112      -0.002892     -0.009381
20100113       0.009425      0.008326
20100114       0.001085      0.002427
20100115       0.002529     -0.010823
20100119       0.012795      0.012500
20100120       0.000712     -0.010598
20100121      -0.012091     -0.018945
20100122      -0.018899     -0.022141
20100125       0.003486      0.004598
20100126      -0.004022     -0.004203
20100127      -0.010646      0.004880
20100128       0.000928     -0.011818
20100129      -0.018721     -0.009829
20100201       0.007556      0.014266
20100202       0.020622      0.012973
20100203       0.003858     -0.005474
20100204      -0.015188     -0.031141
20100205       0.002787      0.002897
20100208      -0.011488     -0.008863
20100209       0.000000      0.013040
20100210      -0.001687     -0.002233
20100211       0.005257      0.009680
20100212       0.007284     -0.002745
20100216       0.012238      0.018001
20100217       0.002931      0.004238
20100218       0.004018      0.006585
20100219      -0.010733      0.002187
20100222       0.000368     -0.001046
20100223      -0.007904     -0.012103
20100224       0.006670      0.009720
20100225      -0.003865     -0.002081
20100226       0.002956      0.001405
20100301       0.000184      0.010159
20100302       0.005342      0.002330
20100303      -0.009161      0.000429
20100304       0.000000      0.003736
20100305       0.004438      0.014008
20100308       0.001841     -0.000176
20100309       0.006983      0.001713
20100310       0.004197      0.004525
20100311       0.009268      0.004042
20100312      -0.018365     -0.000217
20100315       0.005136      0.000452
20100316      -0.002190      0.007779
20100317      -0.003292      0.005822
20100318      -0.013394     -0.000326
20100319      -0.005765     -0.005087
20100322       0.007669      0.005095
20100323       0.008725      0.007171
20100324      -0.008649     -0.005493
20100325      -0.006497     -0.001704
20100326      -0.011584      0.000738
20100329       0.004159      0.005683
20100330      -0.011483      0.000043
20100331       0.003238     -0.003273
20100401       0.005315      0.007414
20100405      -0.000566      0.007928
20100406      -0.001700      0.001684
20100407      -0.006435     -0.005877
20100408      -0.004190      0.003374
20100409       0.008608      0.006684
20100412      -0.001138      0.001767
20100413       0.000949      0.000685
20100414       0.000574      0.011150
20100415       0.000956      0.000843
20100416      -0.001910     -0.016127
20100419       0.012438      0.004521
20100420       0.002835      0.008058
20100421      -0.024124     -0.001019
20100422      -0.012746      0.002264
20100423       0.001565      0.007124
20100426      -0.016211     -0.004296
20100427      -0.011912     -0.023382
20100428       0.010046      0.006463
20100429       0.009548      0.012943
20100430       0.008079     -0.016648
20100503      -0.005669      0.013121
20100504      -0.013367     -0.023838
20100505      -0.000797     -0.006561
20100506      -0.022931     -0.032378
20100507      -0.005714     -0.015308
20100510       0.019910      0.043974
20100511      -0.005836     -0.003397
20100512      -0.005061      0.013740
20100513      -0.010987     -0.012145
20100514      -0.002263     -0.018800
20100517      -0.001443      0.001109
20100518      -0.007846     -0.014196
20100519      -0.002289     -0.005130
20100520      -0.030455     -0.038976
20100521       0.009897      0.015024
20100524       0.013208     -0.012908
20100525      -0.006939      0.000354
20100526      -0.001270     -0.005661
20100527       0.014840      0.032876
20100528      -0.006476     -0.012375
20100601      -0.013036     -0.017165
20100602       0.011504      0.025843
20100603       0.005265      0.004051
20100604      -0.025141     -0.034411
20100607      -0.006447     -0.013532
20100608       0.001731      0.010976
20100609      -0.009717     -0.005942
20100610       0.029219      0.029507
20100611       0.000000      0.004380
20100614       0.002754     -0.001805
20100615       0.017748      0.023494
20100616       0.012871     -0.000556
20100617      -0.003279      0.001283
20100618       0.002879      0.001317
20100621      -0.009637     -0.003857
20100622      -0.006418     -0.016071
20100623      -0.008960     -0.002985
20100624      -0.002103     -0.016803
20100625      -0.005689      0.002859
20100628      -0.000212     -0.002034
20100629      -0.011234     -0.031017
20100630       0.002787     -0.010113
20100701      -0.006841     -0.003240
20100702       0.000000     -0.004662
20100706       0.004950      0.005359
20100707       0.021846      0.031331
20100708       0.008174      0.009413
20100709      -0.001455      0.007204
20100712      -0.004372      0.000733
20100713       0.006064      0.015379
20100714       0.003776     -0.000155
20100715       0.003553      0.001196
20100716      -0.019783     -0.028820
20100719       0.007223      0.005982
20100720       0.001266      0.011417
20100721       0.025490     -0.012820
20100722       0.006779      0.022513
20100723      -0.001632      0.008220
20100726       0.006336      0.011200
20100727       0.000609     -0.001049
20100728      -0.001015     -0.006922
20100729      -0.004876     -0.004159
20100730       0.002042      0.000064
20100802       0.015281      0.022023
20100803       0.003412     -0.004796
20100804       0.003600      0.006051
20100805      -0.003986     -0.001269
20100806       0.011805     -0.003704
20100809       0.006130      0.005483
20100810       0.011596     -0.005967
20100811      -0.020983     -0.028179
20100812       0.000000     -0.005379
20100813      -0.006549     -0.004024
20100816       0.005593      0.000120
20100817       0.006953      0.012192
20100818      -0.009075      0.001483
20100819      -0.018117     -0.016935
20100820       0.000406     -0.003663
20100823       0.008918     -0.004040
20100824      -0.006027     -0.014512
20100825       0.006871      0.003289
20100826      -0.006423     -0.007685
20100827       0.006869      0.016587
20100830      -0.007022     -0.014719
20100831      -0.003031      0.000391
20100901       0.018849      0.029505
20100902       0.006763      0.009081
20100903       0.002569      0.013219
20100907      -0.004927     -0.011471
20100908      -0.000792      0.006439
20100909       0.012686      0.004832
20100910       0.008808      0.004863
20100913      -0.001746      0.011131
20100914      -0.000777     -0.000713
20100915       0.004863      0.003541
20100916      -0.000968     -0.000364
20100917       0.000581      0.000827
20100920       0.012006      0.015210
20100921      -0.002105     -0.002564
20100922      -0.003068     -0.004825
20100923      -0.007502     -0.008331
20100924       0.006589      0.021194
20100927       0.003080     -0.005667
20100928       0.005374      0.004850
20100929       0.002100     -0.002588
20100930      -0.004763     -0.003084
20101001       0.006508      0.004416
20101004      -0.001331     -0.008035
20101005       0.010855      0.020861
20101006      -0.001884     -0.000672
20101007      -0.007550     -0.001647
20101008       0.004374      0.006122
20101011       0.000000      0.000146
20101012       0.013255      0.003819
20101013       0.002056      0.007121
20101014       0.000564     -0.003641
20101015      -0.000752      0.002028
20101018       0.009404      0.007244
20101019      -0.014906     -0.015877
20101020      -0.008511      0.010524
20101021       0.008012      0.001774
20101022      -0.005299      0.002389
20101025      -0.000951      0.002147
20101026       0.003428      0.000017
20101027      -0.019928     -0.002691
20101028       0.002130      0.001125
20101029      -0.008309     -0.000439
20101101      -0.014030      0.000947
20101102       0.005534      0.007759
20101103       0.003145      0.003678
20101104      -0.003135      0.019283
20101105       0.000786      0.003923
20101108      -0.009230     -0.002121
20101109      -0.007929     -0.008052
20101110       0.002398      0.004376
20101111      -0.007774     -0.004242
20101112      -0.024106     -0.011808
20101115      -0.008646     -0.001217
20101116      -0.010382     -0.016205
20101117       0.002937      0.000212
20101118      -0.003766      0.015357
20101119      -0.004620      0.002540
20101122      -0.003165     -0.001575
20101123      -0.006349     -0.014284
20101124       0.000213      0.014923
20101126      -0.003407     -0.007469
20101129      -0.006624     -0.001379
20101130       0.000430     -0.006070
20101201       0.010750      0.021617
20101202       0.012763      0.012818
20101203      -0.005041      0.002603
20101206      -0.009500     -0.001298
20101207      -0.000639      0.000515
20101208      -0.003412      0.003702
20101209       0.008560      0.003843
20101210       0.010397      0.006002
20101213      -0.002940      0.000048
20101214       0.012005      0.000911
20101215       0.001457     -0.005122
20101216       0.009144      0.006185
20101217      -0.003295      0.000837
20101220      -0.002686      0.002548
20101221      -0.005594      0.006030
20101222      -0.003333      0.003380
20101223      -0.000627     -0.001644
20101227      -0.008994      0.000613
20101228       0.000211      0.000771
20101229       0.000633      0.001009
20101230       0.003163     -0.001508
20101231       0.007147     -0.000191
