stf	 ctyf	countyNm	 stateAb	 totPop	 hHolds	 land	 lat	 lon
45	5100	Horry              	SC	144053	89960	2936321	33910208	-78976174
45	5300	Jasper             	SC	15487	6070	1694711	32435176	-81024023
45	5500	Kershaw            	SC	43599	17479	1881125	34338999	-80587852
45	5700	Lancaster          	SC	54516	20929	1421960	34686633	-80704349
45	5900	Laurens            	SC	58092	23201	1847076	34484033	-82005370
45	6100	Lee                	SC	18437	6537	1062755	34158251	-80253474
45	6300	Lexington          	SC	167611	67556	1815111	33898782	-81270402
45	6700	Marion             	SC	33899	12777	1266774	34080549	-79362044
45	6900	Marlboro           	SC	29361	10955	1242477	34601702	-79678127
45	6500	McCormick          	SC	8868	3347	931348	33899201	-82304716
45	7100	Newberry           	SC	33172	14455	1633789	34288986	-81599637
45	7300	Oconee             	SC	57494	25983	1619019	34753820	-83067436
45	7500	Orangeburg         	SC	84803	32340	2864521	33441547	-80798725
45	7700	Pickens            	SC	93894	35865	1287012	34888679	-82723847
45	7900	Richland           	SC	285720	109564	1959437	34030983	-80906595
45	8100	Saluda             	SC	16357	6792	1169061	34005308	-81728478
45	8300	Spartanburg        	SC	226800	89927	2100474	34931638	-81990754
45	8500	Sumter             	SC	102637	35016	1723547	33916406	-80382110
45	8700	Union              	SC	30337	12230	1331816	34692678	-81616539
45	8900	Williamsburg       	SC	36815	13265	2419059	33616602	-79727888
45	9100	York               	SC	131497	50438	1767804	34970035	-81182972
46	300	Aurora             	SD	3135	1342	1834318	43716927	-98566832
46	500	Beadle             	SD	18253	8093	3261894	44412058	-98278016
46	700	Bennett            	SD	3206	1292	3070179	43184184	-101660099
46	900	Bon Homme          	SD	7089	3087	1459326	42992990	-97883432
46	1100	Brookings          	SD	25207	9824	2057796	44365823	-96793380
46	1300	Brown              	SD	35580	15101	4436215	45597080	-98352618
46	1500	Brule              	SD	5485	2275	2121333	43718229	-99064599
46	1700	Buffalo            	SD	1759	535	1218946	44083964	-99200583
46	1900	Butte              	SD	7914	3502	5823824	44909143	-103491262
46	2100	Campbell           	SD	1965	944	1905840	45760522	-100047744
46	2300	Charles Mix        	SD	9131	3751	2844548	43206188	-98594708
46	2500	Clark              	SD	4403	2026	2481249	44860191	-97727360
46	2700	Clay               	SD	13186	4892	1066149	42917104	-96973744
46	2900	Codington          	SD	22698	9539	1781292	44976256	-97178708
46	3100	Corson             	SD	4195	1557	6405221	45720628	-101184324
46	3300	Custer             	SD	6179	3003	4034610	43680419	-103456829
46	3500	Davison            	SD	17503	7490	1127822	43680526	-98155557
46	3700	Day                	SD	6978	3914	2664175	45369448	-97605347
46	3900	Deuel              	SD	4522	2208	1615082	44760936	-96669191
46	4100	Dewey              	SD	5523	2123	5964284	45158592	-100875318
46	4300	Douglas            	SD	3746	1517	1123069	43391366	-98358100
46	4500	Edmunds            	SD	4356	2004	2967237	45413325	-99209666
46	4700	Fall River         	SD	7353	3692	4506402	43245477	-103516358
46	4900	Faulk              	SD	2744	1286	2590598	45068683	-99149587
46	5100	Grant              	SD	8372	3549	1767749	45173035	-96771809
46	5300	Gregory            	SD	5359	2595	2631377	43197644	-99178480
46	5500	Haakon             	SD	2624	1071	4695956	44302329	-101532194
46	5700	Hamlin             	SD	4974	2500	1324004	44680601	-97195229
46	5900	Hand               	SD	4272	2053	3721068	44546951	-99004167
46	6100	Hanson             	SD	2994	1232	1125860	43664959	-97788912
46	6300	Harding            	SD	1669	776	6916761	45590649	-103497581
46	6500	Hughes             	SD	14817	6255	1919113	44393092	-99986777
46	6700	Hutchinson         	SD	8262	3657	2105755	43335361	-97747586
46	6900	Hyde               	SD	1696	816	2230171	44554626	-99482159
46	7100	Jackson            	SD	1811	1147	4841467	43697000	-101636476
46	7300	Jerauld            	SD	2425	1182	1373431	44062161	-98622396
46	7500	Jones              	SD	1324	699	2513953	43951780	-100685817
46	7700	Kingsbury          	SD	5925	2765	2171519	44368957	-97489808
46	7900	Lake               	SD	10550	5148	1458863	44019624	-97121663
46	8100	Lawrence           	SD	20655	9092	2072157	44363726	-103790858
46	8300	Lincoln            	SD	15427	5823	1497380	43279420	-96721935
46	8500	Lyman              	SD	3638	1523	4247814	43900473	-99849729
46	9100	Marshall           	SD	4844	2640	2172718	45762753	-97601540
46	8700	McCook             	SD	5688	2371	1488121	43669909	-97361956
46	8900	McPherson          	SD	3228	1566	2944866	45765065	-99223900
46	9300	Meade              	SD	21878	7592	8989489	44566385	-102713481
46	9500	Mellette           	SD	2137	910	3384126	43580181	-100761006
46	9700	Miner              	SD	3272	1474	1477281	44023103	-97609958
46	9900	Minnehaha          	SD	123809	49780	2095767	43681463	-96785900
46	10100	Moody              	SD	6507	2666	1346034	44022801	-96672420
46	10300	Pennington         	SD	81343	33741	7190799	44006945	-102820047
46	10500	Perkins            	SD	3932	2007	7437851	45496378	-102482944
46	10700	Potter             	SD	3190	1664	2244311	45064126	-99949695
46	10900	Roberts            	SD	9914	4728	2852463	45623555	-96947565
46	11100	Sanborn            	SD	2833	1326	1473839	44025361	-98090440
46	11300	Shannon            	SD	9902	2699	5423341	43331777	-102547032
46	11500	Spink              	SD	7981	3545	3895323	44939872	-98346522
46	11700	Stanley            	SD	2453	1056	3738341	44400340	-100748171
46	11900	Sully              	SD	1589	811	2608021	44714831	-100130900
46	12100	Todd               	SD	8352	2572	3595502	43179627	-100728883
46	12300	Tripp              	SD	6924	3023	4179316	43341691	-99883842
46	12500	Turner             	SD	8576	3800	1597702	43310084	-97151173
46	12700	Union              	SD	10189	4286	1192447	42831916	-96651542
46	12900	Walworth           	SD	6087	2928	1833318	45427712	-100027351
46	7100	Washabaugh         	SD	1000	1147	4841467	43697000	-101636476
46	13500	Yankton            	SD	19252	7571	1350992	43008961	-97386759
46	13700	Ziebach            	SD	2220	800	5082852	44982242	-101669433
47	100	Anderson           	TN	68250	29323	874179	36112832	-84197066
47	300	Bedford            	TN	30411	12638	1226929	35513756	-86458047
47	500	Benton             	TN	14524	7107	1022561	36069009	-88071640
47	700	Bledsoe            	TN	9669	3771	1052404	35598757	-85207162
47	900	Blount             	TN	85969	36532	1446700	35686901	-83925565
47	1100	Bradley            	TN	73712	29562	851477	35153889	-84859853
47	1300	Campbell           	TN	35079	14817	1243413	36405561	-84146314
47	1500	Cannon             	TN	10467	4368	688078	35810088	-86062841
47	1700	Carroll            	TN	27514	11783	1551552	35976257	-88452112
47	1900	Carter             	TN	51505	21779	883356	36295910	-82128917
47	2100	Cheatham           	TN	27140	10297	783964	36266733	-87079844
47	2300	Chester            	TN	12819	4944	747314	35425075	-88609154
47	2500	Claiborne          	TN	26137	10711	1124825	36483926	-83662483
47	2700	Clay               	TN	7238	3340	611543	36554418	-85543285
47	2900	Cocke              	TN	29141	12282	1125151	35926194	-83120093
47	3100	Coffee             	TN	40339	16786	1110874	35491586	-86074545
47	3300	Crockett           	TN	13378	5521	687096	35810366	-89132681
47	3500	Cumberland         	TN	34736	15864	1765422	35951401	-84997337
47	3700	Davidson           	TN	510784	229064	1300850	36168900	-86784641
47	3900	Decatur            	TN	10472	5346	864845	35605487	-88105680
47	4100	DeKalb             	TN	14360	6694	788883	35979470	-85833312
47	4300	Dickson            	TN	35061	14149	1268888	36153651	-87361508
47	4500	Dyer               	TN	34854	14384	1322416	36057273	-89411842
47	4700	Fayette            	TN	25559	9115	1824771	35188741	-89413304
47	4900	Fentress           	TN	14669	6120	1291528	36384006	-84927652
47	5100	Franklin           	TN	34725	13717	1432613	35151502	-86097176
47	5300	Gibson             	TN	46315	19635	1561049	35999277	-88930092
47	5500	Giles              	TN	25741	10828	1582409	35202363	-87035741
47	5700	Grainger           	TN	17095	7501	726120	36277124	-83510921
47	5900	Greene             	TN	55853	23270	1610576	36173342	-82846031
47	6100	Grundy             	TN	13362	5155	933919	35392309	-85720116
47	6300	Hamblen            	TN	50480	20514	417098	36217813	-83266137
47	6500	Hamilton           	TN	285536	122588	1405064	35181708	-85167580
47	6700	Hancock            	TN	6739	2890	575766	36525586	-83219764
47	6900	Hardeman           	TN	23377	9174	1729046	35203033	-88996804
47	7100	Hardin             	TN	22633	10275	1496779	35195383	-88186344
47	7300	Hawkins            	TN	44565	18779	1260517	36435910	-82948661
47	7500	Haywood            	TN	19437	7475	1381107	35580088	-89286435
47	7700	Henderson          	TN	21844	9278	1346958	35654930	-88386314
47	7900	Henry              	TN	27888	13774	1454941	36327336	-88298902
47	8100	Hickman            	TN	16754	6662	1586889	35800109	-87474381
47	8300	Houston            	TN	7018	3085	518580	36282538	-87713578
47	8500	Humphreys          	TN	15795	7136	1378513	36032690	-87773093
47	8700	Jackson            	TN	9297	4219	800048	36355165	-85670208
47	8900	Jefferson          	TN	33016	14170	709213	36050118	-83447215
47	9100	Johnson            	TN	13766	6090	773101	36457805	-81858900
47	9300	Knox               	TN	335749	143582	1316994	35992500	-83937408
47	9500	Lake               	TN	7129	2610	423282	36341338	-89492300
47	9700	Lauderdale         	TN	23491	9343	1218546	35757434	-89634774
47	9900	Lawrence           	TN	35303	14229	1598590	35223766	-87393263
47	10100	Lewis              	TN	9247	3943	730678	35521788	-87494841
47	10300	Lincoln            	TN	28157	11902	1477054	35140702	-86588480
47	10500	Loudon             	TN	31255	12995	592116	35734401	-84312001
47	11100	Macon              	TN	15906	6879	795509	36529292	-86005371
47	11300	Madison            	TN	77982	31809	1442933	35608057	-88838707
47	11500	Marion             	TN	24860	10011	1294581	35127629	-85610305
47	11700	Marshall           	TN	21539	8909	972258	35467106	-86766868
47	11900	Maury              	TN	54812	22286	1587463	35615798	-87076364
47	10700	McMinn             	TN	42383	17616	1114470	35424689	-84618065
47	10900	McNairy            	TN	22422	9734	1450609	35175253	-88564230
47	12100	Meigs              	TN	8033	3689	504717	35514694	-84810033
47	12300	Monroe             	TN	30541	12803	1645293	35447590	-84250833
47	12500	Montgomery         	TN	100498	37233	1396427	36495480	-87381542
47	12700	Moore              	TN	4721	1912	334552	35284220	-86357414
47	12900	Morgan             	TN	17300	6378	1352162	36131087	-84641665
47	13100	Obion              	TN	31717	13359	1411418	36361447	-89146594
47	13300	Overton            	TN	17636	7388	1122411	36343800	-85285354
47	13500	Perry              	TN	6612	3225	1074655	35635531	-87868156
47	13700	Pickett            	TN	4548	2253	421933	36558238	-85079045
47	13900	Polk               	TN	13643	5659	1126925	35126323	-84515542
47	14100	Putnam             	TN	51373	21417	1038501	36139518	-85496221
47	14300	Rhea               	TN	24344	10361	818310	35608595	-84918053
47	14500	Roane              	TN	47227	20334	934973	35847249	-84522972
47	14700	Robertson          	TN	41494	15823	1234170	36525008	-86870201
47	14900	Rutherford         	TN	118570	45755	1603140	35843234	-86416543
47	15100	Scott              	TN	18358	7122	1378193	36433287	-84513935
47	15300	Sequatchie         	TN	8863	3570	688589	35369655	-85412463
47	15500	Sevier             	TN	51043	24166	1534134	35782564	-83520848
47	15700	Shelby             	TN	826330	327796	1955117	35184300	-89892262
47	15900	Smith              	TN	14143	6049	814395	36248527	-85957049
47	16100	Stewart            	TN	9479	4384	1185442	36499703	-87837981
47	16300	Sullivan           	TN	143596	60623	1069793	36514955	-82299835
47	16500	Sumner             	TN	103281	39807	1371018	36467611	-86456380
47	16700	Tipton             	TN	37568	14071	1189825	35492198	-89757474
47	16900	Trousdale          	TN	5920	2537	295907	36393167	-86156392
47	17100	Unicoi             	TN	16549	7076	482109	36103068	-82427883
47	17300	Union              	TN	13694	5696	579054	36281919	-83838534
47	17500	Van Buren          	TN	4846	2001	708299	35693182	-85462045
47	17700	Warren             	TN	32992	13802	1120696	35677516	-85776728
47	17900	Washington         	TN	92315	38378	844918	36293700	-82497179
47	18100	Wayne              	TN	13935	5741	1901114	35235790	-87786972
47	18300	Weakley            	TN	31972	12857	1502920	36294905	-88716884
47	18500	White              	TN	20090	8369	975760	35926720	-85454978
47	18700	Williamson         	TN	81021	29875	1509267	35893759	-86899195
47	18900	Wilson             	TN	67675	26198	1477946	36157815	-86298660
48	100	Anderson           	TX	48024	16909	2773689	31812084	-95647441
48	300	Andrews            	TX	14338	5462	3886893	32298585	-102639393
48	500	Angelina           	TX	69884	28796	2076207	31256099	-94606858
48	700	Aransas            	TX	17892	10889	652561	28095649	-96987988
48	900	Archer             	TX	7973	3680	2356297	33614468	-98690961
48	1100	Armstrong          	TX	2021	916	2366417	34965951	-101352778
48	1300	Atascosa           	TX	30533	11614	3191432	28889887	-98527509
48	1500	Austin             	TX	19832	8885	1690361	29883407	-96277412
48	1700	Bailey             	TX	7064	3109	2141280	34067427	-102829715
48	1900	Bandera            	TX	10562	6485	2050685	29736098	-99230642
48	2100	Bastrop            	TX	38263	16301	2301089	30103798	-97311543
48	2300	Baylor             	TX	4385	3006	2255460	33626664	-99215518
48	2500	Bee                	TX	25135	10208	2279780	28417263	-97740424
48	2700	Bell               	TX	191088	75957	2742779	31037453	-97475901
48	2900	Bexar              	TX	1185394	455832	3229537	29448583	-98519868
48	3100	Blanco             	TX	5972	3135	1842259	30267305	-98399450
48	3300	Borden             	TX	799	478	2328052	32739076	-101426367
48	3500	Bosque             	TX	15125	8074	2562226	31901794	-97629102
48	3700	Bowie              	TX	81665	34234	2299765	33445682	-94422660
48	3900	Brazoria           	TX	191707	74504	3592032	29169166	-95435296
48	4100	Brazos             	TX	121862	48799	1517291	30661650	-96300526
48	4300	Brewster           	TX	8681	4486	16039987	29807048	-103245707
48	4500	Briscoe            	TX	1971	1074	2331784	34525630	-101206877
48	4700	Brooks             	TX	8204	3104	2443263	27041691	-98211783
48	4900	Brown              	TX	34371	16909	2444929	31771917	-98998381
48	5100	Burleson           	TX	13625	7044	1723945	30493350	-96621407
48	5300	Burnet             	TX	22677	12801	2577809	30783602	-98184677
48	5500	Caldwell           	TX	26392	10123	1413589	29836706	-97613817
48	5700	Calhoun            	TX	19053	9559	1327014	28436184	-96605182
48	5900	Callahan           	TX	11859	5503	2327622	32291665	-99371110
48	6100	Cameron            	TX	260120	88759	2345421	26149481	-97449175
48	6300	Camp               	TX	9904	4530	511595	32973045	-94978874
48	6500	Carson             	TX	6576	2856	2391191	35405426	-101354862
48	6700	Cass               	TX	29982	13191	2428037	33071051	-94345845
48	6900	Castro             	TX	9070	3357	2326914	34534122	-102256718
48	7100	Chambers           	TX	20088	8061	1552351	29703602	-94679441
48	7300	Cherokee           	TX	41049	17629	2725504	31835463	-95166649
48	7500	Childress          	TX	5953	3046	1839895	34536440	-100202132
48	7700	Clay               	TX	10024	4708	2843465	33789854	-98205021
48	7900	Cochran            	TX	4377	1763	2007897	33603881	-102830864
48	8100	Coke               	TX	3424	2793	2328147	31883748	-100530717
48	8300	Coleman            	TX	9710	5382	3296924	31772823	-99454126
48	8500	Collin             	TX	264036	103827	2195576	33184602	-96577641
48	8700	Collingsworth      	TX	3573	1952	2379796	34967149	-100269645
48	8900	Colorado           	TX	18383	8537	2494254	29621759	-96518732
48	9100	Comal              	TX	51832	22987	1454277	29810502	-98283519
48	9300	Comanche           	TX	13381	6724	2428801	31950806	-98557533
48	9500	Concho             	TX	3044	1514	2568045	31332458	-99863987
48	9700	Cooke              	TX	30777	13315	2263119	33637623	-97212517
48	9900	Coryell            	TX	64213	18970	2724301	31391048	-97797886
48	10100	Cottle             	TX	2247	1286	2334225	34081223	-100274555
48	10300	Crane              	TX	4652	1795	2034769	31411048	-102521101
48	10500	Crockett           	TX	4078	1897	7271805	30731935	-101408540
48	10700	Crosby             	TX	7304	3312	2329876	33612604	-101297568
48	10900	Culberson          	TX	3407	1286	9874888	31445363	-104523738
48	11100	Dallam             	TX	5461	2577	3897437	36286684	-102593764
48	11300	Dallas             	TX	1852810	795513	2278896	32766851	-96778007
48	11500	Dawson             	TX	14349	5969	2336449	32742354	-101947095
48	11700	Deaf Smith         	TX	19153	7152	3878368	34973393	-102602399
48	11900	Delta              	TX	4857	2305	717876	33386586	-95674455
48	12100	Denton             	TX	273525	112263	2301191	33204366	-97117642
48	12300	DeWitt             	TX	18840	8568	2355034	29080906	-97355051
48	12500	Dickens            	TX	2571	1564	2342034	33620179	-100779070
48	12700	Dimmit             	TX	10433	3991	3447306	28424499	-99749168
48	12900	Donley             	TX	3696	2304	2408210	34962252	-100811225
48	13100	Duval              	TX	12918	5127	4643490	27683283	-98523719
48	13300	Eastland           	TX	18488	9768	2398567	32331043	-98827763
48	13500	Ector              	TX	118934	48789	2333929	31865200	-102542114
48	13700	Edwards            	TX	2266	1550	5490650	29971228	-100300348
48	14100	El Paso            	TX	591610	187473	2623914	31769320	-106241145
48	13900	Ellis              	TX	85167	31314	2434560	32350178	-96793045
48	14300	Erath              	TX	27991	12758	2813797	32233970	-98215626
48	14500	Falls              	TX	17712	7733	1992075	31257512	-96931593
48	14700	Fannin             	TX	24804	11504	2309133	33588237	-96105154
48	14900	Fayette            	TX	20095	10756	2460825	29864754	-96926304
48	15100	Fisher             	TX	4842	2413	2334220	32740941	-100398597
48	15300	Floyd              	TX	8497	3535	2570077	34073713	-101303050
48	15500	Foard              	TX	1794	890	1830418	33980906	-99777656
48	15700	Fort Bend          	TX	225421	77075	2266351	29532940	-95773554
48	15900	Franklin           	TX	7802	4219	739908	33175706	-95218629
48	16100	Freestone          	TX	15818	7812	2292799	31702338	-96147950
48	16300	Frio               	TX	13472	4879	2934792	28864972	-99107956
48	16500	Gaines             	TX	14123	5221	3891257	32740335	-102639610
48	16700	Galveston          	TX	117399	99451	1032569	29380498	-94858410
48	16700	Galveston          	TX	100000	99451	1032569	29380498	-94858410
48	16900	Garza              	TX	5143	2184	2319663	33181125	-101299846
48	17100	Gillespie          	TX	17204	8265	2748404	30312721	-98949835
48	17300	Glasscock          	TX	1447	600	2333122	31867275	-101532036
48	17500	Goliad             	TX	5980	2835	2210781	28651680	-97425216
48	17700	Gonzales           	TX	17205	7810	2765742	29451275	-97494484
48	17900	Gray               	TX	23967	11532	2404361	35409477	-100814547
48	18100	Grayson            	TX	95021	44223	2418227	33623821	-96676295
48	18300	Gregg              	TX	104948	44689	709834	32484661	-94810546
48	18500	Grimes             	TX	18828	7744	2055984	30548859	-95978548
48	18700	Guadalupe          	TX	64873	25592	1842021	29583050	-97948367
48	18900	Hale               	TX	34671	13168	2602296	34074288	-101826044
48	19100	Hall               	TX	3905	2189	2339133	34521376	-100692559
48	19300	Hamilton           	TX	7733	4266	2164652	31703376	-98110174
48	19500	Hansford           	TX	5848	2525	2382482	36279070	-101352290
48	19700	Hardeman           	TX	5283	2678	1801155	34289676	-99745284
48	19900	Hardin             	TX	41320	16486	2316446	30336011	-94393144
48	20100	Harris             	TX	2818199	1173808	4478072	29856850	-95392677
48	20300	Harrison           	TX	57483	23481	2327988	32547759	-94370569
48	20500	Hartley            	TX	3634	1541	3787501	35841078	-102607584
48	20700	Haskell            	TX	6820	3843	2338882	33179200	-99729590
48	20900	Hays               	TX	65614	25247	1755851	30057564	-98029527
48	21100	Hemphill           	TX	3720	1712	2356193	35833579	-100280445
48	21300	Henderson          	TX	58543	31779	2264638	32210163	-95852317
48	21500	Hidalgo            	TX	383545	128241	4063898	26396343	-98184820
48	21700	Hill               	TX	27146	12899	2492699	31993448	-97131872
48	21900	Hockley            	TX	24199	9279	2352511	33605835	-102342916
48	22100	Hood               	TX	28981	14958	1092032	32433954	-97834554
48	22300	Hopkins            	TX	28833	12676	2032515	33149020	-95561957
48	22500	Houston            	TX	21375	10265	3188261	31317506	-95429180
48	22700	Howard             	TX	32343	13651	2338559	32309140	-101439033
48	22900	Hudspeth           	TX	2915	1288	11839758	31452136	-105374221
48	23100	Hunt               	TX	64343	28959	2178794	33122740	-96085312
48	23300	Hutchinson         	TX	25689	11419	2298436	35837384	-101361364
48	23500	Irion              	TX	1629	842	2723564	31302962	-100980244
48	23700	Jack               	TX	6981	3497	2376160	33236089	-98175532
48	23900	Jackson            	TX	13039	5841	2148456	28944158	-96576023
48	24100	Jasper             	TX	31102	13824	2428046	30740786	-94026774
48	24300	Jeff Davis         	TX	1946	1348	5865307	30716095	-104134891
48	24500	Jefferson          	TX	239397	101289	2340312	29859568	-94140023
48	24700	Jim Hogg           	TX	5109	2103	2942718	27048922	-98678037
48	24900	Jim Wells          	TX	37679	13948	2239447	27733396	-98090400
48	25100	Johnson            	TX	97165	37029	1889226	32377955	-97364638
48	25300	Jones              	TX	16490	7639	2411497	32738590	-99882423
48	25500	Karnes             	TX	12455	5117	1943480	28905185	-97864268
48	25700	Kaufman            	TX	52220	20097	2036071	32596811	-96284033
48	25900	Kendall            	TX	14589	6137	1715868	29950477	-98703562
48	26100	Kenedy             	TX	460	213	3773283	26926476	-97616195
48	26300	Kent               	TX	1010	603	2337212	33186492	-100770987
48	26500	Kerr               	TX	36304	17161	2865254	30062193	-99348662
48	26700	Kimble             	TX	4122	2593	3239554	30491302	-99749899
48	26900	King               	TX	354	191	2362976	33614091	-100251840
48	27100	Kinney             	TX	3119	1821	3531552	29352365	-100417548
48	27300	Kleberg            	TX	30274	12008	2256042	27427354	-97661874
48	27500	Knox               	TX	4837	2459	2212252	33608582	-99743207
48	28300	La Salle           	TX	5254	2244	3856474	28344299	-99100392
48	27700	Lamar              	TX	43949	18964	2375188	33667163	-95570216
48	27900	Lamb               	TX	15072	6531	2632175	34068807	-102347526
48	28100	Lampasas           	TX	13521	6193	1844331	31194425	-98239911
48	28500	Lavaca             	TX	18690	9549	2512271	29383845	-96937616
48	28700	Lee                	TX	12854	5773	1628013	30306715	-96956390
48	28900	Leon               	TX	12665	7019	2776813	31300326	-95999974
48	29100	Liberty            	TX	52726	22243	3003947	30148954	-94812381
48	29300	Limestone          	TX	20946	9922	2354010	31544771	-96583032
48	29500	Lipscomb           	TX	3143	1683	2414312	36276316	-100271621
48	29700	Live Oak           	TX	9556	5519	2684274	28351117	-98126619
48	29900	Llano              	TX	11631	9773	2421291	30705177	-98684898
48	30100	Loving             	TX	107	59	1743370	31844703	-103567326
48	30300	Lubbock            	TX	222636	91770	2329961	33611700	-101819891
48	30500	Lynn               	TX	6758	2978	2310087	33178193	-101815569
48	31300	Madison            	TX	10931	4326	1216483	30966550	-95930373
48	31500	Marion             	TX	9984	5729	987405	32798342	-94357498
48	31700	Martin             	TX	4956	2039	2369480	32302906	-101960705
48	31900	Mason              	TX	3423	2356	2414263	30717774	-99220381
48	32100	Matagorda          	TX	36928	18540	2886683	28784392	-95997565
48	32300	Maverick           	TX	36378	11143	3315648	28746977	-100320605
48	30700	McCulloch          	TX	8778	4424	2769693	31196882	-99346716
48	30900	McLennan           	TX	189123	78857	2698578	31550629	-97200593
48	31100	McMullen           	TX	817	565	2882924	28346140	-98567388
48	32500	Medina             	TX	27312	10860	3439178	29353808	-99110186
48	32700	Menard             	TX	2252	1562	2336139	30898389	-99822558
48	32900	Midland            	TX	106611	45181	2331823	31888607	-102020215
48	33100	Milam              	TX	22946	10511	2633484	30789011	-96975258
48	33300	Mills              	TX	4531	2582	1937773	31495886	-98593910
48	33500	Mitchell           	TX	8016	4559	2357226	32302220	-100923210
48	33700	Montague           	TX	17274	9262	2410590	33672186	-97725133
48	33900	Montgomery         	TX	182201	73871	2704799	30299724	-95501898
48	34100	Moore              	TX	17865	6837	2330293	35835871	-101890081
48	34300	Morris             	TX	13200	5800	659221	33117936	-94731150
48	34500	Motley             	TX	1532	1026	2562649	34084735	-100789278
48	34700	Nacogdoches        	TX	54753	22768	2452333	31611655	-94613766
48	34900	Navarro            	TX	39926	17219	2774409	32049290	-96474324
48	35100	Newton             	TX	13569	6378	2415832	30782101	-93746804
48	35300	Nolan              	TX	16594	7462	2362246	32308326	-100398609
48	35500	Nueces             	TX	291145	114326	2164957	27736587	-97521053
48	35700	Ochiltree          	TX	9128	3996	2376653	36278773	-100814586
48	35900	Oldham             	TX	2278	861	3886922	35399278	-102595807
48	36100	Orange             	TX	80509	32032	923127	30125520	-93894312
48	36300	Palo Pinto         	TX	25055	13349	2468237	32747826	-98305804
48	36500	Panola             	TX	22035	9700	2074527	32162806	-94306867
48	36700	Parker             	TX	64785	26044	2340257	32777999	-97805805
48	36900	Parmer             	TX	9863	3685	2283664	34528179	-102779388
48	37100	Pecos              	TX	14675	5841	12338848	30781391	-102723149
48	37300	Polk               	TX	30687	18662	2738565	30797514	-94830439
48	37500	Potter             	TX	97874	42927	2355462	35397205	-101894774
48	37700	Presidio           	TX	6637	2890	9986502	29998304	-104229258
48	37900	Rains              	TX	6715	3533	601057	32869941	-95796204
48	38100	Randall            	TX	89673	37807	2368458	34968492	-101900395
48	38300	Reagan             	TX	4514	1685	3044297	31358564	-101523572
48	38500	Real               	TX	2412	2049	1812891	29841002	-99806875
48	38700	Red River          	TX	14317	6650	2720133	33618415	-95051014
48	38900	Reeves             	TX	15852	6044	6827374	31321483	-103682964
48	39100	Refugio            	TX	7976	3739	1995152	28320913	-97168737
48	39300	Roberts            	TX	1025	492	2393548	35833390	-100806360
48	39500	Robertson          	TX	15511	7338	2213491	31027267	-96514023
48	39700	Rockwall           	TX	25604	9816	333580	32892657	-96409279
48	39900	Runnels            	TX	11294	5345	2731167	31833126	-99968457
48	40100	Rusk               	TX	43735	19092	2392239	32105284	-94757408
48	40300	Sabine             	TX	9586	6996	1269872	31342577	-93850139
48	40500	San Augustine      	TX	7999	4168	1367296	31397248	-94180302
48	40700	San Jacinto        	TX	16372	9823	1478128	30575046	-95162686
48	40900	San Patricio       	TX	58749	22126	1791678	28005082	-97522009
48	41100	San Saba           	TX	5401	3078	2938480	31155153	-98814685
48	41300	Schleicher         	TX	2990	1288	3394708	30899605	-100538965
48	41500	Scurry             	TX	18634	7702	2337666	32745829	-100916695
48	41700	Shackelford        	TX	3316	1755	2367332	32730322	-99354834
48	41900	Shelby             	TX	22034	10616	2056976	31791634	-94141742
48	42100	Sherman            	TX	2858	1293	2390834	36280020	-101893135
48	42300	Smith              	TX	151309	64369	2404799	32375250	-95271428
48	42500	Somervell          	TX	5360	2429	484802	32221652	-97771429
48	42700	Starr              	TX	40518	12209	3167898	26574537	-98733280
48	42900	Stephens           	TX	9010	4982	2317302	32738118	-98839489
48	43100	Sterling           	TX	1438	623	2391731	31824140	-101045062
48	43300	Stonewall          	TX	2013	1085	2379551	33177940	-100252273
48	43500	Sutton             	TX	4135	1924	3765561	30495859	-100541264
48	43700	Swisher            	TX	8133	3497	2332281	34529503	-101731838
48	43900	Tarrant            	TX	1170103	491152	2236492	32770451	-97293284
48	44100	Taylor             	TX	119655	49988	2371673	32311387	-99880794
48	44300	Terrell            	TX	1410	810	6106979	30226009	-102066907
48	44500	Terry              	TX	13218	5296	2304832	33171110	-102338855
48	44700	Throckmorton       	TX	1880	1106	2363144	33183624	-99214984
48	44900	Titus              	TX	24009	9357	1063398	33217645	-94968314
48	45100	Tom Green          	TX	98458	40135	3942488	31409637	-100457118
48	45300	Travis             	TX	576407	264173	2562566	30333300	-97779406
48	45500	Trinity            	TX	11445	7200	1794577	31093348	-95124857
48	45700	Tyler              	TX	16646	9047	2390504	30768905	-94379095
48	45900	Upshur             	TX	31370	12887	1522209	32734950	-94941393
48	46100	Upton              	TX	4447	1868	3216182	31364072	-102042245
48	46300	Uvalde             	TX	23340	9692	4031719	29350099	-99760754
48	46500	Val Verde          	TX	38721	13905	8212044	29894131	-101151496
48	46700	Van Zandt          	TX	37944	17013	2198422	32557969	-95835238
48	46900	Victoria           	TX	74361	29162	2285897	28796000	-96970943
48	47100	Walker             	TX	50917	18349	2039670	30737951	-95573906
48	47300	Waller             	TX	23390	8824	1330287	30013363	-95981994
48	47500	Ward               	TX	13115	5365	2164084	31510529	-103101512
48	47700	Washington         	TX	26154	11717	1578029	30213697	-96405463
48	47900	Webb               	TX	133239	37197	8694635	27770428	-99327204
48	48100	Wharton            	TX	39955	16277	2823644	29277302	-96216514
48	48300	Wheeler            	TX	5879	3071	2367963	35397156	-100267035
