version	cow_v4_id	larger_war_name	larger_war_id	init_war_id	init_war_name	five_hun	annual_outcome	year	init_name	init_ccode	target_name	target_ccode	month_entry	day_entry	month_exit	day_exit	month_entry02	day_entry02	month_exit02	day_exit02	joiner	adv2name	adv2ccode	adv3name	adv3ccode	adv4name	adv4ccode	adv5name	adv5ccode	adv6name	adv6ccode	adv7name	adv7ccode	adv8name	adv8ccode	adv9name	adv9ccode	adv10name	adv10ccode	adv11name	adv11ccode	adv12name	adv12ccode	adv13name	adv13ccode	adv14name	adv14ccode	ally1name	ally1ccode	ally2name	ally2ccode	ally3name	ally3ccode	ally4name	ally4ccode	ally5name	ally5ccode	ally6name	ally6ccode	ally7name	ally7ccode	ally8name	ally8ccode	ally9name	ally9ccode	ally10name	ally10ccode	ally11name	ally11ccode	ally12name	ally12ccode	ally13name	ally13ccode	ally14name	ally14ccode	ally15name	ally15ccode	ally16name	ally16ccode
1.1	139	"WorldWarII"	53	143	"WW2_Australia-It_1940-43"	0	0	1942	"Australia"	900	"Italy"	325	1	1	12	31	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"New Zealand"	920	"South Africa"	560	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	143	"WW2_Australia-It_1940-43"	0	1	1943	"Australia"	900	"Italy"	325	1	1	9	2	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"New Zealand"	920	"South Africa"	560	"Canada"	20	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	144	"WW2_Japan-Australia_1941-45"	0	0	1941	"Japan"	740	"Australia"	900	12	8	12	31	-9	-9	-9	-9	0	"United Kingdom"	200	"New Zealand"	920	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	144	"WW2_Japan-Australia_1941-45"	0	0	1942	"Japan"	740	"Australia"	900	1	1	12	31	-9	-9	-9	-9	0	"United Kingdom"	200	"New Zealand"	920	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	144	"WW2_Japan-Australia_1941-45"	0	0	1943	"Japan"	740	"Australia"	900	1	1	12	31	-9	-9	-9	-9	0	"United Kingdom"	200	"New Zealand"	920	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	144	"WW2_Japan-Australia_1941-45"	0	0	1944	"Japan"	740	"Australia"	900	1	1	12	31	-9	-9	-9	-9	0	"United Kingdom"	200	"New Zealand"	920	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	144	"WW2_Japan-Australia_1941-45"	0	2	1945	"Japan"	740	"Australia"	900	1	1	8	14	-9	-9	-9	-9	0	"United Kingdom"	200	"New Zealand"	920	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1939	"New Zealand"	920	"Germany"	255	9	3	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1940	"New Zealand"	920	"Germany"	255	1	1	12	31	-9	-9	-9	-9	1	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1941	"New Zealand"	920	"Germany"	255	1	1	12	31	-9	-9	-9	-9	1	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1942	"New Zealand"	920	"Germany"	255	1	1	12	31	-9	-9	-9	-9	1	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1943	"New Zealand"	920	"Germany"	255	1	1	12	31	-9	-9	-9	-9	1	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	0	1944	"New Zealand"	920	"Germany"	255	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"Brazil"	140	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	145	"WW2_NZ-Ger_1939-45"	0	1	1945	"New Zealand"	920	"Germany"	255	1	1	5	7	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"Brazil"	140	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	146	"WW2_Japan-NZ_1939-45"	0	0	1941	"Japan"	740	"New Zealand"	920	12	8	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	146	"WW2_Japan-NZ_1939-45"	0	0	1942	"Japan"	740	"New Zealand"	920	1	1	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	146	"WW2_Japan-NZ_1939-45"	0	0	1943	"Japan"	740	"New Zealand"	920	1	1	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	146	"WW2_Japan-NZ_1939-45"	0	0	1944	"Japan"	740	"New Zealand"	920	1	1	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	146	"WW2_Japan-NZ_1939-45"	0	2	1945	"Japan"	740	"New Zealand"	920	1	1	8	14	-9	-9	-9	-9	1	"United Kingdom"	200	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	147	"WW2_NZ-It_1940-43"	0	0	1940	"New Zealand"	920	"Italy"	325	6	10	12	31	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	147	"WW2_NZ-It_1940-43"	0	0	1941	"New Zealand"	920	"Italy"	325	1	1	12	31	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	147	"WW2_NZ-It_1940-43"	0	0	1942	"New Zealand"	920	"Italy"	325	1	1	12	31	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	147	"WW2_NZ-It_1940-43"	0	1	1943	"New Zealand"	920	"Italy"	325	1	1	9	2	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"Australia"	900	"South Africa"	560	"Canada"	20	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	148	"WW2_Ethiopia-It_1941"	0	1	1941	"Ethiopia"	530	"Italy"	325	5	5	11	27	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United Kingdom"	200	"South Africa"	560	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	149	"WW2_Hung-USSR_1941-45"	0	0	1941	"Hungary"	310	"Russia"	365	6	27	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Romania"	360	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	149	"WW2_Hung-USSR_1941-45"	0	0	1942	"Hungary"	310	"Russia"	365	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Romania"	360	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	149	"WW2_Hung-USSR_1941-45"	0	0	1943	"Hungary"	310	"Russia"	365	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Romania"	360	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	149	"WW2_Hung-USSR_1941-45"	0	0	1944	"Hungary"	310	"Russia"	365	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Romania"	360	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	149	"WW2_Hung-USSR_1941-45"	0	2	1945	"Hungary"	310	"Russia"	365	1	1	4	1	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	150	"WW2_Romania-USSR_1941-44"	0	0	1941	"Romania"	360	"Russia"	365	6	22	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Hungary"	310	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	150	"WW2_Romania-USSR_1941-44"	0	0	1942	"Romania"	360	"Russia"	365	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Hungary"	310	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	150	"WW2_Romania-USSR_1941-44"	0	0	1943	"Romania"	360	"Russia"	365	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Hungary"	310	"Italy"	325	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	150	"WW2_Romania-USSR_1941-44"	0	2	1944	"Romania"	360	"Russia"	365	1	1	8	23	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Germany"	255	"Hungary"	310	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	151	"WW2_Romania-Ger_1944-45"	0	0	1944	"Romania"	360	"Germany"	255	8	24	12	31	-9	-9	-9	-9	1	"Hungary"	310	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Russia"	365	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	151	"WW2_Romania-Ger_1944-45"	0	1	1945	"Romania"	360	"Germany"	255	1	1	5	7	-9	-9	-9	-9	1	"Hungary"	310	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Russia"	365	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	152	"WW2_Romania-Hung_1944-45"	0	0	1944	"Romania"	360	"Hungary"	310	10	17	12	31	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Russia"	365	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	152	"WW2_Romania-Hung_1944-45"	0	1	1945	"Romania"	360	"Hungary"	310	1	1	1	20	-9	-9	-9	-9	1	"Germany"	255	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Russia"	365	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	153	"WW2_Bulg-US_1941-44"	0	0	1941	"Bulgaria"	355	"United States of America"	2	12	13	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	153	"WW2_Bulg-US_1941-44"	0	0	1942	"Bulgaria"	355	"United States of America"	2	1	1	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	153	"WW2_Bulg-US_1941-44"	0	0	1943	"Bulgaria"	355	"United States of America"	2	1	1	12	31	-9	-9	-9	-9	1	"United Kingdom"	200	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	153	"WW2_Bulg-US_1941-44"	0	2	1944	"Bulgaria"	355	"United States of America"	2	1	1	9	8	-9	-9	-9	-9	1	"United Kingdom"	200	"Russia"	365	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	139	"WorldWarII"	53	154	"WW2_Bulg-UK_1941-44"	0	0	1941	"Bulgaria"	355	"United Kingdom"	200	12	13	12	31	-9	-9	-9	-9	1	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
