Y,x1,x2,x3,x4,x5,x6
-0.89035,0.8666,0.8677,-0.64082,0.63498,-0.34471,-2.514
-0.86519,1.29,-1.9257,0.12803,0.98058,0.43822,-2.1244
-1.0865,-0.62317,1.0507,0.16002,-0.65384,-0.5348,-0.56999
-0.93554,0.94193,1.1125,1.7659,-0.040322,-1.8428,-3.1414
-0.8349,-0.64323,1.1499,-0.88697,0.21181,0.20256,-1.1693
-1.1065,0.95181,-0.81743,-0.20622,0.32458,1.7201,-3.1664
-0.95556,0.38638,0.18242,-1.796,-0.389,-1.5088,2.0578
-0.8046,-2.0696,0.6745,-1.2971,1.6037,-1.2301,1.2027
-1.1065,-0.16727,0.99451,1.3675,0.27272,-1.4197,-2.2503
-0.8046,-1.0914,-0.43912,-0.75821,1.1048,-0.14294,0.16622
-0.94186,1.5148,-0.28346,0.29458,0.4854,0.97576,-4.1638
-1.0928,-0.10051,-0.26001,-0.32585,1.0898,-2.1855,0.66002
-0.7909,-2.0448,0.26316,-0.73873,0.2927,0.33833,0.73469
-0.92816,1.073,0.011287,-0.82609,-0.14119,-0.22558,-0.98783
-1.0791,0.32367,-0.081667,1.254,-0.6238,1.3598,-3.4529
-0.7772,-0.50394,-0.092448,-0.023945,-0.0052573,-1.0286,0.51433
-0.91447,-0.77702,1.1815,1.5625,0.04948,-0.62628,-2.5761
-1.0654,-0.1268,0.80883,-0.3138,-0.13337,1.9766,-3.3508
-0.91447,-0.62767,-1.209,0.149,-1.1026,0.45224,1.1651
-0.76351,1.3556,-0.1459,-0.57373,-0.151,-0.68748,-0.88366
-1.0351,2.1464,0.076213,0.63587,0.39555,0.89088,-5.2903
-0.93449,-1.6229,-2.4917,-0.83511,0.9054,-0.51087,3.4122
-0.78353,-0.032944,0.72625,0.26908,0.42586,0.55749,-3.0855
-1.0048,0.41533,1.3235,-1.6206,0.32983,1.5595,-3.0594
-0.97967,2.108,-0.52532,0.49162,1.1953,-1.0402,-3.3453
-0.95451,0.30425,-0.55935,0.026657,0.037614,1.3771,-2.3375
-0.80355,0.75537,0.70646,-1.5672,-0.091841,-0.78794,-0.03971
-0.66077,-0.83102,-1.4891,-1.2159,0.44327,-0.96522,3.06
-0.64844,-0.68605,-1.2745,-0.68879,-0.070628,1.421,0.26056
-0.63612,-1.2011,-0.025592,1.1878,-0.50578,0.21427,-0.74748
-0.93187,-0.63169,-0.94725,-1.5033,-0.73659,0.34022,2.5163
-0.90443,1.2714,0.72033,0.010647,-2.0393,1.2533,-2.2105
-0.87698,1.0404,-0.26427,1.0197,0.19791,-0.37854,-2.6492
-0.84953,0.59001,-1.8342,-1.4047,-0.69157,0.65791,1.7121
-0.82208,-0.47908,-1.6263,-0.81908,-1.696,1.3791,2.226
-0.79464,1.4436,-0.71792,0.50817,0.62143,-0.1713,-2.701
-0.76719,-0.9462,-0.065319,1.8411,0.24083,-0.62318,-1.5338
-0.73974,1.3622,-0.39201,1.9383,0.81852,-1.7792,-3.0005
-0.71229,-0.11048,-0.15553,0.23702,1.0713,0.91856,-2.9916
-0.68485,-2.0945,-0.59722,0.21904,-1.1074,-0.67002,3.2153
-0.6574,1.4333,-0.93722,-0.1745,0.85698,1.1372,-3.3255
-0.62995,-1.6876,0.25087,0.044012,0.33246,1.8689,-1.8564
-0.62379,0.54702,-0.40872,-1.2067,1.8163,2.2114,-3.936
-0.61146,1.3823,2.1835,1.9495,-0.6757,1.1353,-7.0119
-0.59913,0.63868,1.0215,1.3474,-0.063059,-0.97374,-2.9649
-0.80859,0.7278,0.11909,-1.6453,0.35278,-0.81488,0.47481
-0.77834,-1.7234,0.28324,1.6057,-1.0117,-0.65675,0.54969
-0.74809,0.88895,-1.9338,2.5826,-0.40413,-0.055806,-2.0838
-0.71784,1.5525,2.0108,-0.25441,-0.82037,0.016824,-3.317
-0.6876,-0.39721,0.023981,0.37087,0.81931,1.0974,-2.8204
-0.65735,0.71341,0.87229,-0.15866,-0.6442,0.42596,-2.0522
-0.69254,0.16322,1.285,0.11519,-0.61393,-1.3015,-0.47691
-0.6271,0.52667,0.60423,0.58953,1.4499,-0.63429,-3.4019
-0.59685,0.16802,0.69584,0.18316,-0.052723,0.63961,-2.4993
-0.5666,0.36651,0.96005,-0.34134,0.94644,-1.1177,-1.6223
-0.53635,1.6526,-0.025203,-1.5675,0.20919,1.326,-2.3817
-0.5061,1.3619,-1.3116,-2.1611,-0.52565,1.6781,0.1732
-0.47585,0.60536,-0.2607,-0.0058287,2.4765,-2.8681,-0.75329
-0.67713,-2.0142,-0.88494,1.448,-0.2961,0.84884,-0.063603
-0.47585,-0.7859,-0.1439,-0.41293,0.66606,-0.27694,0.11467
-0.5005,-0.0014037,-0.2783,0.87515,0.050607,0.58659,-2.1306
-0.52514,0.16124,0.34793,0.14645,-0.088865,-1.0598,-0.33455
-0.54979,-0.11295,0.69927,-0.52224,0.58731,1.1539,-2.6314
-0.57443,-0.37173,-0.31668,-0.75661,1.4948,-0.62384,-0.23205
-0.59908,-0.62835,1.1291,-0.94187,1.1478,1.7215,-3.2386
-0.66172,0.092402,-0.075043,-1.5664,3.0961,0.55683,-2.8796
-0.62372,-1.0765,0.17345,-1.1792,-1.7987,-0.46433,3.5629
-0.64837,-1.7379,-0.17445,-0.34407,-0.64118,-0.51547,2.5837
-0.67302,2.1103,-0.32479,1.9172,1.637,1.2151,-7.466
-0.69766,-1.0241,-1.6061,-1.0121,1.701,0.020785,1.103
-0.72231,-1.6467,0.010235,1.4364,0.090185,-1.9994,1.2348
-0.74695,0.95115,0.12093,1.7615,-1.4326,-1.4133,-0.84942
-0.35257,-0.42902,-1.2282,0.58928,0.84996,0.50175,-1.0681
-0.34024,-1.2337,-1.0332,0.71544,0.8132,1.291,-1.3483
-0.32792,-0.60538,1.6063,0.22235,-0.11625,-0.53182,-1.2622
-0.62367,0.71205,-0.32655,-1.1906,-1.3849,1.4801,0.04884
-0.59622,0.21382,-0.88109,0.25353,0.60795,-0.39418,-0.51306
-0.56878,0.84125,0.079398,-2.1855,0.93031,1.8833,-2.1662
-0.54133,-0.077705,0.61935,0.051295,1.8548,0.29528,-3.4389
-0.51388,-1.5792,-0.32998,0.74543,-0.043663,-0.68163,1.1467
-0.48644,0.63713,-0.12524,1.7234,0.20274,-1.2731,-1.9132
-0.45899,-0.033628,-0.3835,-0.30841,-2.1021,-0.13813,2.2806
-0.43154,-0.11621,-0.69026,0.22776,-0.30437,-0.14771,0.31508
-0.40409,0.57717,-0.22336,0.19561,0.020133,-1.1185,-0.13629
-0.37665,-0.11055,-1.0167,0.38041,-0.25489,-0.87919,1.1643
-0.3492,-0.43671,-1.2794,-0.1569,0.26935,-1.577,2.4897
-0.32175,-0.11657,-0.9053,-0.49116,0.58595,-0.017932,0.25511
-0.31559,0.84737,-0.010396,1.0953,-1.1041,-0.070772,-1.4843
-0.30326,-1.1661,-0.42056,-1.579,-0.59282,0.31287,2.8133
-0.29093,-0.50013,-0.062736,0.16497,1.2213,1.4516,-2.9769
-0.50039,0.50764,-1.251,1.4142,0.85793,0.56741,-2.7543
-0.19847,-0.14665,0.083141,0.18936,0.50587,0.060222,-1.2759
-0.48806,0.31934,0.23546,0.68567,-0.46806,0.38535,-1.7476
-0.18614,0.96263,-0.19898,-0.0098817,-1.5037,-0.051432,0.25022
-0.47574,-0.80778,1.4948,1.2688,1.9848,-0.6324,-3.8925
-0.17382,-0.6217,-1.2047,1.0577,0.055984,-0.23293,0.3276
-0.46957,0.9099,-0.043383,-0.86615,-0.3264,-1.3776,1.2288
-0.44212,0.88583,-0.34846,0.51154,0.33105,-0.51023,-1.4233
-0.41468,-0.88323,-0.16648,-0.222,-0.031996,1.0895,-0.34788
-0.38723,-0.22847,-1.7123,0.27736,-0.7747,-1.3793,3.2543
-0.35978,0.51529,-0.90173,-0.47558,1.8151,0.71304,-2.208
-0.33233,-1.7232,-0.90677,1.643,-2.6919,-2.1532,5.2165
-0.30489,-0.8965,1.4111,0.52042,-0.012513,-0.43302,-1.1384
-0.27744,-0.67382,0.59447,-0.17212,0.26978,2.2694,-2.8555
-0.24999,1.7589,0.33525,-0.70253,1.052,0.14933,-3.0829
-0.22255,-0.43098,-0.25941,-0.37042,1.7172,-0.22412,-0.9662
-0.1951,-0.45779,0.15728,-0.44288,1.5611,-2.0599,0.74441
-0.16765,0.015106,-1.1843,1.6256,-0.68399,0.36812,-0.77801
-0.46341,1.9655,-0.24061,-1.0402,-0.4287,-0.2957,-0.42778
-0.16149,-0.8218,-0.85096,1.3902,0.61532,1.4561,-2.4314
-0.45108,-1.0914,1.935,2.0846,1.3063,-1.2005,-3.6175
-0.14916,1.3581,0.53643,0.17079,-0.24584,-0.54499,-1.7749
-0.43875,1.5121,0.382,-0.17076,-0.31816,0.61809,-2.5139
-0.13683,-0.10363,0.4741,-1.2613,0.31113,0.98853,-0.87463
-0.29597,-0.48145,0.43227,0.9124,1.3565,0.18942,-2.873
-0.14501,1.8119,0.71798,-0.27841,-1.93,0.022433,-0.71934
-0.11985,1.814,-1.2522,-0.26966,1.4457,-1.9356,-0.18194
-0.094691,-0.45896,-0.28846,0.71127,-0.47172,1.3481,-1.3213
-0.31599,0.47375,-0.82391,1.3623,0.19956,0.68919,-2.3938
-0.16503,-0.47038,-0.89435,-1.5269,-0.27978,-2.9253,5.7723
-0.064394,0.13435,0.60468,-1.4972,0.86566,-0.34757,-0.094551
-0.33602,-0.96927,-0.034769,1.0241,-1.3833,-0.3016,1.2029
-0.18506,-0.16488,1.8076,1.6107,-0.72204,-0.73306,-2.2431
-0.034098,-0.56968,-1.0477,0.55618,0.14081,-1.031,1.5088
-0.33602,-0.59502,-0.0035836,-1.0346,-1.2914,-1.5593,4.1358
-0.034098,-2.2409,-0.96207,0.54092,-1.0111,0.37207,2.8216
-0.17136,0.067035,0.66,0.56166,1.351,0.64939,-3.7105
-0.32232,-1.0503,-0.49534,0.14342,-1.3566,-1.3686,3.7256
-0.0204,-0.32647,-0.93987,0.92162,-0.21465,-0.76094,0.87607
-0.15766,0.5749,-3.4221,-1.7603,-0.6172,-0.35826,5.2378
-0.30862,1.3307,-0.7049,-1.094,-0.48227,0.90586,-0.29869
-0.0067019,-2.5643,-0.40204,-1.4416,-1.4619,0.04289,5.4719
-0.14396,0.77649,0.96938,1.7481,1.7132,0.88994,-6.5346
-0.29492,-0.75994,-0.81786,-0.082242,1.1701,1.4525,-1.372
-0.14396,-0.29666,-0.74289,-1.7356,0.61372,0.24861,1.6007
0.0069959,-0.70022,-0.24738,-1.3267,-0.057962,0.74236,1.2559
-0.26463,-1.8963,0.49466,0.45033,1.358,0.81842,-1.6371
-0.16399,1.0357,-1.1518,0.31339,-1.08,0.53042,-0.03857
-0.013027,-1.7927,-0.86346,-0.10123,-0.21574,0.13334,2.4441
-0.23433,0.74229,0.91793,-0.047907,0.39687,0.58432,-2.9373
-0.20917,0.7488,-1.3812,1.4207,0.71338,1.1161,-3.069
-0.18401,-0.52368,-0.068043,1.3405,-0.30794,0.11495,-0.98292
-0.033051,-0.054547,1.2001,-0.77804,1.2837,1.25,-3.2283
0.10973,1.817,-0.53811,0.25327,0.7222,-2.529,0.045123
0.12206,0.044727,0.37727,-1.4931,0.74046,0.020907,0.12539
0.13439,0.51785,-0.44321,-1.2305,0.11292,1.3792,-0.54622
-0.16137,-0.38873,-0.1622,-0.59632,-0.56671,-0.67941,2.186
-0.13392,-0.77934,-0.16848,1.7713,1.8028,-1.335,-1.5999
-0.10648,-0.52156,-0.44396,-0.015831,0.81486,-0.2253,0.14534
-0.079028,0.91638,0.81394,1.6475,0.82441,0.1719,-4.664
-0.051581,-0.036061,0.014641,-1.8457,1.2026,-0.44585,0.95999
-0.024134,-0.05305,0.76717,-0.44105,1.4436,0.48957,-2.4212
0.0033134,0.7103,0.44566,1.2106,-1.928,0.13547,-0.84996
0.030761,1.2679,-0.69961,-0.79835,-1.7889,-0.95023,2.7867
0.058208,0.016643,0.44471,0.51308,-1.162,0.26268,-0.33081
0.085655,-0.4076,-1.0037,0.035759,0.37098,0.12951,0.61431
0.1131,1.2502,0.26446,1.4614,0.43815,-0.26067,-3.4331
0.14055,-0.10069,-1.1961,-0.25297,-0.9833,0.43589,1.8464
0.14671,1.2436,0.44023,-0.52756,1.2096,0.065697,-2.6202
0.15904,0.91155,-0.0084384,-0.55239,-0.85105,0.042779,0.27364
0.17137,-1.2483,0.61235,0.39355,0.65661,0.051104,-0.69554
-0.03809,-0.43688,1.4924,0.532,-0.7651,0.9713,-1.9279
0.26383,-0.43486,0.15447,-0.15806,0.59091,0.47742,-0.74768
-0.025762,-0.83703,0.33066,1.2567,-2.851,1.2738,0.64814
0.27616,-0.18724,0.74031,-1.092,0.68098,0.97756,-1.1796
-0.013434,0.079072,0.58811,0.84218,0.17809,0.89287,-2.7109
0.28849,1.9543,-0.84479,0.67952,-0.79665,-0.57299,-0.52064
-0.0072696,-0.14745,1.4294,1.4025,0.89958,0.033354,-3.7444
0.020178,-0.68663,0.99706,0.93976,0.60734,-1.1178,-0.84211
0.047625,1.9474,-1.2122,-0.82586,1.4634,0.64733,-2.0741
0.075072,1.247,0.76742,0.86727,0.10533,0.59868,-3.6907
0.10252,0.63021,0.45513,0.11773,1.5614,-0.0030003,-2.8376
0.12997,0.17488,0.80565,-0.58508,0.8719,1.6825,-3.0191
0.15741,-1.8835,-1.3219,-0.33435,0.59149,1.4694,1.3459
0.18486,-0.56324,0.93199,-0.85329,1.3011,-0.28111,-0.57116
0.21231,-1.5362,0.14976,0.12356,-0.092272,-0.45917,1.7162
0.23976,-0.52279,0.21549,-0.32756,0.94094,1.2082,-1.6051
0.2672,-0.43265,-0.71575,0.40023,0.12407,-1.6708,2.2018
0.29465,-0.33804,-0.94816,1.8235,-2.0802,1.3023,0.040602
-0.0011056,-1.8538,-0.50337,0.3575,0.23067,-0.79888,2.4567
0.30081,-0.92046,-1.1964,0.12467,0.4892,0.46568,0.91803
0.011222,-1.7578,0.75339,-2.1724,0.57843,-0.89359,3.5257
0.31314,-0.048885,-0.25618,1.7766,0.98811,0.63173,-3.2497
0.02355,-0.16076,1.1513,-1.3755,1.193,0.023604,-0.81017
0.32547,-0.28473,-0.15833,-0.010039,0.51165,-0.43095,0.31968
0.16633,2.4406,0.96825,1.0629,-0.20162,-0.054518,-4.1801
0.19508,0.71046,1.2516,-2.1923,-1.4598,0.44484,1.4019
0.22384,2.3152,2.7948,1.0359,-0.28298,-0.61191,-5.1801
0.25259,0.95637,-1.2334,0.1453,1.5868,-0.84997,-0.56948
0.28135,1.2633,-3.0382,2.0063,1.7734,-1.1795,-0.8907
0.3101,0.38028,0.21064,2.3336,-0.6602,-1.1324,-1.1715
0.33886,0.27147,0.17615,0.18548,-0.63529,-0.32026,0.36373
0.36761,-0.34498,-0.57497,0.11415,1.4808,-1.2787,0.64198
0.36761,1.2313,0.61149,0.33646,-0.54984,0.83277,-2.4268
0.14631,-1.923,-0.097443,1.0266,0.19194,0.97875,-0.21671
0.39791,0.91601,0.11458,-1.8155,1.7294,0.1816,-0.99423
0.12628,-0.27713,0.68744,1.0429,1.9534,-1.2178,-2.1626
0.4282,-1.5172,1.633,0.036268,-0.092876,-0.32756,0.32749
0.12628,-1.1994,1.4246,1.4125,-1.9097,0.50996,-0.24984
0.4419,-1.6586,-1.4867,-0.36682,-0.49862,0.19731,3.8478
0.13998,0.4049,1.4384,0.18485,-0.90598,-0.076633,-0.96317
0.4556,0.89611,-0.20897,1.5056,-0.47448,1.1485,-2.8664
0.15368,0.72272,0.9127,1.0041,-0.027197,0.82389,-3.3944
0.4693,2.2097,1.309,0.24567,0.22929,0.07532,-3.9462
0.16738,0.60642,-0.61747,1.9918,0.038085,-1.4058,-0.59313
0.4693,0.54988,-0.058098,-0.66112,0.39121,-0.63648,0.5477
0.19767,1.1752,-0.52954,0.94897,1.0518,-0.27725,-2.3076
0.44927,0.37589,-1.13,0.94763,-0.72958,0.631,-0.063509
0.22797,1.5955,-0.95988,0.12222,-0.8797,-0.56105,0.79006
0.42925,-0.97561,-1.0495,-0.79531,-0.25938,-0.69798,3.8957
0.32043,-0.44797,-0.63443,0.62769,-1.8061,0.36227,2.0438
0.47139,-0.24317,0.78057,-0.14625,-0.41326,-0.39668,0.63189
0.49655,1.3135,-0.99439,-1.4317,-0.15207,0.88685,0.61973
0.52171,1.1518,1.312,0.13162,-0.80926,-1.2194,-0.32931
0.30041,1.7642,0.1164,-0.089604,-0.54602,1.3614,-2.4031
0.45137,-0.19935,0.021605,-0.037995,-0.22391,-0.72467,1.3714
0.55201,2.421,-0.1025,0.5509,0.17524,2.2367,-5.1153
0.28038,0.68103,0.88732,-0.64852,-0.32747,-0.55771,0.22537
0.43134,-2.5572,1.0286,0.69479,-0.89432,-0.4969,2.3902
0.5823,1.4285,1.0701,-0.08368,1.0118,0.80515,-4.0063
0.28038,0.27738,-1.1112,0.060195,-1.8908,-0.18454,3.0386
0.5823,0.057261,0.89403,-0.62106,1.6019,1.6813,-3.396
0.44504,0.32261,0.0402,2.3388,-0.2161,0.6643,-3.0427
0.29408,0.42079,0.40431,-1.6988,-0.2881,0.42525,1.0317
0.596,0.22468,-0.47532,-1.5225,0.51881,-0.28293,1.8188
0.45874,0.167,-0.92307,0.90675,0.11807,-0.89732,0.81859
0.30778,0.73962,-1.0912,0.14999,-0.83616,1.0044,0.23376
0.6097,-1.7508,-1.0183,0.68316,1.3566,0.87115,0.0076585
0.47244,0.9272,0.34793,-0.50108,0.25029,-0.23084,-0.50968
0.32148,0.015708,-0.1484,0.83547,0.10881,0.54462,-1.1606
0.47244,0.058859,0.18391,-1.3985,1.4824,-1.0782,1.0738
0.6234,-1.521,0.68155,-0.075177,1.494,-0.84155,0.51185
0.35177,0.71268,-1.2971,0.69218,1.2923,0.55892,-1.7623
0.45241,2.6643,-1.681,-1.381,0.21285,0.96996,-0.48547
0.60337,1.5114,0.21362,-0.68743,-2.0976,-1.0605,2.4364
0.38207,0.26038,-0.30427,1.7603,-0.47322,-0.46036,-0.60207
0.40723,1.0532,0.93759,-1.8341,-1.1901,0.45285,0.93485
0.43239,-1.9566,0.92152,1.1779,-1.1863,-0.13574,1.3743
0.58335,0.11325,0.8304,0.23768,-1.8786,0.4616,0.4866
0.57831,0.0023121,-0.84459,-0.39585,-1.3891,1.3279,1.7834
0.60856,-1.1602,-0.1992,1.1675,0.73248,0.64594,-0.76392
0.63881,-1.54,0.24559,-0.68698,-0.29938,0.26128,2.5354
0.66906,-0.94495,-2.3789,-0.56516,-2.1265,-1.6487,8.1741
0.69931,0.44467,-0.0071606,0.47341,-0.39937,0.83926,-0.86974
0.72956,-0.28116,0.89134,0.78126,1.7902,0.75371,-3.4603
0.69436,-1.0613,-1.107,0.020943,0.0079545,-0.37397,3.002
0.75981,0.71759,-1.1601,1.471,-1.4459,0.67307,0.17602
0.79006,0.65084,0.68298,-1.0017,2.8147,0.45992,-3.0365
0.8203,-1.3848,0.61388,-0.33556,0.50217,0.89985,0.21889
0.85055,0.80665,0.57236,-2.334,-1.3013,0.49087,2.4028
0.8808,-0.24998,0.58457,0.84055,1.5277,1.6945,-3.9289
0.91105,-1.6343,0.30846,1.3692,-0.46073,1.1483,-0.29361
0.70977,0.37015,2.0366,1.2262,1.3538,-0.15006,-4.3262
0.91105,0.62424,0.81068,0.12476,0.96913,0.35478,-2.3472
0.88641,-0.86718,0.7455,-0.92426,-0.64566,2.1041,0.13028
0.86176,1.1827,0.58345,-0.65063,1.1846,0.1869,-1.9057
0.83712,-0.36571,0.56075,1.0265,2.1468,1.4362,-4.3315
0.81247,-0.58503,-0.43635,2.1786,2.7842,-0.4792,-3.0273
0.78782,-0.37856,-2.765,-0.4608,-0.2859,0.33593,4.066
0.72518,0.15269,1.1557,-1.493,-0.095164,0.14395,0.76241
0.76318,1.6052,0.30837,-2.4946,0.7395,0.078868,0.43905
0.73853,-1.8357,1.6161,1.0583,1.0879,-1.5113,0.11029
0.71389,-1.9927,0.29621,-0.81575,0.17343,-0.43841,3.3514
0.68924,0.15937,-1.1314,-0.92591,0.82416,-0.18011,1.8348
0.6646,0.039416,-0.37128,2.1431,-1.6221,-0.54533,0.82199
0.63995,-1.2251,-1.0234,-0.1654,-0.68832,0.42135,3.2118
0.73241,2.153,-0.15918,0.57232,0.35563,0.71207,-2.9965
0.75986,-0.54137,1.0737,-0.561,-1.9031,0.81367,1.7932
0.78731,-0.41695,0.57179,-0.99342,0.5937,0.5386,0.3963
0.81475,-0.41854,0.74439,-0.29321,-0.080821,-1.0277,1.761
0.8422,-0.31989,-0.22458,-0.15683,1.794,-1.3202,0.89603
0.86965,-0.5126,-3.1009,0.71245,-0.58705,-1.0522,5.1228
0.8971,0.38361,-0.85008,0.15243,-1.4795,-0.44744,2.8843
0.92454,-0.92446,-0.33362,-0.32379,0.77007,-1.3347,2.8147
0.95199,1.0174,-1.1093,-0.25286,-0.62199,-1.1353,2.776
0.97944,0.43731,-0.30389,-0.97435,-0.22741,-0.99628,2.7735
1.0069,-0.61752,-0.75389,2.0218,0.96971,-0.10035,-0.97588
1.0343,1.0903,-0.65268,-0.23975,-0.38989,-0.069664,0.92713
1.0343,-1.4459,0.090356,-0.61379,0.14301,0.17553,2.3106
1.0143,-0.78891,-0.32517,-0.68841,-0.12303,0.45151,2.1397
0.99429,-0.015714,0.79275,-0.14718,-0.80815,0.58084,0.26886
0.97426,1.4368,1.0414,-0.23591,-1.1877,0.39,-0.74052
0.95424,-0.39336,1.3188,0.82566,-1.4159,0.34545,-0.034331
0.93422,0.23577,-0.033471,1.2854,-1.9031,-0.51744,1.5638
0.91419,0.46479,0.26626,1.126,-1.8505,-0.21816,0.85748
0.89417,-0.71716,0.54213,0.034863,0.34433,-0.56493,1.0536
0.87415,-1.0196,1.0134,0.42677,0.19468,-0.90058,0.97465
0.85412,-1.5044,0.055545,0.17055,-1.402,-1.9129,5.2949
0.8341,0.12025,0.53493,0.56857,1.0588,-0.19517,-1.3991
0.81408,0.30386,-0.73388,1.4203,0.72323,-1.5468,0.49205
0.79405,1.7846,-0.92443,1.0367,-1.6312,0.3437,0.059934
0.8215,1.3205,-0.098913,-0.0020107,2.4691,-0.10668,-2.8564
0.84895,0.67585,0.96366,-0.15123,-0.11265,-0.49287,-0.13441
0.87639,1.6011,-0.53404,-1.8165,-0.98569,-0.40071,2.945
0.90384,0.19973,-0.10868,1.4363,1.1628,-0.28739,-1.7501
0.93129,0.5337,-1.267,-0.042304,2.1928,-0.81255,0.10637
0.95874,0.94601,-0.32614,1.261,0.86567,-0.066358,-2.0175
0.98618,-1.1023,-0.30811,-0.67282,-1.5871,1.2242,3.1538
1.0136,-2.4489,1.501,-0.41145,-0.71813,1.7166,1.0608
1.0411,1.5168,-0.66201,0.83466,0.19234,-1.0493,-0.13444
1.0685,-0.15161,-2.0555,-0.47728,0.50838,-0.025887,2.9021
1.096,1.1519,-0.17646,2.2473,-0.33636,-0.93463,-1.3142
0.88651,-0.86804,0.94236,0.96847,-1.1437,-1.1101,1.9935
0.91396,-2.4611,0.93951,-1.3692,0.70866,2.1622,0.83771
0.94141,0.18782,-1.1184,0.026778,0.1437,-1.6997,3.2725
0.96885,-2.0229,0.33806,-0.19954,-1.2215,0.17755,3.721
0.9963,-1.4057,-2.2538,-1.529,-0.96141,0.76313,6.1973
1.0237,-0.77321,-0.043687,-0.20584,1.1539,-0.044155,0.71605
1.0512,-1.5974,1.1483,-0.33362,-1.587,1.1497,2.0219
1.0786,-1.4149,0.91778,0.054708,0.1933,0.29291,0.75073
1.1061,0.96913,1.4312,0.43143,0.84871,0.73324,-3.6074
1.1335,1.3017,-0.71478,-1.1461,-1.2134,1.9638,0.63966
1.161,-0.052177,0.47586,-0.32548,0.37243,0.89349,-0.55269
1.1884,-0.73965,-0.3837,-0.0161,-0.75131,-0.43839,3.1264
1.1884,-0.35155,0.98205,0.60241,0.55515,-0.41072,-0.58368
0.89935,-0.25856,-0.10978,1.0296,-1.5021,-0.6808,2.2994
1.2013,0.41788,-1.4651,0.89875,-0.6748,0.86507,0.70581
0.9122,1.5342,0.14604,-1.1434,-0.78259,-0.20336,1.3524
1.2141,2.1247,0.39616,1.3486,-0.094203,0.43469,-3.4157
0.92504,-0.87212,-1.2418,0.97896,-0.50084,0.36753,2.0334
1.227,-0.17013,-1.2434,-1.2334,0.014693,0.38347,3.1189
0.93788,0.57768,-0.038703,3.0683,0.53583,-0.011519,-3.406
1.2398,0.79011,0.26457,0.094067,0.91467,0.23501,-1.4387
0.96818,-0.49033,0.27864,0.70812,-1.3811,1.8545,-0.16852
1.2198,-0.55476,0.60879,1.0602,-2.4607,-0.21234,2.3799
0.99847,-0.82144,1.5176,0.28029,0.5798,-0.61371,-0.067811
0.99847,-0.27355,2.2825,-0.86607,1.2859,0.34046,-1.8407
1.0272,-0.32684,1.0663,1.5944,0.7526,0.67571,-2.9654
1.056,0.89646,-0.39617,0.27294,1.9869,0.26807,-2.1762
1.0847,0.041624,0.45004,0.35033,0.12599,1.9839,-2.1241
1.1135,-0.14396,0.1988,-0.38032,1.5289,-0.744,0.43347
1.1422,0.70934,-0.3541,0.63783,0.33711,0.42747,-0.92431
1.171,-0.41406,0.69122,0.87615,0.44175,-0.53291,-0.22256
1.1998,0.041973,1.3333,0.89934,0.19214,-0.10343,-1.5158
1.1947,0.65487,-0.84333,1.2433,0.18554,0.5584,-0.75705
1.4966,0.034787,0.46879,0.034109,0.71894,0.72246,-0.87422
1.207,0.57935,-0.12656,1.8219,-1.945,-0.36842,1.0924
1.509,0.19838,-0.69576,-1.6151,-0.64065,-1.0696,5.024
1.2194,-0.55471,1.4963,0.35344,-1.2836,0.27119,0.84964
1.5213,-0.0082747,-0.60585,-0.40061,-0.98042,-1.2765,4.434
1.2255,1.6844,-2.0332,2.3808,-1.0205,0.1294,-0.11747
1.253,-1.2198,-0.6777,-1.2728,1.5705,0.28126,2.4855
1.2804,-0.76911,0.10218,1.6434,-0.36722,1.3329,-0.90051
1.3079,0.18226,-0.41431,-0.033599,1.0708,-0.56511,0.90533
1.3353,-0.18777,-0.7391,0.38152,1.9069,-1.6184,1.3895
1.3628,-0.6812,0.22547,1.3432,-0.77934,-1.2067,2.1938
1.3902,-0.076,-0.54554,-0.18889,-1.2041,0.22132,2.9308
1.4177,0.92453,1.1177,0.34095,0.51812,-1.2381,-0.49227
1.4451,1.0972,-1.2235,0.15717,-0.25819,0.70797,0.63708
1.4726,-0.24645,-0.47378,0.083406,-0.74766,-0.59341,3.1141
,1.5,-2.6464,0.41233,0.71227,-0.38055,-0.25497
1.5275,1.0461,-0.4933,1.7629,-1.3833,1.0814,-0.96095
1.2317,0.25479,0.28781,-0.92088,-0.99596,0.64671,1.9135
1.5336,-1.2901,-0.33731,-0.51247,-0.16457,-1.2917,4.7644
1.244,1.2712,0.50739,1.4955,1.6375,0.7167,-4.5245
1.5459,-0.24964,0.32674,0.57404,-1.4493,0.51694,1.4106
1.2564,0.99999,-0.018273,-1.029,0.95824,0.51125,-0.20258
1.5583,1.46,0.28742,0.088578,-1.4813,0.9439,-0.12272
1.3488,-0.034584,-0.79271,-2.3835,-0.24326,-1.3344,6.1638
1.3763,0.069659,1.7349,0.611,-0.24938,1.0588,-1.9771
1.4037,0.39588,1.6881,-0.87159,1.1189,-1.5035,0.52485
1.4312,-0.81105,1.5321,-0.098609,-0.13651,-0.96997,1.7796
1.4586,1.7788,-0.6814,1.5469,0.93607,0.28195,-2.662
1.4861,1.2008,-1.3059,-0.162,0.52047,-1.4353,2.4668
1.5135,-0.64971,0.82138,0.57954,0.93787,2.311,-2.7922
1.5409,1.2396,1.4559,-1.8668,-0.49607,0.40692,0.6366
