good    broken 
 -596.31    -595.6
-7477.95   -7473.1
-9981.18   -9971.8
-6636.89   -6627.3
  595.52     594.8
 7476.56    7465.6
 9980.14    9961.7
 6637.19    6620.8
 -593.25    -593.4
-7476.76   -7458.5
-9978.10   -9953.2
-6634.61   -6615.8
  595.18     594.9
 7476.49    7456.4
 9978.49    9946.7
 6634.88    6612.9
 -593.98    -595.6
-7476.06   -7453.0
-9978.71   -9944.8
-6636.57   -6609.8
  594.35     593.7
 7476.72    7451.6
 9979.12    9940.7
 6636.53    6610.3
 -594.65    -595.0
-7477.05   -7451.1
-9977.83   -9944.4
-6636.53   -6613.5
  594.60     595.0
 7476.44    7453.5
 9978.55    9946.2
 6635.50    6614.1
 -593.52    -594.5
-7477.07   -7457.2
-9978.64   -9951.3
-6636.18   -6621.1
  595.55     593.4
 7476.86    7462.2
 9980.35    9960.6
 6635.64    6622.6
 -593.98    -594.8
-7477.35   -7468.7
-9982.87   -9970.4
-6638.23   -6631.1
  592.99     594.0
 7476.94    7473.0
 9980.50    9980.3
 6638.51    6638.5
 -595.93    -594.9
-7480.64   -7481.8
-9983.07   -9989.8
-6637.87   -6645.6
  592.89     594.7
 7480.13    7488.3
 9982.72    9999.7
 6639.83    6653.7
 -593.49    -595.6
-7479.92   -7493.5
-9985.92  -10006.3
-6639.85   -6657.6
  594.01     593.2
 7479.27    7501.2
 9984.86   10014.8
 6640.87    6660.3
 -594.81    -594.5
-7480.79   -7504.6
-9986.71  -10019.7
-6640.03   -6665.1
  595.35     594.9
 7481.90    7506.6
 9986.26   10022.5
 6641.37    6666.3
 -594.66    -595.4
-7481.10   -7507.3
-9985.66  -10021.6
-6640.87   -6665.1
  593.40     593.8
 7481.79    7505.9
 9985.42   10018.5
 6641.71    6661.3
 -593.54    -595.1
-7480.96   -7503.9
-9984.53  -10015.1
-6639.39   -6658.7
  593.33     595.6
 7481.24    7499.2
 9986.61   10007.9
 6638.98    6655.3
 -594.59    -595.6
-7481.15   -7491.8
-9983.70   -9999.4
-6638.95   -6649.1
  594.45     594.5
 7481.60    7486.7
 9983.89    9989.3
 6639.23    6640.4
 -594.21    -592.8
-7477.00   -7479.5
-9981.38   -9980.0
-6637.83   -6635.5
  595.00     594.2
 7476.93    7472.3
 9982.10    9971.0
 6637.46    6627.5
 -597.25    -595.8
-7478.43   -7463.8
-9981.32   -9961.6
-6635.28   -6621.2
  594.81     592.5
 7476.96    7459.8
 9979.33    9953.7
 6638.19    6617.0
 -595.07    -593.6
-7476.24   -7455.2
-9979.09   -9948.1
-6635.14   -6611.4
  593.60     593.4
 7476.08    7452.3
 9978.53    9942.1
 6637.75    6611.2
 -594.19    -593.8
-7476.61   -7451.1
-9979.13   -9942.5
-6635.52   -6610.5
  594.39     595.5
 7477.49    7451.6
 9978.79    9944.9
 6635.21    6610.4
 -593.62    -594.8
-7473.86   -7453.5
-9978.10   -9946.8
-6635.48   -6615.7
  593.39     594.3
 7476.24    7457.7
 9979.22    9953.1
 6636.83    6616.5
 -594.07    -595.3
-7476.74   -7463.8
-9979.64   -9959.7
-6636.00   -6625.1
  592.68     595.5
 7478.76    7466.5
 9981.58    9970.7
 6636.78    6631.7
 -592.46    -595.5
-7477.64   -7473.7
-9981.54   -9981.2
-6639.08   -6638.7
  595.88     594.6
 7478.94    7484.1
 9983.63    9989.1
 6639.03    6646.2
 -593.91    -594.4
-7479.76   -7489.1
-9984.05  -10001.5
-6638.91   -6653.2
  594.57     596.0
 7481.28    7495.5
 9985.81   10008.1
 6640.81    6660.0
 -596.16    -593.9
-7480.37   -7500.2
-9985.61  -10014.4
-6639.79   -6662.3
  594.87     596.3
 7482.80    7503.6
 9984.97   10018.1
 6640.52    6664.8
 -596.49    -596.0
-7481.99   -7507.3
-9985.83  -10023.2
-6640.87   -6667.9
  594.91     594.9
 7483.13    7506.6
 9985.12   10020.8
 6641.36    6667.0
 -594.56    -594.6
-7481.31   -7506.7
-9985.85  -10019.5
-6641.44   -6664.4
  593.16     593.0
 7482.94    7501.6
 9984.96   10015.1
 6640.44    6659.3
 -592.96    -594.0
-7479.15   -7497.2
-9985.25  -10009.1
-6639.75   -6654.6
  594.10     594.0
 7479.18    7493.5
 9984.66    9998.6
 6639.73    6649.7
 -595.26    -595.3
-7478.67   -7484.5
-9983.26   -9990.1
-6639.10   -6641.0
  592.75     595.2
 7479.13    7478.5
 9982.39    9980.0
 6636.26    6634.1
 -596.33    -594.1
-7475.71   -7471.2
-9980.55   -9970.9
-6638.63   -6626.7
  592.78     595.0
 7477.85    7465.0
 9981.12    9960.5
 6639.74    6621.4
 -594.47    -594.0
-7478.05   -7459.8
-9980.38   -9952.9
-6634.33   -6616.9
  592.60     592.0
 7477.71    7452.9
 9978.34    9948.3
 6635.41    6613.2
 -594.56    -593.9
-7477.13   -7451.8
-9978.30   -9942.2
-6635.84   -6608.7
  595.04     594.4
 7476.43    7452.4
 9977.74    9940.9
 6634.60    6610.2
 -593.74    -596.1
-7475.99   -7449.8
-9977.50   -9942.3
-6635.91   -6611.2
  593.28     594.7
 7476.37    7452.8
 9977.80    9947.6
 6635.87    6614.3
 -594.42    -593.2
-7476.48   -7455.4
-9981.05   -9953.7
-6636.68   -6620.2
  593.12     594.6
 7478.46    7463.3
 9981.10    9960.0
 6636.26    6624.2
 -595.02    -593.9
-7478.74   -7468.8
-9981.05   -9970.2
-6638.95   -6631.5
  592.15     594.5
 7479.06    7474.9
 9981.99    9980.5
 6638.42    6638.0
 -595.89    -593.8
-7477.55   -7482.1
-9983.69   -9990.2
-6637.72   -6644.5
  594.87     594.5
 7479.45    7489.9
 9983.76    9998.6
 6639.90    6652.0
 -594.90    -595.2
-7480.49   -7496.7
-9985.38  -10006.6
-6641.07   -6657.4
  594.23     593.6
 7481.68    7500.4
 9985.98   10015.4
 6639.65    6662.4
 -594.46    -593.4
-7480.67   -7504.3
-9987.40  -10018.7
-6641.92   -6665.7
  593.81     592.3
 7482.93    7507.2
 9986.28   10021.9
 6641.26    6665.4
 -595.55    -593.4
-7482.29   -7507.2
-9986.17  -10021.2
-6641.26   -6666.0
  594.45     595.4
 7481.19    7505.6
 9985.13   10020.4
 6640.60    6665.1
 -594.20    -594.2
-7480.99   -7503.8
-9985.18  -10012.7
-6639.82   -6660.4
  594.65     595.0
 7478.91    7499.0
 9985.29   10006.1
 6640.08    6654.7
 -593.54    -593.8
-7481.13   -7493.6
-9983.62   -9999.6
-6639.41   -6649.3
  595.18     594.0
 7477.85    7486.0
 9984.72    9992.1
 6636.62    6641.1
 -593.05    -594.3
-7478.28   -7480.4
-9983.20   -9978.9
-6639.35   -6634.7
  594.36     595.1
 7479.14    7471.4
 9980.25    9969.6
 6636.54    6628.2
 -593.31    -594.5
-7476.96   -7466.7
-9979.40   -9961.8
-6636.95   -6623.0
  595.15     594.4
 7477.63    7458.7
 9979.00    9953.8
 6636.05    6616.7
 -593.77    -594.5
-7477.15   -7455.9
-9979.38   -9946.9
-6635.43   -6614.2
  593.85     592.5
 7475.75    7450.7
 9977.84    9942.9
 6636.29    6610.2
 -594.38    -594.7
-7476.33   -7452.0
-9977.44   -9942.2
-6635.82   -6609.6
  595.32     595.0
 7475.56    7450.5
 9979.36    9942.5
 6633.76    6611.1
 -594.57    -594.9
-7476.62   -7453.5
-9979.42   -9947.0
-6636.13   -6613.7
  594.59     593.6
 7477.22    7455.0
 9979.39    9951.4
 6635.82    6619.5
 -595.61    -593.2
-7475.81   -7461.4
-9979.54   -9961.9
-6635.99   -6622.6
  594.23     595.9
 7477.63    7468.4
 9980.48    9971.3
 6637.90    6631.8
 -594.14    -594.8
-7478.59   -7476.5
-9982.21   -9980.5
-6639.20   -6637.3
  594.94     594.2
 7480.85    7482.1
 9982.90    9987.9
 6638.21    6644.5
 -593.69    -595.0
-7480.46   -7491.1
-9984.44   -9998.6
-6639.89   -6652.6
  595.21     593.1
 7481.82    7495.5
 9984.09   10005.4
 6639.32    6658.1
 -594.05    -594.0
-7480.76   -7500.2
-9985.48  -10015.4
-6639.79   -6662.6
  593.80     594.5
 7481.39    7503.7
 9985.14   10020.0
 6640.17    6666.8
 -594.41    -596.0
-7481.99   -7508.5
-9985.57  -10020.7
-6642.89   -6665.8
  593.82     593.9
 7483.39    7506.7
 9986.75   10023.6
 6642.65    6665.5
 -593.57    -595.1
-7484.30   -7506.4
-9984.76  -10018.7
-6641.00   -6664.5
  594.59     594.9
 7483.24    7502.9
 9986.37   10016.3
 6640.75    6659.8
 -595.77    -594.2
-7480.07   -7497.9
-9986.36  -10007.2
-6640.04   -6653.9
  594.36     593.2
 7481.35    7492.5
 9984.65   10001.4
 6640.42    6648.4
 -595.05    -593.6
-7477.13   -7485.6
-9981.37   -9988.9
-6637.08   -6643.3
  594.46     595.1
 7478.69    7477.8
 9982.11    9979.4
 6638.03    6636.7
 -593.89    -595.2
-7478.03   -7471.1
-9979.84   -9969.0
-6637.06   -6628.2
  595.36     594.6
 7476.98    7465.7
 9980.60    9962.5
 6636.15    6622.7
 -595.19    -595.3
-7475.10   -7459.3
-9978.21   -9952.8
-6634.93   -6615.1
  594.45     593.7
 7476.90    7453.8
 9978.63    9947.7
 6635.27    6612.3
 -593.72    -595.4
-7475.52   -7453.0
-9979.20   -9941.7
-6636.32   -6611.3
  593.22     593.9
 7476.14    7450.3
 9979.19    9944.1
 6635.43    6610.0
 -592.85    -596.4
-7474.94   -7451.9
-9979.38   -9942.6
-6634.83   -6609.9
  596.38     594.4
 7476.80    7453.4
 9979.38    9946.3
 6636.37    6613.6
 -594.10    -593.5
-7477.19   -7457.2
-9981.60   -9952.1
-6635.78   -6619.7
  595.66     595.5
 7476.75    7462.8
 9979.65    9960.4
 6639.06    6625.8
 -594.09    -594.3
-7478.30   -7466.4
-9981.22   -9970.7
-6638.55   -6630.6
  594.61     592.4
 7476.35    7474.9
 9981.47    9979.3
 6639.24    6638.0
 -593.21    -595.3
-7480.04   -7482.1
-9982.67   -9989.9
-6639.04   -6644.2
  595.22     595.7
 7478.09    7491.0
 9982.45    9998.8
 6641.03    6650.5
 -596.09    -592.5
-7478.72   -7495.0
-9984.56  -10007.9
-6642.69   -6658.7
  594.97     594.0
 7481.60    7501.1
 9983.26   10015.6
 6638.64    6661.2
 -593.66    -594.6
-7479.61   -7504.5
-9986.37  -10019.1
-6640.85   -6664.9
  594.27     593.5
 7481.99    7506.9
 9984.24   10022.7
 6640.19    6667.3
 -593.35    -596.5
-7481.19   -7506.6
-9985.43  -10021.5
-6641.88   -6664.9
  594.51     593.9
 7482.51    7506.8
 9986.43   10020.3
 6640.74    6663.3
 -593.37    -594.5
-7481.37   -7501.1
-9985.32  -10015.1
-6641.94   -6660.6
  594.85     594.7
 7480.80    7498.8
 9984.70   10008.6
 6641.09    6653.8
 -593.48    -594.0
-7481.78   -7492.4
-9985.46   -9998.8
-6639.47   -6648.0
  596.13     595.4
 7479.37    7485.5
 9984.44    9988.1
 6639.67    6642.5
 -596.00    -593.2
-7479.71   -7479.5
-9982.09   -9979.6
-6636.89   -6632.5
  593.54     594.8
 7478.68    7472.4
 9980.18    9970.0
 6636.83    6627.2
 -594.58    -594.7
-7477.98   -7466.6
-9978.07   -9961.0
-6636.43   -6620.9
  594.55     595.1
 7477.46    7460.2
 9978.95    9951.6
 6636.51    6617.1
 -594.94    -596.2
-7474.69   -7454.0
-9980.02   -9947.3
-6634.60   -6612.0
  593.98     595.0
 7476.52    7450.1
 9976.04    9943.3
 6633.96    6609.4
 -595.10    -593.6
-7474.28   -7449.9
-9977.85   -9941.9
-6634.36   -6610.5
  593.54     593.8
 7475.88    7451.2
 9979.37    9941.5
 6636.05    6610.6
 -592.78    -594.7
-7476.67   -7449.9
-9977.30   -9946.1
-6637.79   -6613.2
  595.61     595.2
 7476.97    7456.3
 9979.52    9952.0
 6635.16    6619.5
 -593.74    -593.5
-7477.13   -7461.8
-9979.65   -9960.4
-6636.61   -6625.8
  594.13     592.9
 7478.55    7469.4
 9982.10    9970.1
 6638.73    6630.2
 -594.04    -595.7
-7478.99   -7475.7
-9983.25   -9977.1
-6638.87   -6639.3
  595.16     596.0
 7480.10    7481.7
 9982.20    9991.1
 6638.97    6643.8
 -594.91    -594.7
-7481.24   -7488.4
-9984.76   -9998.3
-6638.79   -6651.3
  594.10     593.8
 7480.48    7496.4
 9984.58   10007.8
 6638.97    6657.7
 -596.06    -594.8
-7480.48   -7501.4
-9985.98  -10015.0
-6641.26   -6662.9
  594.70     592.8
 7481.56    7504.0
 9988.20   10017.9
 6641.17    6665.0
 -592.96    -595.2
-7481.37   -7506.0
-9985.90  -10022.0
-6640.99   -6668.2
  594.66     593.7
 7481.90    7506.4
 9986.61   10021.2
 6640.96    6664.4
 -593.59    -592.6
-7481.24   -7505.3
-9985.21  -10019.6
-6642.02   -6664.2
  594.12     591.9
 7481.52    7502.7
 9985.73   10017.1
 6639.34    6660.1
 -595.35    -593.4
-7479.38   -7498.4
-9985.14  -10007.8
-6638.98   -6656.0
  596.13     594.9
 7480.24    7493.6
 9984.61    9999.7
 6639.75    6648.8
 -595.05    -595.5
-7479.32   -7486.8
-9982.68   -9990.7
-6639.89   -6639.2
  592.50     594.0
 7478.36    7477.6
 9982.03    9981.2
 6637.28    6636.0
 -595.36    -594.2
-7478.06   -7471.8
-9981.93   -9970.2
-6637.92   -6627.8
  593.18     593.3
 7477.47    7464.5
 9979.86    9960.1
 6635.10    6622.4
 -595.57    -594.0
-7476.89   -7457.4
-9978.93   -9952.8
-6635.20   -6615.2
  594.43     594.6
 7478.95    7456.2
 9979.45    9947.5
 6635.91    6612.6
 -595.69    -595.6
-7476.56   -7452.1
-9979.25   -9945.0
-6636.19   -6611.4
  595.20     593.6
 7473.05    7451.6
 9977.32    9940.9
 6636.03    6611.3
 -594.56    -594.8
-7475.32   -7450.9
-9977.44   -9942.9
-6635.30   -6611.9
  594.22     594.5
 7475.99    7453.7
 9979.04    9948.0
 6635.25    6614.0
 -595.59    -593.6
-7477.02   -7456.1
-9978.47   -9950.8
-6638.51   -6617.0
  593.55     595.5
 7478.82    7460.5
 9979.77    9960.1
 6635.34    6626.5
 -594.91    -594.1
-7479.34   -7467.2
-9980.10   -9969.3
-6637.17   -6632.8
  593.96     594.7
 7478.80    7474.7
 9982.31    9981.5
 6636.66    6637.7
 -594.03    -594.9
-7478.38   -7482.6
-9982.86   -9990.5
-6639.11   -6646.0
  594.06     593.9
 7479.84    7490.1
 9983.42   10000.9
 6639.89    6653.1
 -593.13    -594.2
-7480.59   -7494.7
-9985.93  -10006.8
-6640.06   -6658.4
  593.71     596.3
 7479.75    7500.9
 9986.77   10015.9
 6642.53    6662.0
 -595.81    -595.3
-7481.34   -7505.3
-9987.55  -10020.0
-6640.12   -6663.6
  593.96     593.7
 7481.91    7506.3
 9987.23   10021.9
 6641.18    6667.7
 -595.86    -594.8
-7481.93   -7506.8
-9985.15  -10020.5
-6640.82   -6665.7
  594.20     595.6
 7479.87    7504.9
 9984.76   10020.5
 6641.73    6664.4
 -593.13    -594.0
-7482.04   -7503.4
-9987.56  -10014.0
-6638.75   -6659.5
  595.79     596.8
 7481.44    7498.5
 9982.69   10007.3
 6639.59    6653.5
 -593.76    -594.5
-7480.27   -7494.5
-9983.42  -10000.4
-6639.32   -6646.4
  593.91     595.4
 7479.75    7486.2
 9983.64    9990.1
 6637.24    6640.5
 -593.36    -594.6
-7479.21   -7478.6
-9983.11   -9981.0
-6636.53   -6632.6
  594.93     593.2
 7478.05    7472.7
 9981.16    9970.6
 6637.19    6629.1
 -593.41    -593.0
-7478.45   -7464.9
-9982.47   -9960.9
-6636.75   -6623.3
  594.47     594.6
 7477.28    7458.3
 9978.29    9953.1
 6635.40    6616.5
 -595.29    -593.2
-7476.31   -7454.5
-9979.34   -9948.8
-6635.30   -6611.3
  594.14     593.3
 7474.73    7452.7
 9977.22    9943.7
 6634.40    6607.4
 -594.42    -593.6
-7476.76   -7449.8
-9978.77   -9941.6
-6635.29   -6610.6
  594.33     594.1
 7474.97    7452.6
 9978.73    9942.9
 6634.88    6610.6
 -593.73    -594.4
-7477.20   -7453.7
-9980.59   -9947.6
-6636.42   -6614.1
  594.71     594.6
 7475.46    7456.2
 9979.49    9954.0
 6636.83    6619.3
 -592.68    -594.5
-7475.31   -7462.8
-9979.09   -9960.3
-6636.30   -6623.8
  595.74     593.3
 7477.40    7467.3
 9979.00    9970.9
 6638.38    6632.1
 -593.89    -594.1
-7477.97   -7474.9
-9981.51   -9978.5
-6640.32   -6638.1
  594.85     594.1
 7479.10    7481.8
 9983.05    9991.4
 6639.39    6645.3
 -594.13    -594.6
-7480.45   -7489.7
-9984.53   -9999.5
-6638.87   -6651.5
  595.77     595.4
 7479.72    7496.5
 9984.78   10006.4
 6640.26    6657.5
 -595.81    -592.1
-7481.95   -7499.9
-9984.17  -10014.0
-6642.67   -6661.1
  593.10     593.4
 7481.69    7505.2
 9984.73   10020.0
 6639.54    6664.1
 -594.93    -594.9
-7480.60   -7504.6
-9986.40  -10022.6
-6642.39   -6666.5
  595.94     595.0
 7481.52    7507.9
 9986.27   10021.2
 6641.24    6666.5
 -594.57    -594.6
-7481.59   -7505.3
-9985.98  -10019.2
-6640.33   -6663.8
  595.42     595.2
 7479.87    7501.1
 9986.23   10014.4
 6641.07    6659.4
 -595.28    -594.4
-7483.68   -7499.2
-9986.03  -10008.5
-6638.42   -6655.0
  593.97     595.3
 7480.88    7493.8
 9983.24    9998.5
 6637.52    6647.5
 -594.67    -594.6
-7479.07   -7484.1
-9982.39   -9988.4
-6636.93   -6642.5
  595.69     594.8
 7478.69    7477.6
 9982.21    9979.4
 6639.03    6634.1
 -593.46    -592.6
-7480.29   -7470.6
-9980.26   -9971.6
-6638.41   -6629.5
  592.37     593.7
 7477.28    7465.9
 9978.15    9958.9
 6634.83    6620.3
 -595.17    -595.7
-7476.12   -7459.5
-9980.59   -9950.9
-6636.84   -6617.1
  593.16     594.6
 7477.73    7454.2
 9978.85    9945.6
 6635.59    6612.6
 -596.02    -592.8
-7477.19   -7450.4
-9978.06   -9944.9
-6635.29   -6611.0
  593.90     594.0
 7476.40    7450.2
 9977.35    9942.9
 6633.89    6609.0
 -594.21    -596.6
-7475.66   -7449.9
-9979.41   -9942.3
-6634.67   -6609.3
  594.41     594.7
 7476.22    7452.0
 9978.03    9947.6
 6636.40    6615.3
 -593.72    -593.5
-7477.29   -7458.1
-9978.47   -9954.6
-6634.91   -6619.1
  595.47     594.8
 7478.40    7462.1
 9979.35    9962.4
 6636.63    6624.8
 -595.55    -594.3
-7478.47   -7469.1
-9979.92   -9969.3
-6637.05   -6633.4
  594.63     595.1
 7479.74    7475.2
 9981.54    9978.0
 6636.11    6638.4
 -593.29    -594.6
-7479.23   -7482.5
-9984.60   -9991.1
-6639.51   -6645.5
  595.09     592.7
 7479.80    7488.2
 9984.98    9998.4
 6639.30    6653.0
 -596.24    -594.4
-7480.68   -7494.9
-9984.04  -10008.1
-6639.88   -6656.6
  593.28     594.5
 7480.12    7501.0
 9984.13   10016.1
 6642.02    6661.3
 -594.18    -593.5
-7482.78   -7505.1
-9986.24  -10018.9
-6639.95   -6666.0
  594.49     594.2
 7481.99    7506.6
 9985.20   10022.3
 6640.71    6665.0
 -594.49    -596.0
-7480.60   -7507.1
-9986.80  -10021.5
-6641.23   -6665.7
  596.01     592.6
 7482.56    7506.9
 9986.04   10018.9
 6641.30    6664.9
 -593.98    -594.9
-7480.56   -7501.5
-9983.55  -10015.6
-6643.36   -6659.6
  593.92     593.2
 7481.16    7497.3
 9985.60   10008.3
 6639.53    6654.5
 -593.04    -594.5
-7479.30   -7490.8
-9984.28   -9997.7
-6639.23   -6646.4
  594.10     594.7
 7479.74    7486.7
 9983.10    9988.8
 6639.26    6643.1
 -594.06    -594.8
-7480.46   -7477.7
-9981.79   -9978.6
-6638.59   -6634.1
  593.90     596.4
 7477.66    7471.0
 9981.37    9969.9
 6636.86    6629.6
 -595.44    -595.2
-7477.37   -7466.7
-9977.92   -9960.2
-6636.94   -6620.4
  595.07     594.7
 7476.71    7460.2
 9978.07    9952.6
 6635.56    6616.9
 -594.31    -593.9
-7476.29   -7457.2
-9978.69   -9947.4
-6634.42   -6613.9
  595.43     596.8
 7475.97    7452.0
 9977.99    9943.3
 6635.20    6611.3
 -594.00    -594.4
-7474.36   -7449.2
-9978.59   -9943.4
-6635.61   -6609.7
  594.90     594.5
 7476.52    7448.9
 9978.13    9944.7
 6634.78    6610.7
 -593.65    -593.0
-7476.76   -7451.4
-9977.66   -9947.3
-6635.36   -6615.3
  594.73     593.7
 7478.55    7458.4
 9978.38    9954.3
 6637.95    6618.7
 -594.24    -594.3
-7477.55   -7462.6
-9981.17   -9962.1
-6637.12   -6623.2
  593.13     594.6
 7476.93    7467.6
 9980.04    9969.6
 6636.24    6631.6
 -595.08    -594.6
-7478.59   -7474.4
-9982.29   -9980.9
-6638.82   -6637.6
  594.99     595.1
 7479.06    7482.3
 9982.44    9989.4
 6638.44    6644.1
 -592.72    -595.4
-7479.51   -7488.2
-9984.97  -10000.5
-6637.55   -6652.1
  593.62     595.3
 7480.63    7496.4
 9984.41   10008.6
 6640.87    6656.9
 -596.49    -596.8
-7481.65   -7501.2
-9984.49  -10014.5
-6641.45   -6660.9
  593.76     594.0
 7481.08    7503.3
 9984.99   10019.7
 6640.80    6664.6
 -594.39    -595.1
-7484.18   -7506.7
-9984.90  -10020.5
-6642.37   -6667.1
  594.04     592.8
 7480.72    7505.9
 9987.41   10020.6
 6640.04    6667.2
 -594.48    -593.2
-7480.16   -7504.9
-9985.17  -10021.1
-6639.70   -6663.9
  594.06     594.0
 7480.08    7500.8
 9985.77   10015.1
 6642.23    6660.2
 -595.26    -593.5
-7480.38   -7496.7
-9984.54  -10008.8
-6640.06   -6653.3
  593.09     593.0
 7480.95    7494.0
 9984.46   10001.3
 6639.28    6648.5
 -594.27    -595.5
-7478.46   -7486.9
-9980.66   -9989.6
-6639.83   -6642.7
  595.95     594.2
 7477.83    7477.7
 9981.13    9982.9
 6638.64    6634.4
 -594.60    -594.5
-7477.26   -7471.1
-9980.21   -9970.5
-6636.81   -6626.8
  595.62     595.2
 7477.71    7465.6
 9980.76    9960.4
 6637.82    6622.6
 -594.12    -594.1
-7477.16   -7459.7
-9979.41   -9951.8
-6635.91   -6616.3
  594.95     593.6
 7477.47    7455.5
 9979.06    9947.1
 6635.38    6612.6
 -595.77    -593.6
-7476.78   -7451.6
-9979.08   -9944.4
-6635.28   -6611.4
  594.30     595.9
 7476.22    7451.8
 9978.03    9941.7
 6635.38    6609.2
 -594.19    -595.9
-7476.14   -7449.8
-9979.01   -9941.3
-6636.74   -6611.1
  595.37     594.5
 7475.49    7453.4
 9979.07    9946.8
 6636.56    6612.8
 -593.49    -593.7
-7476.82   -7457.2
-9979.02   -9952.0
-6634.86   -6617.9
  594.57     594.8
 7476.91    7462.5
 9981.89    9960.4
 6636.96    6624.3
 -595.22    -595.1
-7478.36   -7467.1
-9981.61   -9971.1
-6635.74   -6631.4
  593.83     594.4
 7477.96    7475.1
 9981.97    9979.2
 6637.61    6639.2
 -595.18    -592.8
-7477.80   -7481.4
-9982.16   -9989.0
-6638.98   -6645.5
  594.47     594.8
 7479.61    7486.5
 9985.45    9999.5
 6640.30    6652.3
 -595.03    -596.0
-7480.40   -7495.1
-9985.74  -10006.7
-6638.84   -6658.2
  594.37     593.6
 7479.11    7501.7
 9986.31   10012.9
 6642.45    6663.6
 -594.60    -596.8
-7482.94   -7504.4
-9986.64  -10020.8
-6639.78   -6664.4
  592.44     595.7
 7481.28    7507.9
 9984.88   10021.9
 6641.81    6666.3
 -594.39    -595.6
-7483.04   -7506.9
-9985.10  -10020.2
-6640.47   -6665.0
  594.46     595.3
 7480.53    7505.0
 9987.11   10018.6
 6642.63    6664.1
 -594.98    -593.0
-7481.42   -7503.4
-9986.19  -10013.8
-6640.18   -6660.5
  595.19     595.5
 7482.04    7496.7
 9984.79   10007.8
 6638.83    6654.1
 -593.39    -594.7
-7481.05   -7492.7
-9983.58   -9998.6
-6639.12   -6648.6
  592.69     594.0
 7480.35    7487.1
 9982.73    9989.2
 6639.61    6641.6
 -594.37    -593.7
-7478.83   -7480.1
-9981.75   -9979.5
-6638.83   -6634.8
  596.19     592.6
 7480.31    7473.4
 9980.41    9970.5
 6635.31    6627.8
 -594.56    -594.5
-7477.14   -7464.6
-9981.42   -9960.2
-6635.96   -6621.4
  594.11     596.4
 7477.49    7459.4
 9978.24    9951.8
 6637.99    6614.8
 -595.46    -594.9
-7476.28   -7455.7
-9979.54   -9947.7
-6634.99   -6612.4
  594.03     595.3
 7477.02    7450.6
 9978.00    9942.4
 6633.63    6609.6
 -592.91    -594.5
-7475.48   -7451.0
-9978.70   -9942.2
-6637.51   -6611.6
  592.69     592.2
 7477.86    7451.1
 9979.17    9945.3
 6636.52    6613.0
 -594.72    -593.2
-7477.82   -7451.9
-9979.54   -9944.3
-6636.81   -6614.7
  593.07     595.1
 7475.52    7458.5
 9978.70    9954.2
 6637.27    6618.3
 -595.38    -594.5
-7477.99   -7461.6
-9981.99   -9962.1
-6636.90   -6623.2
  594.70     593.5
 7478.76    7467.2
 9981.73    9970.1
 6636.32    6633.8
 -592.14    -594.1
-7479.33   -7475.1
-9983.03   -9979.8
-6637.91   -6638.0
  597.11     594.3
 7479.45    7482.6
 9983.29    9990.5
 6638.33    6645.0
 -594.42    -594.1
-7479.75   -7489.5
-9983.85   -9999.2
-6640.42   -6652.0
  594.95     595.4
 7482.02    7495.9
 9983.92   10008.5
 6641.61    6656.9
 -594.19    -594.2
-7480.40   -7499.5
-9984.45  -10014.9
-6639.95   -6662.3
  593.92     594.6
 7481.52    7505.2
 9985.71   10017.6
 6642.68    6664.4
 -596.53    -595.9
-7483.26   -7508.4
-9985.09  -10020.8
-6640.95   -6665.9
  594.21     593.3
 7480.98    7508.1
 9986.27   10021.7
 6640.40    6664.9
 -593.76    -594.4
-7482.12   -7505.8
-9985.20  -10019.3
-6641.18   -6663.0
  594.55     594.4
 7482.49    7502.4
 9986.03   10015.8
 6638.74    6660.6
 -594.67    -593.8
-7481.96   -7498.6
-9985.36  -10008.8
-6637.10   -6656.3
  594.93     594.3
 7479.22    7491.5
 9983.99   10000.0
 6637.76    6649.7
 -595.95    -593.5
-7478.92   -7485.9
-9982.94   -9990.8
-6638.80   -6641.3
  594.61     595.5
 7477.85    7478.5
 9981.43    9980.8
 6636.27    6632.6
 -593.68    -595.1
-7477.36   -7473.8
-9981.72   -9968.9
-6636.87   -6627.5
  594.73     594.9
 7479.26    7463.9
 9980.40    9961.3
 6637.24    6622.9
 -594.69    -594.0
-7478.77   -7460.1
-9976.51   -9954.2
-6635.93   -6615.8
  595.06     593.7
 7478.04    7454.5
 9978.59    9946.0
 6633.36    6614.7
 -594.06    -595.2
-7475.10   -7453.4
-9978.96   -9942.9
-6636.98   -6612.0
  595.21     594.2
 7474.84    7449.6
 9978.78    9942.6
 6634.09    6609.6
 -595.39    -593.9
-7475.90   -7452.1
-9979.90   -9945.3
-6635.12   -6611.3
  595.08     593.6
 7475.48    7453.7
 9978.67    9947.6
 6634.85    6614.0
 -592.68    -594.2
-7476.11   -7457.7
-9980.28   -9952.6
-6634.65   -6621.0
  595.52     593.0
 7477.23    7463.4
 9980.61    9960.4
 6637.13    6624.6
 -594.28    -594.9
-7478.85   -7468.2
-9980.43   -9971.5
-6638.40   -6629.1
  595.81     594.3
 7479.01    7475.4
 9982.28    9978.6
 6637.77    6638.2
 -592.20    -594.6
-7478.57   -7481.7
-9984.07   -9990.0
-6639.12   -6645.4
  594.85     596.0
 7478.96    7490.0
 9985.23    9999.0
 6640.42    6652.0
 -595.25    -593.8
