"","gender","numYears","numRaters","numCourses","pepper","discipline","dept","quality","helpfulness","clarity","easiness","raterInterest","sdQuality","sdHelpfulness","sdClarity","sdEasiness","sdRaterInterest"
"332","male",6,19,1,"no","Pre-prof","Finance",3.44736842105263,3.10526315789474,3.78947368421053,2.47368421052632,3,1.4131794,1.59494816502694,1.4749368110164,1.12390297389803,1.15470053837925
"333","male",11,57,5,"no","Pre-prof","Economics",3.719298246,3.912280702,3.526315789,2.561403509,3.092592593,1.0480319,1.153886318,1.103650811,1.149806565,1.201705055
"334","male",11,34,3,"no","Pre-prof","Business",2.720588235,2.764705882,2.676470588,2.647058824,3.03030303,1.2979656,1.436722354,1.364497648,1.151608965,1.131504764
"335","male",6,16,2,"no","Pre-prof","Business",3.6875,3.8125,3.5625,3.4375,2.769230769,1.340087,1.376892637,1.364734406,1.152894907,1.423250163
"336","male",8,29,3,"no","Pre-prof","Special Education",3.13636363636364,3,3.27272727272727,2.09090909090909,4,1.3055824,1.48323969741913,1.34839972492648,1.22102788293679,0.894427190999916
"337","male",11,45,6,"no","Pre-prof","Economics",4.28888888888889,4.46666666666667,4.11111111111111,3.15555555555556,3.18421052631579,1.0027739,1.01354463506682,1.09175051725163,1.2239198494917,1.33265155637061
"338","male",11,21,4,"no","Pre-prof","Social Work",3.095238095,2.80952381,3.380952381,2.666666667,3.444444444,1.1577893,1.364516311,1.160869953,1.238278375,1.041617646
"339","female",9,10,1,"no","Pre-prof","Business",4.05,3.9,4.2,4.9,3.2,0.9264628,1.10050493461461,0.918936583472681,0.316227766016838,1.54919333848297
"340","female",7,10,4,"no","Pre-prof","Special Education",4.85,4.9,4.8,4.9,4.6,0.24152295,0.316227766016838,0.421637021355784,0.316227766016838,0.699205898780102
"341","female",11,24,3,"no","Pre-prof","Accounting",4.86111111111111,4.83333333333333,4.88888888888889,4.72222222222222,4.64705882352941,0.41322106,0.514495755427527,0.323380833381777,0.57451314996014,0.606339062590832
"342","female",5,10,2,"no","Pre-prof","Kins",4.85,4.8,4.9,4,4.2,0.3374743,0.42163703,0.31622776,0.6666667,0.6324555
"343","female",7,10,2,"no","Pre-prof","Management",3.35,3.6,3.1,3.7,3.875,1.5465014,1.577621275,1.728840331,0.674948558,1.356202682
"344","female",11,16,4,"no","Pre-prof","Marketing",3.5625,3.6875,3.4375,4.125,3.4375,1.4476993,1.53704261489394,1.41273965518539,0.718795288428261,1.09354164682162
"345","female",11,16,2,"no","Pre-prof","Business",4.6875,4.625,4.75,3.5,3.1875,0.57373047,0.61913918736689,0.577350269189626,0.816496580927726,0.981070843517429
"346","female",11,10,5,"no","Pre-prof","Marketing",3.6,3.6,3.6,2.7,4.25,1.6465452,1.712697677,1.646545205,0.823272602,0.88640526
"347","female",2,15,1,"no","Pre-prof","Managerial Science",3.43333333333333,3.66666666666667,3.2,3.2,3,1.4864467,1.58865022072498,1.42427926635594,0.94112394811432,1.4638501094228
"348","female",2,29,2,"yes","Pre-prof","Economics",4.12068965517241,4.3448275862069,3.89655172413793,4.03448275862069,3.03448275862069,0.96042377,1.26140120696236,0.900191550497007,0.981353242819383,1.08505294869782
"349","female",3,24,2,"no","Pre-prof","Economics",4.08333,4.58333,3.58333,4.16667,2.625,0.6863,0.71728,0.8297,1.00722,1.09594
"350","female",2,11,4,"no","Pre-prof","Social Work",3.181818182,3.272727273,3.090909091,3.545454545,3.363636364,1.3090594,1.489356176,1.221027883,1.035725481,0.674199862
"351","female",11,22,9,"yes","Pre-prof","Kins",4.340909091,4.545454545,4.090909091,4.454545455,3.636363636,0.8075,0.962500351,0.971454036,1.05682691,1.398824491
"352","female",11,62,3,"no","Pre-prof","Accounting",3.491935484,3.612903226,3.370967742,2.467741935,2.966101695,1.3715252,1.452582084,1.416921981,1.06690516,1.364148107
"353","female",11,21,3,"no","Pre-prof","Management",4.5,4.428571429,4.571428571,3.619047619,3.428571429,0.8062258,1.075705748,0.746420027,1.07126983,1.028174527
"354","female",9,53,4,"no","Pre-prof","Economics",3.58490566037736,3.41509433962264,3.75471698113208,3.0377358490566,2.825,1.1424327,1.23154003439332,1.20743944548528,1.07349651840902,1.05945075271855
"355","female",5,12,2,"no","Pre-prof","Kins",3.70833333333333,3.58333333333333,3.83333333333333,4.25,2,1.4374589,1.50504203102489,1.40345893053447,1.13818036595899,1.4142135623731
"356","female",11,11,2,"no","Pre-prof","Accounting",3.31818181818182,3.09090909090909,3.54545454545455,2.18181818181818,2.72727272727273,1.6773897,1.70026735865542,1.75291964240443,1.16774841624228,1.42062726222673
"357","female",11,38,2,"no","Pre-prof","Economics",3.51315789473684,3.65789473684211,3.36842105263158,3.86842105263158,2.82352941176471,1.147776,1.2363047772025,1.26108174567493,1.21190162457722,1.14072247800944
"358","female",11,46,4,"no","Pre-prof","Economics",4.22826086956522,4.30434782608696,4.15217391304348,3.3695652173913,2.90697674418605,0.9758559,1.00817911145438,1.05340487740887,1.21762420132493,1.15085793025758
"359","female",11,10,3,"no","Pre-prof","Kins",1.9,1.9,1.9,3.8,2.2,1.0219806,1.100504935,1.197219,1.229272594,1.135292424
"360","female",3,24,4,"no","Pre-prof","Economics",1.9375,2.25,1.625,2.333333333,2.5625,1.1824119,1.35934767,1.17260394,1.274044115,1.31497782
"361","female",11,27,4,"no","Pre-prof","Business",3.462962963,3.333333333,3.592592593,3.111111111,2.555555556,1.3295888,1.493575988,1.278799294,1.339728254,1.423250163
"362","female",5,21,3,"no","Pre-prof","Social Work",2.619047619,2.714285714,2.523809524,3.619047619,3.411764706,1.5484247,1.553797192,1.691716513,1.4309504,1.003669737
"363","female",4,15,2,"no","Pre-prof","Accounting",2.966667,3.066667,2.866667,2.666667,2.533333,1.288225,1.3345233,1.3557637,1.4474937,1.1254629
"364","female",2,10,3,"no","Pre-prof","Accounting",3.25,3.2,3.3,3,2.7,1.2076148,1.475729575,1.059349905,1.56347192,0.948683298
"365","female",9,11,5,"no","Pre-prof","Nursing",1.90909090909091,1.90909090909091,1.90909090909091,2.27272727272727,2.54545454545455,1.3751034,1.57826141399614,1.300349603341,1.61807966991178,1.6348477827392
"366","female",2,11,4,"no","Pre-prof","Marketing",1.409090909,1.363636364,1.454545455,2.636363636,2.272727273,0.91701096,0.924416278,1.035725481,1.629277587,1.420627262
