"","y","x1","x2","x3","x4","x5","x6"
"668",-0.0093184,0.078649,-0.13176,0.12646,-0.54869,0.17348,-1.1836
"669",2.3905,0.12856,-0.0095463,0.076715,-0.11489,0.06273,0.01573
"670",1.1293,0.052319,-0.15253,0.16151,-0.078124,0.013669,-0.29927
"671",0.83619,0.13304,-0.17547,-0.039029,0.18691,-0.023461,0.28703
"672",-0.7651,-0.1902,0.36368,-0.11461,0.35525,0.030601,-0.2509
"673",-0.22035,-0.033238,0.039684,-0.057472,-0.22801,0.099778,-0.30333
"674",-0.99725,0.082526,-0.42724,0.30516,-0.42232,0.099217,-0.3365
"675",-1.2788,0.0013159,-0.036566,0.03324,0.34541,0.0082109,-0.036403
"676",-0.11783,-0.052477,-0.052838,0.013895,-0.25151,0.074837,-0.77556
"677",1.477,0.0313,-0.16779,0.083866,-0.18807,0.063327,-0.14962
"678",-0.47606,-0.051552,-0.060728,0.016595,0.1351,-0.020739,-0.31923
"679",-0.15502,0.097095,-0.1279,-0.04944,-0.034223,0.0011208,-0.24238
"680",0.025333,0.067486,-0.14689,0.037019,-0.14906,0.011365,-0.19149
"681",0.13818,-0.073491,0.3036,-0.37224,0.54177,-0.074995,0.031235
"682",-0.61807,-0.072796,0.2419,-0.096496,0.18581,0.0017809,0.60661
"683",1.0856,-0.076252,0.2984,-0.073628,0.16646,0.0064798,0.032402
"684",-0.87608,0.006073,0.19248,-0.1009,0.18092,-0.048415,0.65012
"685",-1.3441,0.14285,-0.21631,0.086391,0.090922,-0.016168,-0.53974
"686",0.78518,0.12729,-0.088913,0.063616,0.085874,0.035857,-0.01957
"687",-1.7663,-0.11586,0.43756,-0.14741,0.25765,-0.004185,-0.070357
"688",0.91421,0.05838,-0.49518,0.2095,-0.39241,-0.012766,-0.53107
"689",1.5745,-0.062843,0.2276,-0.07382,0.54702,-0.076374,0.97434
"690",-1.1553,0.12625,-0.37386,-0.04818,0.12884,-0.042009,-0.13996
"691",-0.12066,-0.029712,-0.13239,0.054432,-0.083923,0.075478,-0.75088
"692",-1.277,0.10609,-0.40353,0.1455,-0.22625,0.076154,-0.47283
"693",1.3729,0.20334,-0.52694,-5.5963e-05,-0.02187,0.075182,-0.27574
"694",1.5282,-0.0087182,-0.6154,0.34085,-0.41834,0.13602,-0.57785
"695",-1.2692,0.088527,-0.085905,0.028248,0.098732,-0.035764,0.16007
"696",1.7241,0.035356,0.0065508,-0.014599,0.30094,-0.077717,0.87412
"697",0.098213,-0.036095,-0.018265,-0.061487,0.49885,-0.11913,0.40114
"698",0.58174,0.065213,-0.32598,0.040463,0.063436,0.071527,0.12677
"699",1.6128,0.14622,-0.60314,0.22203,0.090441,-0.045024,0.48851
"700",-1.0756,0.046877,-0.45803,0.28981,-0.085706,0.013339,-0.65699
"701",0.24778,-0.067933,0.49764,-0.27235,0.45,-0.13178,0.91978
"702",-0.14247,0.013795,0.28021,-0.070885,0.067094,0.02277,0.055421
"703",-0.076443,0.13663,-0.16455,0.05407,-0.62978,0.10608,-0.75055
"704",0.87521,0.03498,0.15396,0.0056443,0.14826,-0.062487,0.43267
"705",2.2113,0.036452,-0.082509,0.18051,0.12113,-0.050246,0.51922
"706",0.5292,0.15784,-0.43889,-0.016131,0.29583,-0.00097389,-0.1569
"707",0.35785,-0.056226,0.31363,-0.060609,-0.21456,-0.0079789,-0.40079
"708",-1.211,-0.0054591,-0.44819,0.14016,-0.23393,0.143,-0.76937
"709",-0.80822,-0.087554,0.27935,-0.018113,0.30567,-0.066492,-0.24155
"710",-1.0902,-0.02423,0.1455,-0.28218,0.69558,-0.083476,0.1808
"711",0.34761,0.02289,-0.52279,0.099657,-0.3477,-0.007034,0.60807
"712",-0.1083,0.1212,-0.49214,0.27998,0.39756,-0.12097,0.55796
"713",1.9082,0.065882,0.0020512,-0.13184,0.43135,-0.010701,0.96539
"714",1.8532,0.065751,-0.23572,0.1134,0.2669,0.0015234,0.20385
"715",-0.45182,0.018375,0.16711,0.11985,-0.36312,0.011491,-0.021113
"716",2.4798,0.14806,-0.56371,0.19367,-0.19374,-0.028856,0.72325
"717",-1.6896,-0.092425,0.42576,-0.20309,0.092492,-0.060609,0.54236
"718",-1.8128,-0.1139,-0.0050276,-0.049833,0.025705,-0.041433,0.76679
"719",0.76021,0.13366,-0.12862,0.19903,-0.30092,0.024842,-0.23615
"720",0.42326,-0.10191,0.55799,-0.068982,-0.053552,-0.068938,0.14165
"721",2.0654,-0.058799,0.071167,0.14344,0.019641,-0.05792,0.62278
"722",2.4491,0.041722,-0.176,0.082409,0.2708,-0.06486,0.88113
"723",-0.24992,-0.098182,0.031635,0.14069,-0.22116,-0.0088971,0.22106
"724",0.81868,0.054095,0.04641,-0.015953,-0.021198,-0.0037635,0.3331
"725",1.1099,0.067603,0.17614,0.079361,0.14536,0.069135,-0.42724
"726",-0.092538,-0.070618,-0.13344,-0.12976,-0.13091,0.034855,-0.49943
"727",-1.0902,0.027088,-0.21295,0.36356,-0.31235,0.064696,-0.22027
"728",1.0505,0.023089,0.15527,-0.015293,0.085807,-0.0098445,-0.26544
"729",-1.7471,-0.14755,0.28886,-0.055566,-0.02857,-0.022707,0.36222
"730",-0.021869,-0.016131,-0.10284,-0.094722,-0.32059,-0.050311,0.30743
"731",1.5872,-0.011814,0.28056,-0.097158,0.29804,-0.10442,1.0749
"732",0.33096,0.0037818,-0.25285,0.0077864,-0.52679,-0.003391,-0.14884
"733",-0.7344,-0.07937,0.14604,-0.065829,0.017494,-0.0036676,-0.19834
"734",0.070227,-0.13791,0.17392,-0.1993,0.14849,-0.069733,0.68102
"735",1.2749,-0.042486,0.026863,-0.0017305,-0.2695,0.065784,0.18314
"736",-0.27053,0.069588,-0.54664,0.20075,-0.34253,0.016306,-0.5189
"737",-0.7037,-0.056611,0.31786,-0.14783,0.26042,-0.012306,-0.31439
"738",1.3058,0.0014808,0.15873,-0.019098,0.15807,-0.0866,0.68921
"739",-0.1974,-0.077371,0.0030571,0.018055,-0.082522,0.055292,-0.53784
"740",1.0372,-0.0060018,0.2062,0.073144,-0.43346,0.13476,-0.27161
"741",0.37052,-0.065872,0.406,-0.12271,0.25753,-0.044991,0.22164
"742",0.58564,0.013717,-0.25404,0.15801,-0.0018993,-0.054823,0.48901
"743",-1.2168,-0.18039,0.65451,-0.092558,-0.04297,0.049054,-0.17501
"744",-0.65582,0.12486,-0.49085,0.082681,-0.60369,0.027406,-0.65657
"745",-0.56815,-0.00057777,0.23767,-0.21519,0.36883,-0.087954,0.046285
"746",1.6203,-0.0022967,-0.16295,0.18815,-0.29666,0.053855,-0.14902
"747",0.80299,0.058452,0.13172,-0.063142,0.43617,0.0064528,0.11374
"748",1.2058,-0.0096687,-0.159,0.064135,0.0081172,-0.014087,-0.075838
"749",-0.96244,-0.10238,0.34842,-0.11199,0.64632,-0.10753,0.6048
"750",1.0287,0.05085,0.22314,0.13135,0.024351,0.024734,-0.29359
"751",-0.033553,-0.16716,0.16472,-0.17274,0.14756,0.050478,-0.29626
"752",0.21703,-0.085317,0.11758,-0.011476,-0.047286,0.086394,-0.2245
"753",-0.12181,-0.185,0.16179,-0.27532,0.37431,-0.056842,0.31521
"754",-1.2283,-0.019655,0.24229,-0.093047,0.11277,-0.032732,0.61862
"755",1.2289,-0.13428,-0.052494,-0.072627,0.50291,0.040091,0.23788
"756",0.53185,-0.02692,0.26634,-0.15354,0.22749,-0.048885,0.93871
"757",-0.86389,-0.0093983,-0.34335,0.16187,-0.057097,-0.025546,-0.59842
"758",-1.2674,0.0018363,0.075118,-0.13612,0.40673,-0.12726,0.89455
"759",0.60671,0.044661,0.042955,-0.1618,0.41355,-0.12723,1.1974
"760",1.797,-0.017808,-0.18867,0.13426,0.32578,0.015736,0.44279
"761",-0.93101,-0.043056,0.38643,-0.14795,0.12016,0.0067846,-0.23455
"762",0.21336,-0.027222,0.44678,-0.19448,0.75739,-0.17025,0.55804
"763",-1.4201,0.11829,-0.23807,-0.28032,0.46981,-0.075879,0.16489
"764",2.1729,0.03198,0.22049,-0.0031911,0.20262,-0.073559,0.74486
"765",1.8659,-0.016151,-0.34036,0.19076,-0.23181,0.074529,0.19933
"766",1.5302,0.069428,0.25425,-0.046588,0.11131,-0.15979,0.76711
"767",1.8889,0.031954,0.18207,0.050092,0.08379,0.018337,-0.047291
"768",-0.30205,0.049734,-0.5944,0.16783,-0.77817,0.13321,-1.2521
"769",-0.74292,-0.015073,0.018015,0.047175,0.088329,-0.059068,-0.15351
"770",-0.57462,-0.078324,0.45411,-0.046941,-0.050818,-0.00013431,0.39531
"771",1.7433,0.067528,0.3372,-0.1934,0.83453,-0.051449,0.58256
"772",0.15769,0.016153,0.35267,-0.2484,0.11463,0.078209,0.23688
"773",-2.1135,-0.066259,0.24942,-0.097259,0.12824,0.0095897,-0.232
"774",2.5105,0.12327,-0.058358,0.10416,-0.063672,0.13112,-0.058389
"775",-0.82934,-0.050628,0.48039,-0.22118,0.012025,0.022573,-0.80219
"776",2.714,0.23269,-0.23702,0.13282,-0.17528,-0.030468,0.3378
"777",2.242,0.071475,-0.02722,0.21748,-0.27561,0.10041,-0.0071253
"778",-0.098673,-0.14474,0.33315,-0.23178,0.32998,0.026063,-0.19947
"779",1.0603,-0.047846,-0.26974,0.11301,-0.13633,0.028622,0.39047
"780",-2.0348,-0.12253,0.34089,-0.044172,-0.068899,-0.079801,0.25488
"781",1.8698,0.046136,-0.37,0.032333,0.32172,-0.10102,1.1131
"782",-0.3135,-0.11231,0.23508,-0.14907,-0.06933,-0.038717,-0.010336
"783",0.94847,0.14062,-0.073997,0.016936,0.7927,-0.091248,0.55541
"784",0.024064,-0.070306,0.061854,-0.037758,-0.17079,0.05074,-0.65236
"785",2.0425,0.038794,-0.23821,0.080965,-0.34974,0.056435,0.9689
"786",0.30224,-0.002297,0.058242,-0.019136,-0.18883,0.029573,-0.6991
"787",-0.98118,-0.063109,0.2534,0.042197,-0.10663,0.034705,0.13096
"788",1.3987,0.15238,0.023035,0.063118,0.18455,0.026022,0.14809
"789",2.0936,-0.016213,0.60975,-0.28362,0.8015,-0.11612,1.1937
"790",1.1304,0.085024,0.47187,-0.03835,0.19331,-0.0090067,0.0038155
"791",-0.28821,0.034443,-0.66684,0.22141,0.31912,-0.040854,-0.20889
"792",0.63609,-0.035821,-0.19175,0.24867,-0.57039,0.068121,-0.82759
"793",0.57412,-0.23307,0.69035,-0.36497,0.21196,-0.085677,1.0863
"794",-0.6116,0.0003074,0.1949,-0.067537,-0.018529,0.042602,-0.60585
"795",2.2439,0.076591,0.010195,0.17396,-0.3479,0.035846,0.23076
"796",-2.6695,-0.064912,0.1996,-0.046774,-0.50563,0.11533,-0.47216
"797",0.045255,0.046537,-0.51008,-0.093406,-0.00074759,0.033005,-0.1876
"798",0.89313,-0.057562,0.23649,-0.07835,-0.1739,-0.010759,0.22197
"799",-0.059059,-0.0068764,-0.31012,0.16701,-0.22523,-0.074976,0.15808
"800",1.82,0.17528,-0.20189,0.041235,0.17022,-0.0096613,0.28903
"801",0.84655,0.13157,-0.3155,0.21644,-0.27554,0.066806,-0.20178
"802",-0.24062,0.025993,-0.12868,-0.0076343,-0.45573,0.051859,-0.77824
"803",-1.0454,0.0269,-0.64537,0.15899,0.090179,0.024791,-0.58459
"804",-1.3844,0.07483,-0.094192,0.044775,-0.11189,0.0097105,-0.20996
"805",-0.98547,0.014306,0.06938,-0.15476,0.23191,0.041573,0.38038
"806",-0.467,-0.0022731,-0.14804,0.017358,-0.70207,0.11516,-0.90753
"807",0.24846,-0.124,0.065083,0.1385,-0.4646,0.13233,-1.162
"808",0.31685,0.0042658,0.36679,-0.063109,-0.1932,-0.0070238,0.098145
"809",-1.9581,-0.0010674,0.03212,-0.21515,0.25943,-0.047495,0.39444
"810",1.9754,-0.061206,0.12839,0.14144,-0.12292,-0.064924,1.0094
"811",0.37319,0.11027,-0.35772,-0.016642,0.32722,-0.04716,0.045886
"812",0.0023663,0.091096,-0.33661,0.046264,0.16478,-0.11399,0.16224
"813",-1.3459,0.023999,-0.14453,0.0082082,0.066829,-0.028505,0.50946
"814",-1.0554,-0.05853,-0.031867,-0.285,0.25362,-0.06112,0.023433
"815",-1.9362,-0.040821,0.098936,-0.20835,-0.13875,0.028905,-0.58656
"816",-0.84845,-0.091251,0.66307,-0.2674,0.3363,-0.039233,0.37211
"817",-0.59885,0.0058077,-0.3347,-0.047749,-0.091361,0.0064275,-0.015444
"818",-0.35707,-0.17786,0.24076,-0.19646,0.047949,0.025069,-0.13557
"819",1.7431,-0.026526,0.4257,-0.077351,0.16976,-0.091047,0.67262
"820",-0.93175,0.072654,0.11532,-0.11852,0.28036,-0.055011,0.31391
"821",-0.098788,0.090223,-0.065814,-0.30278,-0.10468,0.024899,-0.33791
"822",1.1829,0.12099,-0.078854,-0.033102,-0.00086688,-0.011057,-0.066103
"823",0.49331,0.036963,-0.10494,-0.066075,-0.07541,-0.019424,0.44368
"824",1.9274,-0.034436,-0.015789,0.20889,-0.15898,0.066129,0.23433
"825",-1.0939,0.10436,-0.40153,0.031907,-0.11037,0.014527,-0.33858
"826",-1.5801,-0.004815,0.04405,-0.034107,-0.093756,0.065648,0.016911
"827",1.6433,0.030197,-0.21442,0.026894,0.33281,-0.067012,0.30575
"828",-0.21662,-0.01977,-0.14353,0.29197,-0.3492,-0.047258,-0.15866
"829",-0.87534,-0.040358,-0.30939,0.21507,-0.42229,0.069634,-0.60081
"830",-0.26757,-0.10086,0.17408,-0.21892,0.16371,-0.036585,-0.17903
"831",0.089241,-0.13525,0.091719,0.0004199,0.0056057,0.058752,-0.84362
"832",-2.2909,-0.13216,0.18834,-0.044023,-0.13666,-0.046586,0.4501
"833",0.1806,-0.017597,-0.12893,0.012412,-0.005608,-0.02391,0.067074
"834",1.9121,0.087695,0.068531,0.16883,0.048576,0.043051,-0.14059
"835",1.2495,-0.068843,0.42253,0.044654,0.32022,-0.068025,0.058264
"836",0.72765,-0.045951,-0.25502,0.068992,0.0023751,-0.042244,0.24754
"837",0.51634,-0.094168,0.2375,-0.051445,-0.13552,0.095639,0.22035
"838",-2.2055,0.10991,-0.47745,0.1031,-0.24106,0.064605,-0.8649
"839",0.040624,-0.080114,0.19382,0.001769,-0.090689,0.028273,-0.014675
"840",-0.23493,-0.017987,0.061042,-0.24738,0.25535,-0.024339,-0.3354
"841",1.4289,0.011581,0.32585,0.12366,0.040457,0.038023,0.59084
"842",0.17121,0.038242,0.10444,0.13463,-0.19763,-0.0037165,-0.33833
"843",1.9452,0.035822,-0.18642,0.22023,0.055278,0.027043,-0.23844
"844",1.1598,-0.035674,0.16819,-0.055308,0.32544,0.026255,-0.33623
"845",-0.37637,-0.0057937,-0.075336,0.093157,-0.30364,0.066268,-0.82003
"846",-0.098615,0.0015211,-0.053338,0.077191,-0.49055,0.04481,-0.8253
"847",-1.1016,-0.11265,-0.0064257,0.049307,-0.026068,-0.025474,0.1052
"848",-2.0923,-0.0058617,0.34514,-0.069119,0.27092,-0.020084,-0.64808
"849",-0.45324,0.088635,-0.039515,-0.051712,0.30774,-0.064235,-0.09564
"850",1.3645,-0.03756,0.20912,-0.1132,0.19974,-0.12699,1.0025
"851",-1.1789,0.11304,0.12093,-0.0662,-0.10858,-0.042417,0.30918
"852",1.4746,0.070202,0.14966,-0.076576,0.38691,-0.13346,0.49061
"853",1.3739,-0.014924,0.31321,-0.10268,-0.11193,-0.11603,0.54903
"854",-1.8066,-0.079377,0.10012,-0.0024725,0.044351,0.044829,-0.49797
"855",0.88862,-0.0389,0.27322,-0.0208,-0.13859,0.050823,-0.49193
"856",-1.0096,-0.03682,0.018087,-0.097206,0.25946,-0.050862,0.13189
"857",0.88623,0.07934,0.06281,0.17152,-0.31487,0.036373,-0.42531
"858",1.5974,0.090386,-0.0065243,-0.010492,-0.073554,0.024389,0.26351
"859",0.49038,-0.081062,0.31686,-0.034896,-0.017944,-0.042882,0.025946
"860",0.13162,-0.12112,0.35404,-0.011401,-0.079532,0.031956,-0.4761
"861",-0.03742,0.056494,-0.59916,-0.021022,-0.37724,0.027006,-0.54573
"862",-0.43142,-0.072252,0.51643,0.037986,-0.014956,-0.023313,0.0020758
"863",0.1795,-0.034154,0.13287,-0.17351,0.40284,-0.17944,0.24496
"864",0.56117,-0.09101,0.12889,0.075767,-0.025624,-0.03846,-0.623
"865",0.3247,0.061529,-0.11772,-0.085504,0.0033755,0.056059,0.44203
"866",2.3505,0.16752,-0.29099,0.28955,-0.26314,0.009013,0.10088
"867",2.0015,0.10199,-0.54123,0.22031,-0.047138,-0.11579,0.54755
"868",-0.3302,-0.065752,0.12805,-0.25027,0.10277,0.039671,-0.64882
"869",0.82733,0.17338,-0.18539,0.051164,-0.10652,-0.018277,0.24495
"870",0.79925,0.0017137,0.13713,0.12717,-0.39978,0.09118,-0.73901
"871",1.9427,0.27453,-0.37798,0.19458,-0.38376,0.079962,-0.54483
"872",2.1335,0.0059541,-0.032088,0.15255,-0.26363,0.00015312,0.52023
"873",2.0156,0.026546,0.10149,0.13201,-0.035416,0.11476,-0.19669
"874",-1.3031,-0.073539,0.39674,-0.16229,0.11851,-0.046296,0.18952
"875",1.2301,-0.0096229,0.15489,0.076813,-0.16737,0.0317,0.43547
"876",-0.85719,-0.10233,0.66603,-0.30545,0.19508,-0.034854,0.16844
"877",0.10093,0.0045296,-0.096639,0.086471,-0.40064,-0.092372,-0.17317
"878",0.66862,-0.025598,0.21153,-0.16332,0.026402,-0.058427,0.14571
"879",1.0575,0.073774,-0.19003,0.13648,-0.15221,0.10952,-0.10156
"880",-1.9639,-0.058814,0.30288,-0.13669,-0.068102,0.070398,-0.25161
"881",0.80809,0.035119,0.052646,0.045814,0.24859,0.016874,-0.041792
"882",-1.3395,0.0037309,0.081197,-0.1277,0.082235,0.047425,-0.32618
"883",-1.9906,-0.026375,0.038011,-0.037747,-0.095046,0.16878,-0.56176
"884",-1.0212,0.02498,-0.068655,0.067455,0.039757,-0.035648,0.32837
"885",-1.2916,-0.048596,0.056354,-0.13729,-0.086415,0.077089,-0.069857
"886",-2.0368,-0.0025875,-0.64615,0.14711,0.058234,0.055562,-0.75233
"887",0.44749,0.031701,-0.10534,0.1395,-0.12905,-0.016194,0.16197
"888",-0.34201,-0.050567,0.27378,0.064968,-0.47025,0.026561,0.089446
"889",-1.0327,-0.12658,0.60574,-0.064204,-0.063486,0.026918,-0.38603
"890",1.148,0.00051833,-0.32991,0.15725,-0.43306,0.17278,-0.96076
"891",-0.41606,0.18586,-0.1518,-0.16466,-0.3306,0.011558,0.65264
"892",0.41473,-0.047764,0.20906,0.017512,0.083808,0.0042568,0.0033423
"893",-1.0928,0.20272,-0.47664,0.20672,-0.44348,0.069787,-0.52163
"894",-0.087897,-0.053995,0.23942,-0.071578,-0.090405,0.043115,0.00781
"895",1.5071,0.048476,0.13494,0.0072679,0.025633,-0.024548,0.0077503
"896",0.074183,0.048003,-0.55588,0.28015,-0.38209,0.04801,0.61221
"897",-0.90993,0.060251,-0.16285,-0.022757,-0.45495,0.11088,-0.50305
"898",1.4727,0.055091,-0.52443,0.13169,-0.098604,0.06477,0.31759
"899",-1.3095,0.033437,0.42729,-0.087898,0.072844,0.00079573,0.11079
"900",1.2501,0.051137,0.27944,-0.25934,0.49262,-0.11305,0.70886
"901",-1.2359,-0.067239,0.42941,-0.25051,0.32962,-0.032526,0.23037
"902",-0.31997,-0.01601,-0.29986,0.042889,-0.17401,0.11785,-0.30619
"903",1.6996,0.031447,-0.30877,0.21311,-0.14596,-0.023528,0.084273
"904",0.39182,-0.10689,0.59344,-0.096477,0.60782,-0.055784,0.29555
"905",-0.71016,0.043011,-0.18474,0.0014041,0.15937,-0.032767,0.2125
"906",1.5972,0.087218,-0.091833,-0.11699,0.30582,0.0077737,0.21573
"907",-0.043681,0.016555,0.091791,-0.126,0.18614,-0.067513,0.50027
"908",-1.2778,0.080644,-0.32473,0.2182,-0.44432,0.04251,-0.24315
"909",-3.1535,-0.18549,0.5944,-0.2837,0.19499,-0.04447,-0.14159
"910",-3.1149,0.04239,0.16106,-0.065403,0.15381,-0.07578,-0.98745
"911",-0.54155,-0.10548,0.066549,0.091539,-0.087427,0.066875,-0.31675
"912",1.1176,0.058866,-0.35973,0.15538,-0.16138,0.02917,-0.49375
"913",1.5399,0.14959,-0.062036,0.088824,-0.30879,0.026918,-0.043267
"914",1.8431,0.15944,-0.39465,0.17615,-0.048889,-0.02514,0.30276
"915",0.59454,0.01894,-0.18861,0.044829,-0.34227,0.1875,-0.88703
"916",1.3843,-0.023531,0.19847,-0.1193,0.35886,-0.15384,0.8273
"917",-1.0556,0.0034581,-0.0056214,0.073617,-0.45069,0.085933,-0.60459
"918",-0.41333,-0.087934,0.06871,-0.091179,-0.2112,-0.005399,-0.41567
"919",1.7124,0.042526,-0.68574,0.37263,-0.29169,0.01046,-0.29939
"920",-1.0545,0.0114,-0.0081177,0.015848,0.080083,-0.088424,0.3522
"921",0.64169,-0.09228,0.52562,-0.19344,0.42283,0.046314,0.26444
"922",-0.43142,-0.04622,0.49855,-0.31717,0.66951,-0.14742,0.1408
"923",1.866,-0.0317,0.040323,0.18619,-0.081208,0.050272,0.24809
"924",-0.50885,0.05294,-0.64204,0.25251,-0.28771,0.045449,-0.39544
"925",0.58541,-0.016473,-0.2401,0.20162,-0.18285,0.083106,-0.50086
"926",0.02793,-0.062735,0.14919,-0.16676,0.22703,-0.18457,0.36175
"927",0.015653,-0.060949,-0.3724,0.023125,0.14286,-0.1153,0.64647
"928",-1.7453,-0.01744,0.1266,0.048708,-0.17646,0.058004,-0.84485
"929",-0.94901,0.001926,0.06829,0.079606,0.1092,0.15048,-0.19629
"930",-0.2202,-0.053245,0.098405,-0.057645,-0.095779,0.027963,0.23324
"931",0.023443,0.044843,-0.24707,0.11117,-0.21875,0.1784,-0.81584
"932",1.2597,-0.1061,0.54987,0.10248,-0.3567,0.080059,-0.23517
"933",0.92195,0.13439,0.019615,-0.036121,-0.33687,0.032037,-0.43345
"934",-2.2554,-0.035733,0.15371,-0.066668,0.009397,-0.00025252,-0.31117
"935",1.0065,-0.0038838,-0.09996,0.012467,0.21169,-0.059329,0.3798
"936",1.7304,0.046622,-0.01665,0.37567,-0.55488,-0.0452,-0.21821
"937",1.5029,0.13873,-0.15251,0.23118,-0.2371,0.076865,0.16265
"938",-1.3116,-0.045928,0.27484,-0.17758,0.57142,-0.12692,0.63901
"939",-1.7567,0.13089,-0.24936,0.031279,-0.40094,0.042698,-0.60179
"940",0.082777,-0.016365,-0.29939,0.056676,-0.15329,0.09824,-0.30665
"941",0.98339,0.065598,-0.49758,0.1712,-0.015398,0.0038298,-0.49024
"942",0.18641,-0.10831,0.46597,-0.030351,0.11127,0.040408,-0.21512
"943",0.49233,0.016408,0.15726,0.0029102,-0.017869,0.0023252,-0.49159
"944",-0.47999,0.014567,-0.76278,0.28369,-0.53683,0.17902,-0.28456
"945",0.66727,-0.024055,0.23533,-0.17348,0.46962,-0.20683,1.168
"946",1.3057,-0.080157,0.15798,0.077693,-0.42716,-0.031071,0.72818
"947",0.41287,0.019768,-0.40132,-0.039567,0.29729,-0.076965,-0.19954
"948",0.56896,-0.10042,-0.024222,-0.032637,-0.028314,0.0075404,0.14591
"949",0.17109,-0.096236,0.12732,0.04814,0.17073,-0.013821,-0.029288
"950",-0.74109,-0.065174,-0.022252,0.057814,-0.063743,-0.011051,-0.18277
"951",-0.27415,-0.034068,-0.097633,0.17464,-0.39626,0.049482,-1.0166
"952",0.26959,-0.12929,0.23063,-0.24139,0.125,-0.015887,0.35847
"953",-1.1081,0.0059673,-0.22556,0.18267,-0.30295,0.03098,0.049052
"954",-0.47615,0.035743,-0.13848,-0.058733,-0.30625,0.077247,-0.46629
"955",1.9429,0.030805,0.39972,-0.076547,0.54654,0.023135,0.35163
"956",-2.0598,0.026761,-0.21523,-0.070878,0.12211,-0.070099,-0.018109
"957",-1.8678,-0.1263,0.21246,0.084802,-0.1925,-0.049862,0.26012
"958",0.61634,-0.030671,0.26261,0.13225,-0.054474,0.0097131,0.072599
"959",-0.90677,-0.012867,0.047766,-0.17165,0.68637,-0.085065,0.78533
"960",1.2761,0.080258,0.173,0.027525,-0.1424,0.053389,0.17041
"961",0.70715,-0.068472,0.2522,-0.10772,-0.037037,-0.018163,0.39575
"962",-1.0767,-0.021781,-0.086625,0.021131,-0.23619,-0.10543,0.39564
"963",0.54898,0.091289,-0.28442,0.1092,0.098502,-0.04557,-0.2795
"964",-0.18572,-0.044619,0.27925,-0.099303,0.18061,-0.055367,0.12321
"965",0.19666,-0.083928,0.22281,-0.15125,0.097695,-0.012056,-0.34216
"966",-0.24322,0.056753,-0.35451,-0.019186,-0.11603,0.030589,0.061231
"967",1.8269,0.19024,-0.77013,0.14091,0.0048439,0.0088806,0.76826
"968",1.9426,0.072409,-0.19979,0.039875,-0.045402,0.10331,0.0774
"969",1.6645,0.026545,-0.31731,0.29837,-0.36178,0.063368,-0.28652
"970",-0.40563,0.066681,-0.44319,0.14341,-0.81048,0.19054,-1.615
"971",-0.34494,0.022269,0.14345,-0.10328,-0.14562,-0.023025,0.098399
"972",1.0487,0.10804,-0.57155,0.25585,-0.37059,0.13162,-0.88635
"973",0.616,-0.034675,0.25766,-0.059463,0.25728,-0.045352,0.5114
"974",-1.9651,-0.11397,-0.0070277,-0.033471,-0.25158,-0.02871,-0.71718
"975",-1.6472,-0.067027,0.15175,-0.044793,0.099797,0.03764,0.13268
"976",-0.69871,0.0377,0.17291,-0.1727,0.55146,-0.1538,0.53785
"977",0.39877,-0.031729,0.23732,0.060854,-0.075746,0.029114,-0.16128
"978",-2.6666,-0.13358,0.37844,-0.18912,-0.10048,-0.01606,-0.3224
"979",-1.1753,-0.04897,0.66937,0.018752,-0.0001846,0.025365,-0.25828
"980",0.84914,-0.040029,0.1188,-0.053791,0.08544,0.0037944,0.15526
"981",-0.5887,-0.023523,0.083976,-0.17529,0.29784,-0.090063,0.012427
"982",0.24663,0.15235,-0.58909,-0.0073789,-0.38741,0.065463,-0.66179
"983",-1.5572,0.026902,0.03436,0.024988,0.028176,-0.074639,-0.18659
"984",0.019387,0.032182,-0.44027,-0.10731,-0.034279,0.02918,-0.65056
"985",1.6179,0.10978,0.22879,-0.0827,-0.17676,-0.019635,0.71834
"986",-1.2117,-0.024174,-0.26479,0.18337,-0.3487,0.022669,0.32954
"987",0.59447,0.0089884,-0.062253,-0.096093,0.087477,-0.065722,-0.012202
"988",-1.8928,-0.039831,-0.098388,0.097317,-0.29594,0.040297,-0.18468
"989",1.1715,0.019092,-0.48212,0.22938,0.27733,-0.077238,-0.18655
"990",-1.6455,0.086531,-0.22732,-0.026299,-0.31968,-0.022781,-0.03986
